Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandl‰nge auf Abhaspel]
time;Banddicke;Ofenleistung;Wannentemperatur auﬂen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;ChannelInfoFieldText([10:1], "$PDA_expression");Bandl‰nge auf Abhaspel
sec;mm;kW;∞C;∞C;∞C;mm;mbar;mbar;m/min;∞C;;m
3736;0,3;125;304,065;278,61;266;360;293,403;292,339;70;265,864;;716,738
3737;0,3;126;304,196;278,635;266;360;293,403;292,31;70;265,857;;715,586
3738;0,3;125,5;304,217;278,668;266;360;293,446;292,325;70;265,85;;713,727
3739;0,3;125,5;304,109;278,686;266;360;293,403;292,296;70;265,845;;712,44
3740;0,3;130;304,008;278,722;266;360;293,403;292,289;70;265,837;;711,859
3741;0,3;131;303,986;278,682;266;360;293,403;292,39;70;265,833;;710,964
3742;0,3;129;304,08;278,617;266;360;293,403;292,325;70;265,829;;709,257
3743;0,3;129;304,203;278,606;266;360;293,54;292,339;70;265,823;;708,587
3744;0,3;134,5;304,21;278,602;266;360;293,453;292,405;70;265,821;;707,421
3745;0,3;135;304,116;278,595;266;360;293,526;292,433;70;265,819;;706,136
3746;0,3;134;304,015;278,588;266;360;293,547;292,484;70;265,817;;705,386
3747;0,3;137,5;303,964;278,588;266;360;293,49;292,441;70;265,815;;703,616
3748;0,3;139,5;304,065;278,592;266;360;293,504;292,39;70;265,814;;703,135
3749;0,3;140,5;304,196;278,602;266;360;293,519;292,39;70;265,815;;702,181
3750;0,3;139,5;304,196;278,617;266;360;293,526;292,39;70;265,818;;701,654
3751;0,3;142;304,109;278,689;266;360;293,547;292,39;70;265,825;;699,939
3752;0,3;142;304;278,7;266;360;293,49;292,354;70;265,831;;698,684
3753;0,3;143,5;303,986;278,696;266;360;293,417;292,245;70;265,839;;696,92
3754;0,3;143;304,167;278,682;266;360;293,511;292,253;70;265,846;;696,295
3755;0,3;140,5;304,261;278,675;266;360;293,533;292,39;70;265,852;;695,169
3756;0,3;143;304,217;278,671;266;360;293,504;292,441;70;265,857;;693,87
3757;0,3;142;304,109;278,649;266;360;293,547;292,433;70;265,865;;692,33
3758;0,3;142;303,993;278,639;266;360;293,497;292,433;70;265,873;;691,024
3759;0,3;140,5;303,971;278,631;266;360;293,547;292,433;70;265,881;;690,4
3760;0,3;141;304,065;278,613;266;360;293,497;292,426;70;265,892;;689,478
3761;0,3;137,5;304,174;278,606;266;360;293,504;292,39;70;265,899;;688,301
3762;0,3;133,5;304,232;279;266;360;293,547;292,39;70;265,91;;687,361
3763;0,3;133,5;304,203;279;266;360;293,547;292,441;70;265,92;;686,265
3764;0,3;130;304,094;278,997;266;360;293,504;292,405;70;265,929;;684,753
3765;0,3;126,5;304;278,993;266;360;293,547;292,535;70;265,937;;683,246
3766;0,3;123,5;303,964;278,997;266;360;293,547;292,491;70;265,944;;682,126
3767;0,3;124,5;303,631;279;266;360;293,598;292,441;70;265,95;;681,627
3768;0,3;124;303,617;279;266;360;293,634;292,412;70;265,955;;681,238
3769;0,3;126;303,668;279;266;360;293,555;292,506;70;265,96;;679,204
3770;0,3;124,5;303,668;278,993;266;360;293,605;292,52;70;265,964;;676,508
3771;0,3;122,5;303,537;278,997;266;360;293,692;292,622;70;265,971;;675,781
3772;0,3;118;303,494;279;266;360;293,692;292,585;70;265,977;;674,592
3773;0,3;112,5;303,4;279;266;360;293,692;292,679;70;265,98;;674,153
3774;0,3;116,5;303,342;279;266;360;293,743;292,679;70;265,984;;673,303
3775;0,3;119;303,342;278,997;266;360;293,837;292,679;70;265,986;;672,217
3776;0,3;119,5;303,248;278,997;266;360;293,714;292,679;70;265,988;;669,873
3777;0,3;115,5;303,212;279;266;360;293,692;292,629;70;265,991;;668,16
3778;0,3;112;303,183;279,127;266;360;293,692;292,607;70;265,991;;667,228
3779;0,3;123,5;302,995;279,149;266;360;293,692;292,665;70;265,993;;666,566
3780;0,3;125,5;302,713;279,167;266;360;293,692;292,679;70;265,994;;666,255
3781;0,3;125,5;302,582;279,181;266;360;293,692;292,636;70;265,994;;665,322
3782;0,3;123;302,698;279,178;266;360;293,692;292,636;70;265,994;;664,156
3783;0,3;138;302,792;279,199;266;360;293,692;292,6;70;265,991;;662,012
3784;0,3;142;302,857;279,21;266;360;293,642;292,578;70;265,998;;661,008
3785;0,3;143;302,156;279,376;266;360;293,627;292,535;70;266,007;;660,042
3786;0,3;143,5;302,076;279,384;266;360;293,634;292,52;70;266,016;;659,317
3787;0,3;149,5;301,975;279,384;266;360;293,649;292,513;70;266,03;;658,522
3788;0,3;152,5;301,982;279,282;266;360;293,613;292,535;70;266,048;;657,372
3789;0,3;147,5;302,105;279,167;266;360;293,692;292,535;70;266,064;;655,927
3790;0,3;150,5;302,17;279,152;266;360;293,692;292,535;70;266,081;;655,296
3791;0,3;148,5;301,736;279,138;266;360;293,649;292,535;70;266,102;;654,5
3792;0,3;142,5;301,324;279,112;266;360;293,634;292,535;70;266,122;;653,459
3793;0,3;141;301,295;279,105;266;360;293,547;292,491;70;266,143;;652,205
3794;0,3;141,5;301,266;279,109;266;360;293,584;292,491;70;266,161;;650,772
3795;0,3;142,5;301,288;279,235;266;360;293,591;292,593;70;266,177;;649,866
3796;0,3;134,5;301,331;279,228;266;360;293,692;292,679;70;266,195;;647,248
3797;0,3;137;301,418;279,333;266;360;293,692;292,549;70;266,209;;646,548
3798;0,3;132,5;301,483;279,311;266;360;293,692;292,578;70;266,22;;645,032
3799;0,3;127;301,468;279,293;266;360;293,692;292,535;70;266,232;;644,37
3800;0,3;121,5;301,411;279,293;266;360;293,692;292,585;70;266,246;;642,864
3801;0,3;110,5;301,309;279,268;266;360;293,649;292,499;70;266,263;;642,147
3802;0,3;109;301,215;279,261;266;360;293,692;292,672;70;266,276;;640,585
3803;0,3;100,5;301,136;279,239;266;360;293,692;292,665;70;266,292;;639,517
3804;0,3;96;301,114;279,221;266;360;293,692;292,65;70;266,307;;638,589
3805;0,3;94;300,94;279,109;266;360;293,837;292,679;70;266,326;;637,708
3806;0,3;96,5;301,063;279,004;266;360;293,793;292,679;70;266,345;;637,145
3807;0,3;97,5;301,157;279;266;360;293,837;292,679;70;266,367;;635,589
3808;0,3;95,5;301,136;279;266;360;293,837;292,679;70;266,395;;634,134
3809;0,3;92;300,991;278,997;266;360;293,837;292,679;70;266,419;;632,956
3810;0,3;92;300,723;278,993;266;360;293,837;292,643;70;266,444;;632,443
3811;0,3;84,5;300,521;279;266;360;293,837;292,672;70;266,472;;630,373
3812;0,3;82,5;300,188;279,004;266;360;293,801;292,679;70;266,503;;630,112
3813;0,3;82,5;300,586;279;266;360;293,83;292,679;70;266,534;;628,183
3814;0,3;79,5;300,347;278,921;266;360;293,837;292,679;70;266,561;;627,367
3815;0,3;70;300,058;278,841;266;360;293,786;292,679;70;266,591;;625,759
3816;0,3;68;299,971;278,827;266;360;293,786;292,679;70;266,617;;624,238
3817;0,3;64,5;299,863;278,809;266;360;293,837;292,679;70;266,643;;622,847
3818;0,3;59;299,414;278,794;266;360;293,837;292,679;70;266,666;;622,193
3819;0,3;50;299,486;278,809;266;360;293,837;292,679;70;266,689;;621,507
3820;0,3;49;299,544;278,78;266;360;293,837;292,679;70;266,71;;620,359
3821;0,3;48;299,081;278,765;266;360;293,793;292,679;70;266,728;;619,42
3822;0,3;42,5;299,103;278,783;266;360;293,837;292,679;70;266,75;;617,48
3823;0,3;39,5;298,785;278,809;266;360;293,837;292,679;70;266,767;;616,879
3824;0,3;37;298,474;278,787;266;360;293,721;292,643;70;266,78;;615,468
3825;0,3;42,5;297,844;278,819;266;360;293,692;292,593;70;266,795;;614,458
3826;0,3;44,5;297,786;278,83;266;360;293,692;292,629;70;266,806;;613,243
3827;0,3;44,5;297,62;278,834;266;360;293,692;292,636;70;266,817;;612,197
3828;0,3;42;297,316;278,852;266;360;293,692;292,636;70;266,826;;610,302
3829;0,3;43,5;297,027;278,686;266;360;293,692;292,65;70;266,835;;609,57
3830;0,3;46,5;296,767;278,49;266;360;293,692;292,578;70;266,84;;608,601
3831;0,3;47;296,672;278,476;266;360;293,692;292,564;70;266,84;;607,655
3832;0,3;53,5;295,848;278,483;266;360;293,692;292,636;70;266,839;;606,436
3833;0,3;66,5;295,544;278,49;266;360;293,808;292,636;70;266,834;;604,551
3834;0,3;70;295,341;278,494;266;360;293,837;292,716;70;266,831;;603,831
3835;0,3;75;294,784;278,49;266;360;293,837;292,679;70;266,824;;602,771
3836;0,3;84,5;294,907;278,487;266;360;293,837;292,679;70;266,822;;601,599
3837;0,3;93,5;294,654;278,483;266;360;293,837;292,716;70;266,821;;600,638
3838;0,3;96;294,676;278,487;266;360;293,866;292,679;70;266,817;;600,018
3839;0,3;99;293,844;278,501;266;360;293,887;292,679;70;266,811;;598,566
3840;0,3;104,5;293,736;278,476;266;360;293,844;292,716;70;266,808;;597,302
3841;0,3;119;293,396;278,498;266;360;293,916;292,824;70;266,801;;596,422
3842;0,3;121;293,157;278,508;266;360;293,88;292,737;70;266,802;;594,221
3843;0,3;134,5;293,388;278,49;266;360;293,873;292,679;70;266,806;;593,513
3844;0,3;139,5;293,222;278,092;266;360;293,837;292,679;70;266,805;;592,556
3845;0,3;148;292,947;278,118;266;360;293,786;292,679;70;266,803;;591,529
3846;0,3;143;292,86;278,111;266;360;293,692;292,542;70;266,803;;589,801
3847;0,3;154,5;292,752;278,23;266;360;293,62;292,535;70;266,8;;588,536
3848;0,3;161;292,694;278,082;266;360;293,547;292,535;70;266,8;;586,192
3849;0,3;162;292,752;278,226;266;360;293,728;292,622;70;266,802;;586,188
3850;0,3;159,5;292,889;278,125;266;360;293,801;292,665;70;266,803;;585,722
3851;0,3;159,5;292,933;278,064;266;360;293,837;292,773;70;266,803;;584,48
3852;0,3;161;293,171;277,977;266;360;293,837;292,788;70;266,803;;583,841
3853;0,3;158,5;293,388;277,969;266;360;293,887;292,824;70;266,803;;581,972
3854;0,3;154;293,28;277,966;266;360;293,982;292,788;70;266,808;;581,007
3855;0,3;150,5;293,287;277,984;266;360;294,01;292,853;70;266,808;;580,388
3856;0,3;153,5;293,627;277,98;266;360;293,996;292,766;70;266,809;;578,736
3857;0,3;152,5;294,003;277,977;266;360;294,025;292,802;70;266,809;;577,071
3858;0,3;148,5;293,945;277,821;266;360;293,974;292,824;70;266,809;;576,523
3859;0,3;140;294,22;277,691;266;360;293,931;292,824;70;266,806;;575,431
3860;0,3;134;294,524;277,731;266;360;293,909;292,824;70;266,805;;572,671
3861;0,3;126,5;294,488;277,745;266;360;293,851;292,824;70;266,809;;571,957
3862;0,3;120;294,654;277,756;266;360;293,837;292,795;70;266,807;;570,438
3863;0,3;125,5;294,893;277,756;266;360;293,88;292,679;70;266,807;;569,737
3864;0,3;118;295,001;277,76;266;360;293,837;292,679;70;266,808;;568,919
3865;0,3;105;294,987;277,778;266;360;293,837;292,679;70;266,813;;567,914
3866;0,3;105;295,652;277,81;266;360;293,837;292,701;70;266,815;;566,316
3867;0,3;98,5;295,587;277,785;266;360;293,837;292,752;70;266,821;;565,98
3868;0,3;87;295,522;277,792;266;360;293,837;292,679;70;266,819;;565,156
3869;0,3;84,5;295,537;277,807;266;360;293,786;292,679;70;266,819;;564,648
3870;0,3;84;295,732;277,818;266;360;293,793;292,701;70;266,82;;563,352
3871;0,3;89,5;295,985;277,778;266;360;293,83;292,701;70;266,816;;561,461
3872;0,3;86;296,014;277,81;266;360;293,902;292,679;70;266,809;;560,32
3873;0,3;73;295,949;277,828;266;360;293,902;292,679;70;266,801;;559,302
3874;0,3;71;295,877;277,839;266;360;293,837;292,679;70;266,789;;557,869
3875;0,3;70;295,797;277,651;266;360;293,837;292,643;70;266,771;;555,818
3876;0,3;71;295,826;277,445;266;360;293,772;292,549;70;266,751;;555,298
3877;0,3;72,5;295,877;277,463;266;360;293,692;292,585;70;266,724;;554,625
3878;0,3;74;295,399;277,47;266;360;293,692;292,556;70;266,694;;553,149
3879;0,3;74;295,45;277,467;266;360;293,692;292,679;70;266,662;;552,213
3880;0,3;78,5;295,457;277,463;266;360;293,692;292,593;70;266,624;;550,301
3881;0,3;92;295,392;277,459;266;360;293,808;292,73;70;266,588;;549,697
3882;0,3;102,5;295,284;277,459;266;360;293,837;292,737;70;266,553;;547,765
3883;0,3;105,5;294,741;277,478;266;360;293,837;292,716;70;266,525;;547,103
3884;0,3;115;294,857;277,474;266;360;293,895;292,679;70;266,502;;546,158
3885;0,3;139,5;294,987;277,438;266;360;293,967;292,679;70;266,47;;545,403
3886;0,3;150,5;294,958;277,434;266;360;293,909;292,679;70;266,441;;544,09
3887;0,3;157,5;294,821;277,459;266;360;293,895;292,737;70;266,414;;543,231
3888;0,3;167;294,734;277,459;266;360;293,88;292,824;70;266,387;;541,57
3889;0,3;179,5;294,806;277,452;266;360;293,982;292,824;70;266,362;;540,021
3890;0,3;185;294,9;277,452;266;360;293,931;292,781;70;266,342;;539,438
3891;0,3;195,5;295,001;277,445;266;360;293,858;292,679;70;266,32;;538,389
3892;0,3;206,5;294,965;277,445;266;360;293,88;292,679;70;266,299;;537,171
3893;0,3;214;294,821;277,062;266;360;293,837;292,679;70;266,282;;535,705
3894;0,3;220,5;294,734;277,076;266;360;293,88;292,679;70;266,268;;534,803
3895;0,3;227;294,973;277,08;266;360;293,873;292,781;70;266,252;;533,832
3896;0,3;229,5;295,247;277,076;266;360;293,982;292,867;70;266,236;;532,643
3897;0,3;228;295,645;277,072;266;360;294,018;292,824;70;266,223;;532,029
3898;0,3;227,5;296,058;277,25;266;360;293,982;292,824;70;266,21;;529,493
3899;0,3;230,5;296,311;277,257;266;360;293,982;292,824;70;266,197;;529,077
3900;0,3;230;296,231;277,239;266;360;293,982;292,824;70;266,186;;527,717
3901;0,3;225,5;296,788;277,221;266;360;293,982;292,824;70;266,177;;526,562
3902;0,3;221;296,933;277,199;266;360;293,931;292,745;70;266,174;;525,431
3903;0,3;216;297,179;277,167;266;360;293,96;292,679;70;266,172;;524,498
3904;0,3;210;297,989;277,152;266;360;293,837;292,679;70;266,173;;523,363
3905;0,3;199,5;298,228;277,134;266;360;293,837;292,701;70;266,172;;522,325
3906;0,3;197,5;298,278;277,112;266;360;293,801;292,701;70;266,171;;521,398
3907;0,3;190,5;298,958;277,087;266;360;293,815;292,679;70;266,169;;519,538
3908;0,3;175;298,987;277,007;266;360;293,779;292,723;70;266,165;;518,732
3909;0,3;171;299,117;276,942;266;360;293,822;292,629;70;266,162;;518,252
3910;0,3;165,5;299,957;276,95;266;360;293,699;292,578;70;266,159;;516,263
3911;0,3;152;300,354;276,964;266;360;293,743;292,614;70;266,157;;514,307
3912;0,3;143;300,702;276,957;266;360;293,75;292,542;70;266,154;;513,409
3913;0,3;139;300,76;276,95;266;360;293,692;292,542;70;266,147;;512,383
3914;0,3;130;301,034;276,942;266;360;293,692;292,571;70;266,142;;511,415
3915;0,3;125,5;300,948;276,953;266;360;293,692;292,535;70;266,139;;511,02
3916;0,3;116,5;301,288;276,964;266;360;293,728;292,535;70;266,138;;509,625
3917;0,3;114,5;301,266;276,957;266;360;293,772;292,585;70;266,134;;508,538
3918;0,3;107,5;301,425;276,942;266;360;293,837;292,679;70;266,13;;505,919
3919;0,3;96,5;301,613;276,942;266;360;293,88;292,759;70;266,125;;505,349
3920;0,3;96,5;301,7;276,964;266;360;293,931;292,759;70;266,124;;504,935
3921;0,3;98,5;301,714;276,957;266;360;293,887;292,773;70;266,121;;504,1
3922;0,3;107;301,599;276,95;266;360;293,916;292,766;70;266,116;;503,168
3923;0,3;106;301,512;276,946;266;360;293,844;292,745;70;266,114;;501,866
3924;0,3;100,5;301,454;277,083;266;360;293,938;292,773;70;266,11;;499,878
3925;0,3;103,5;301,707;277,3;266;360;293,982;292,824;70;266,108;;498,425
3926;0,3;104,5;301,743;277,318;266;360;293,982;292,969;70;266,103;;497,127
3927;0,3;104,5;301,845;277,322;266;360;293,982;292,954;70;266,103;;496,747
3928;0,3;100,5;301,924;277,329;266;360;293,982;292,918;70;266,101;;495,834
3929;0,3;96,5;301,628;277,224;266;360;294,068;292,904;70;266,1;;494,828
3930;0,3;111,5;301,505;277,329;266;360;294,097;292,831;70;266,096;;493,254
3931;0,3;113;301,027;277,344;266;360;294,126;292,911;70;266,089;;492,153
3932;0,3;103,5;300,933;277,351;266;360;294,126;292,875;70;266,08;;491,135
3933;0,3;115;300,911;277,217;266;360;294,126;292,896;70;266,073;;490,461
3934;0,3;125,5;301,078;277,08;266;360;294,126;292,969;70;266,06;;489,243
3935;0,3;125;300,767;277,065;266;360;294,126;292,962;70;266,049;;486,675
3936;0,3;125,5;300,333;277,441;266;360;294,083;292,933;70;266,037;;485,461
3937;0,3;134,5;300,26;277,459;266;360;294,083;292,925;70;266,029;;484,444
3938;0,3;144,5;300,21;277,481;266;360;294,126;292,882;70;266,02;;482,527
3939;0,3;146;300,152;277,47;266;360;294,003;292,911;70;266,006;;481,628
3940;0,3;146,5;300,152;277,456;266;360;294,018;292,882;70;265,995;;481,093
3941;0,3;150;299,928;277,445;266;360;294,126;292,969;70;265,984;;480,004
3942;0,3;151;300,043;277,47;266;360;294,119;292,925;70;265,975;;478,579
3943;0,3;166,5;300,087;277,481;266;360;294,097;292,969;70;265,967;;477,787
3944;0,3;171;300,072;277,488;266;360;294,047;292,925;70;265,955;;475,829
3945;0,3;177;299,971;277,46;266;360;293,989;292,918;70;265,938;;475,046
3946;0,3;183,5;299,848;277,434;266;360;294,119;292,925;70;265,921;;474,629
3947;0,3;180;299,797;277,496;266;360;294,09;292,969;70;265,896;;473,017
3948;0,3;182,5;299,855;277,499;266;360;294,126;292,969;70;265,875;;472,019
3949;0,3;188;300,116;277,492;266;360;294,076;292,969;70;265,859;;471,161
3950;0,3;191;300,354;277,434;266;360;294,126;292,998;70;265,841;;469,484
3951;0,3;190,5;300,644;277,438;266;360;294,126;292,94;70;265,825;;468,083
3952;0,3;193,5;300,326;277,478;266;360;294,126;292,824;70;265,812;;467,222
3953;0,3;196;300,477;277,488;266;360;294,126;292,969;70;265,801;;466,762
3954;0,3;199,5;300,42;277,467;266;360;294,126;292,969;70;265,789;;465,673
3955;0,3;199,5;300,904;277,456;266;360;294,126;292,969;70;265,779;;465,15
3956;0,3;201;300,883;277,434;266;360;294,076;292,969;70;265,77;;463,463
3957;0,3;200;301,056;277,467;266;360;294,126;292,969;70;265,758;;461,363
3958;0,3;198,5;301,505;277,485;266;360;294,083;292,969;70;265,748;;460,455
3959;0,3;203;301,403;277,452;266;360;294,097;293,019;70;265,74;;459,508
3960;0,3;203,5;301,751;277,456;266;360;294,213;292,969;70;265,732;;458,32
3961;0,3;201,5;301,801;277,46;266;360;294,126;293,019;70;265,722;;457,219
3962;0,3;201,5;301,874;277,467;266;360;294,126;292,925;70;265,719;;456,555
3963;0,3;198,5;301,91;277,463;266;360;294,076;292,969;70;265,716;;454,671
3964;0,3;197;302,662;277,459;266;360;294,126;292,889;70;265,715;;453,293
3965;0,3;192;302,742;277,456;266;360;294,126;292,911;70;265,723;;452,849
3966;0,3;180,5;302,937;277,463;266;360;294,126;292,925;70;265,732;;451,674
3967;0,3;179;303,082;277,459;266;360;294,126;292,969;70;265,739;;451,082
3968;0,3;176;303,32;277,456;266;360;294,184;292,969;70;265,748;;449,451
3969;0,3;164,5;303,653;277,47;266;360;294,271;292,969;70;265,76;;447,881
3970;0,3;153,5;303,754;277,47;266;360;294,155;292,969;70;265,77;;446,384
3971;0,3;149,5;303,957;277,467;266;360;294,177;293,034;70;265,779;;446,017
3972;0,3;147,5;304,203;277,46;266;360;294,213;293,077;70;265,793;;445,166
3973;0,3;137;304,188;277,452;266;360;294,271;293,113;70;265,811;;443,153
3974;0,3;130;304,478;277,474;266;360;294,387;293,207;70;265,823;;441,245
3975;0,3;130,5;304,818;277,478;266;360;294,365;293,258;70;265,837;;440,418
3976;0,3;120;304,76;277,828;266;360;294,415;293,258;70;265,842;;439,382
3977;0,3;100,5;304,745;277,836;266;360;294,358;293,258;70;265,856;;438,682
3978;0,3;95,5;304,818;277,839;266;360;294,271;293,215;70;265,865;;438,189
3979;0,3;98;304,883;277,839;266;360;294,271;293,113;70;265,871;;437,146
3980;0,3;101;304,536;277,597;266;360;294,133;293,113;70;265,875;;435,93
3981;0,3;96,5;304,753;277,731;266;360;294,17;293,113;70;265,88;;434,706
3982;0,3;97;304,724;277,731;266;360;294,126;293,113;70;265,884;;433,437
3983;0,3;96;304,485;277,597;266;360;294,126;293,07;70;265,886;;431,079
3984;0,3;94;304,391;277,785;266;360;294,198;293,113;70;265,884;;430,842
3985;0,3;88;304,391;277,969;266;360;294,271;293,056;70;265,881;;430,153
3986;0,3;81,5;304,015;277,984;266;360;294,271;293,113;70;265,876;;427,942
3987;0,3;85;304,138;277,98;266;360;294,271;293,113;70;265,862;;426,746
3988;0,3;86;304,217;277,973;266;360;294,271;293,113;70;265,847;;425,363
3989;0,3;86,5;303,725;277,969;266;360;294,271;293,113;70;265,831;;424,206
3990;0,3;96,5;303,653;277,969;266;360;294,22;293,07;70;265,819;;423,189
3991;0,3;105;303,255;277,984;266;360;294,126;292,983;70;265,807;;422,549
3992;0,3;107;302,98;277,977;266;360;294,155;293,063;70;265,795;;421,363
3993;0,3;107,5;303,045;277,973;266;360;294,184;293,113;70;265,782;;419,765
3994;0,3;118,5;303,024;278,23;266;360;294,264;293,142;70;265,768;;418,917
3995;0,3;130,5;302,937;278,234;266;360;294,271;293,135;70;265,757;;417,639
3996;0,3;133;302,894;278,248;266;360;294,271;293,113;70;265,747;;416,806
3997;0,3;139;301,989;278,15;266;360;294,271;293,07;70;265,738;;415,979
3998;0,3;149,5;301,968;278,252;266;360;294,271;293,113;70;265,733;;415,117
3999;0,3;167;301,924;278,118;266;360;294,271;293,113;70;265,732;;413,793
4000;0,3;169,5;301,62;278,092;266;360;294,271;293,207;70;265,728;;411,764
4001;0,3;170,5;301,302;278,118;266;360;294,365;293,215;70;265,727;;411,121
4002;0,3;182;301,389;278,114;266;360;294,358;293,171;70;265,726;;410,721
4003;0,3;198,5;301,432;278,103;266;360;294,401;293,179;70;265,726;;408,776
4004;0,3;202,5;301,599;278,212;266;360;294,271;293,2;70;265,727;;407,778
4005;0,3;205,5;301,36;278,107;266;360;294,271;293,251;70;265,724;;405,873
4006;0,3;209;301,671;278,367;266;360;294,271;293,128;70;265,724;;405,005
4007;0,3;200,5;301,657;278,385;266;360;294,271;293,15;70;265,724;;404,065
4008;0,3;197,5;301,657;278,393;266;360;294,249;293,085;70;265,724;;402,765
4009;0,3;202;301,707;278,375;266;360;294,177;293,063;70;265,723;;401,727
4010;0,3;202;301,931;278,309;266;360;294,206;293,106;70;265,726;;400,291
4011;0,3;202,5;302,177;278,223;266;360;294,271;293,034;70;265,725;;399,846
4012;0,3;191,5;302,156;278,186;266;360;294,271;293,077;70;265,725;;398,576
4013;0,3;188;302,04;278,186;266;360;294,271;293,113;70;265,722;;396,879
4014;0,3;189;302,358;278,183;266;360;294,271;293,027;70;265,719;;395,666
4015;0,3;184,5;302,409;278,197;266;360;294,271;293,113;70;265,716;;394,559
4016;0,3;174,5;302,792;278,241;266;360;294,271;293,113;70;265,713;;393,237
4017;0,3;168,5;303,053;278,255;266;360;294,329;293,244;70;265,711;;392,401
4018;0,3;171;303,161;278,266;266;360;294,365;293,258;70;265,708;;391,517
4019;0,3;177;303,031;278,201;266;360;294,372;293,258;70;265,71;;390,097
4020;0,3;165,5;303,32;278,313;266;360;294,415;293,258;70;265,711;;388,192
4021;0,3;165;303,733;278,331;266;360;294,415;293,309;70;265,71;;387,35
4022;0,3;163;303,284;278,085;266;360;294,415;293,258;70;265,707;;386,955
4023;0,3;147;303,639;278,212;266;360;294,387;293,121;70;265,711;;384,99
4024;0,3;142,5;304,225;278,085;266;360;294,271;293,207;70;265,716;;384,306
4025;0,3;142;304,138;278,1;266;360;294,271;293,193;70;265,725;;383,174
4026;0,3;139;304,022;278,092;266;360;294,336;293,15;70;265,732;;382,019
4027;0,3;134;303,957;278,089;266;360;294,415;293,2;70;265,741;;380,684
4028;0,3;136;304,029;278,089;266;360;294,415;293,258;70;265,748;;379,774
4029;0,3;135,5;304,145;278,092;266;360;294,415;293,258;70;265,754;;378,534
4030;0,3;131,5;304,225;278,107;266;360;294,473;293,258;70;265,765;;377,326
4031;0,3;127,5;304,13;278,118;266;360;294,495;293,258;70;265,773;;376,938
4032;0,3;127,5;304,485;278,208;266;360;294,459;293,258;70;265,786;;376,182
4033;0,3;123,5;304,463;278,309;266;360;294,372;293,258;70;265,798;;374,313
4034;0,3;111,5;304,449;278,483;266;360;294,415;293,258;70;265,811;;373,207
4035;0,3;109,5;304,499;278,479;266;360;294,415;293,171;70;265,821;;372,049
4036;0,3;110;304,196;278,479;266;360;294,293;293,113;70;265,829;;370,617
4037;0,3;106;304,225;278,49;266;360;294,358;293,15;70;265,835;;369,56
4038;0,3;107,5;304,188;278,487;266;360;294,415;293,113;70;265,841;;368,194
4039;0,3;106;304,094;278,472;266;360;294,415;293,193;70;265,841;;367,748
4040;0,3;106,5;304,008;278,469;266;360;294,3;293,258;70;265,838;;366,545
4041;0,3;106;303,979;278,472;266;360;294,394;293,258;70;265,834;;364,412
4042;0,3;104;304,13;278,472;266;360;294,415;293,258;70;265,83;;363,986
4043;0,3;104,5;303,436;278,469;266;360;294,423;293,258;70;265,827;;363,125
4044;0,3;100,5;303,451;278,465;266;360;294,538;293,352;70;265,818;;361,789
4045;0,3;110,5;303,414;278,53;266;360;294,488;293,359;70;265,813;;360,404
4046;0,3;116,5;303,385;278,595;266;360;294,43;293,345;70;265,805;;358,923
4047;0,3;113;303,096;278,595;266;360;294,466;293,374;70;265,804;;357,14
4048;0,3;118;302,98;278,718;266;360;294,524;293,359;70;265,801;;356,227
4049;0,3;122;302,959;278,704;266;360;294,488;293,403;70;265,792;;355,488
4050;0,3;130,5;302,778;278,812;266;360;294,466;293,403;70;265,786;;354,258
4051;0,3;137;302,648;278,801;266;360;294,415;293,403;70;265,784;;353,174
4052;0,3;140;302,677;278,794;266;360;294,459;293,403;70;265,777;;351,949
4053;0,3;143;302,575;278,769;266;360;294,415;293,403;70;265,772;;350,297
4054;0,3;148;302,163;278,74;266;360;294,415;293,345;70;265,766;;349,107
4055;0,3;152;301,989;278,733;266;360;294,415;293,294;70;265,757;;348,572
4056;0,3;163;301,953;278,715;266;360;294,415;293,302;70;265,753;;347,433
4057;0,3;169;301,975;278,704;266;360;294,372;293,258;70;265,751;;347,22
4058;0,3;175;302,098;278,686;266;360;294,372;293,309;70;265,745;;345,586
4059;0,3;177;302,199;278,671;266;360;294,372;293,258;70;265,74;;343,785
4060;0,3;174,5;302,185;278,66;266;360;294,401;293,258;70;265,737;;342,466
4061;0,3;177;302,047;278,747;266;360;294,415;293,258;70;265,735;;340,975
4062;0,3;181,5;301,96;278,743;266;360;294,437;293,258;70;265,738;;339,89
4063;0,3;181;301,96;278,877;266;360;294,437;293,258;70;265,743;;339,123
4064;0,3;182;302,033;278,892;266;360;294,415;293,258;70;265,743;;338,305
4065;0,3;183;302,192;278,877;266;360;294,415;293,258;70;265,745;;337,069
4066;0,3;183;302,525;278,932;266;360;294,415;293,302;70;265,748;;335,532
4067;0,3;180;302,749;278,852;266;360;294,387;293,193;70;265,753;;334,573
4068;0,3;175,5;302,655;278,841;266;360;294,365;293,215;70;265,753;;333,805
4069;0,3;170;302,539;278,823;266;360;294,415;293,258;70;265,758;;331,693
