Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandl‰nge auf Abhaspel]
5362;0,2;69,5;305,534;285,127;283;330;551,02;549,081;60;283,218;;1585,68
5363;0,2;69,5;305,23;285,138;283;330;551,02;549,081;60;283,217;;1585,68
5364;0,2;61;305,324;285,142;283;330;551,056;549,096;60;283,22;;1584,34
5365;0,2;55,5;305,201;285,149;283;330;550,998;549,096;60;283,223;;1582,88
5366;0,2;63,5;305,245;285,153;283;330;551,107;549,19;60;283,221;;1582,7
5367;0,2;70,5;305,15;285,153;283;330;551,078;549,19;60;283,222;;1581,91
5368;0,2;69;305,056;285,124;283;330;551,128;549,277;60;283,222;;1581,86
5369;0,2;71;304,977;285,124;283;330;551,215;549,334;60;283,224;;1581,32
5370;0,2;72,5;305,027;285,131;283;330;551,172;549,277;60;283,223;;1579,66
5371;0,2;70,5;304,774;285,138;283;330;551,215;549,291;60;283,224;;1575,94
5372;0,2;70,5;304,528;285,145;283;330;551,215;549,334;60;283,22;;1573,56
5373;0,2;82,5;304,557;285,153;283;330;551,107;549,298;60;283,222;;1573,56
5374;0,2;83;304,709;285,135;283;330;551,071;549,233;60;283,221;;1573,56
5375;0,2;80;304,485;285,127;283;330;551,071;549,19;60;283,222;;1573,11
5376;0,2;79,5;304,485;285,12;283;330;551,027;549,19;60;283,223;;1570,72
5377;0,2;83;304,427;285,131;283;330;551,056;549,103;60;283,223;;1569,83
5378;0,2;86;304,174;285,142;283;330;550,926;549,146;60;283,224;;1569,76
5379;0,2;87;304,044;285,145;283;330;551,02;549,146;60;283,223;;1569,76
5380;0,2;90,5;304,253;285,156;283;330;551,056;549,19;60;283,22;;1568,89
5381;0,2;93,5;304,217;285,153;283;330;551,085;549,226;60;283,218;;1568,32
5382;0,2;97,5;304,051;285,124;283;330;551,1;549,334;60;283,213;;1567
5383;0,2;97,5;303,964;285,12;283;330;551,071;549,233;60;283,211;;1565,77
5384;0,2;96,5;303,993;285,127;283;330;551,071;549,081;60;283,21;;1565,77
5385;0,2;99;304,073;285,135;283;330;551,071;549,117;60;283,208;;1565,77
5386;0,2;100;304,102;285,142;283;330;551,027;549,06;60;283,207;;1565,56
5387;0,2;98;304,167;285,153;283;330;551,027;549,045;60;283,206;;1564,11
5388;0,2;101;304,08;285,145;283;330;551,034;549,045;60;283,205;;1563,33
5389;0,2;104;304,022;285,127;283;330;551,005;549,096;60;283,204;;1559,78
5390;0,2;104,5;303,964;285,124;283;330;550,984;549,132;60;283,204;;1559,13
5391;0,2;104,5;304,044;285,135;283;330;550,955;549,146;60;283,2;;1559,13
5392;0,2;106;304,174;285,138;283;330;551,049;549,146;60;283,199;;1559,04
5393;0,2;104,5;304,21;285,142;283;330;551,165;549,19;60;283,197;;1558,33
5394;0,2;104;304,167;285,149;283;330;551,215;549,19;60;283,197;;1555,99
5395;0,2;104;304,058;285,153;283;330;551,128;549,19;60;283,197;;1554,22
5396;0,2;106;303,964;285,142;283;330;551,215;549,24;60;283,195;;1553,68
5397;0,2;105,5;304,145;285,124;283;330;551,085;549,204;60;283,194;;1553,68
5398;0,2;105;304,774;285,124;283;330;551,208;549,334;60;283,194;;1553,68
5399;0,2;104;304,868;285,135;283;330;551,215;549,378;60;283,194;;1552,36
5400;0,2;103;304,933;285,142;283;330;551,259;549,371;60;283,194;;1550,18
5401;0,2;98,5;304,818;285,145;283;330;551,309;549,378;60;283,194;;1548,48
5402;0,2;97;304,673;285,156;283;330;551,36;549,334;60;283,194;;1547,24
5403;0,2;97,5;304,659;285,153;283;330;551,36;549,334;60;283,194;;1547,18
5404;0,2;99;304,42;285,131;283;330;551,396;549,465;60;283,197;;1546,61
5405;0,2;93;304,246;285,124;283;330;551,36;549,479;60;283,201;;1545,6
5406;0,2;87;304,753;285,131;283;330;551,411;549,479;60;283,203;;1542,61
5407;0,2;85;305,237;285,138;283;330;551,505;549,479;60;283,202;;1541,81
5408;0,2;82;305,216;285,149;283;330;551,505;549,609;60;283,201;;1541,47
5409;0,2;78,5;305,143;285,153;283;330;551,628;549,624;60;283,202;;1541,47
5410;0,2;74;305,027;285,142;283;330;551,649;549,768;60;283,205;;1541,47
5411;0,2;73,5;305,013;285,124;283;330;551,657;549,696;60;283,209;;1537,98
5412;0,2;73;305,078;285,127;283;330;551,678;549,624;60;283,208;;1535,96
5413;0,2;71;305,194;285,135;283;330;551,505;549,624;60;283,209;;1534,86
5414;0,2;71;305,237;285,142;283;330;551,505;549,479;60;283,208;"(( Pi() / ([11:7] * 0.001)) * (Pow(0.5 * [3:10], 2) - Pow(0.5 * 0.48, 2))) / [32:124]";1534,86
5415;0,2;72,5;305,122;285,149;283;330;551,505;549,501;60;283,209;;1534,86
5416;0,2;71;305,013;285,156;283;330;551,505;549,544;60;283,208;;1534,46
5417;0,2;71;305,006;285,142;283;330;551,505;549,523;60;283,207;;1533,84
5418;0,2;73;305,158;285,12;283;330;551,505;549,479;60;283,206;;1532,38
5419;0,2;71;305,23;285,127;283;330;551,505;549,479;60;283,205;;1530,31
5420;0,2;72;304,608;285,138;283;330;551,505;549,508;60;283,205;;1529,41
5421;0,2;75,5;304,536;285,149;283;330;551,541;549,544;60;283,204;;1529,41
5422;0,2;81,5;304,326;285,149;283;330;551,577;549,718;60;283,203;;1529,41
5423;0,2;84;304,434;285,145;283;330;551,649;549,768;60;283,202;;1529,41
5424;0,2;85;304,651;285,127;283;330;551,649;549,653;60;283,201;;1526,52
5425;0,2;87;304,709;285,124;283;330;551,649;549,653;60;283,201;;1523,7
5426;0,2;89,5;304,738;285,131;283;330;551,649;549,768;60;283,206;;1523,1
5427;0,2;85,5;304,651;285,138;283;330;551,649;549,725;60;283,206;;1521,23
5428;0,2;85;304,362;285,145;283;330;551,649;549,66;60;283,205;;1521,23
5429;0,2;86,5;304,058;285,149;283;330;551,649;549,667;60;283,206;;1521,23
5430;0,2;92;304,015;285,156;283;330;551,671;549,66;60;283,203;;1521,23
5431;0,2;98;304,094;285,142;283;330;551,678;549,725;60;283,202;;1518,57
5432;0,2;99,5;304,181;285,12;283;330;551,606;549,725;60;283,202;;1514,2
5433;0,2;98;304,253;285,127;283;330;551,555;549,689;60;283,201;;1514,18
5434;0,2;99,5;304,188;285,131;283;330;551,57;549,667;60;283,195;;1514,18
5435;0,2;99,5;304,087;285,138;283;330;551,7;549,667;60;283,192;;1514,18
5436;0,2;99;303,964;285,145;283;330;551,686;549,768;60;283,189;;1514,18
5437;0,2;97,5;304,036;285,149;283;330;551,794;549,768;60;283,188;;1513,46
5438;0,2;100;304,181;285,149;283;330;551,794;549,768;60;283,189;;1512,66
5439;0,2;99,5;304,253;285,124;283;330;551,794;549,855;60;283,19;;1511,57
5440;0,2;98;304,21;285,124;283;330;551,881;549,863;60;283,186;;1509,26
5441;0,2;101;304,073;285,127;283;330;551,83;549,913;60;283,182;;1508,98
5442;0,2;104,5;303,986;285,138;283;330;551,931;549,913;60;283,179;;1507,14
5443;0,2;104;304,008;285,142;283;330;551,939;549,957;60;283,172;;1505,46
5444;0,2;105;304,159;285,145;283;330;551,939;549,957;60;283,166;;1502,53
5445;0,2;105;304,196;285,156;283;330;551,939;549,913;60;283,159;;1502,53
5446;0,2;106;304,196;285,138;283;330;551,939;549,971;60;283,153;;1502,53
5447;0,2;105;304,868;285,12;283;330;551,982;549,942;60;283,152;;1502,53
5448;0,2;105,5;304,803;285,124;283;330;551,939;549,913;60;283,149;;1502,31
5449;0,2;104,5;304,738;285,131;283;330;551,895;549,964;60;283,145;;1499,66
5450;0,2;103,5;304,724;285,138;283;330;551,895;549,87;60;283,146;;1499,56
5451;0,2;91;304,832;285,145;283;330;551,931;549,942;60;283,142;;1498,82
5452;0,2;91,5;304,905;285,153;283;330;551,953;550,058;60;283,139;;1496,28
5453;0,2;101;305,013;285,153;283;330;552,083;550,058;60;283,134;;1496,28
5454;0,2;104,5;304,919;285,127;283;330;552,12;550,116;60;283,131;;1494,97
5455;0,2;106;304,876;285,12;283;330;552,148;550,203;60;283,127;;1493,53
5456;0,2;107;304,81;285,127;283;330;552,17;550,203;60;283,124;;1493,01
5457;0,2;106;304,738;285,135;283;330;552,199;550,275;60;283,123;;1493,01
5458;0,2;106;305,013;285,142;283;330;552,228;550,217;60;283,121;;1492,57
5459;0,2;105;305,216;285,153;283;330;552,228;550,26;60;283,123;;1492,22
5460;0,2;96,5;305,237;285,149;283;330;552,228;550,347;60;283,129;;1491,62
5461;0,2;95,5;305,143;285,127;283;330;552,228;550,304;60;283,136;;1489,2
5462;0,2;92;305,042;285,124;283;330;552,228;550,203;60;283,143;;1488,6
5463;0,2;91,5;304,977;285,131;283;330;552,228;550,203;60;283,149;;1487,67
5464;0,2;91;305,085;285,138;283;330;552,177;550,203;60;283,16;;1486,75
5465;0,2;87;305,208;285,142;283;330;552,098;550,203;60;283,17;;1486,65
5466;0,2;87;305,237;284,979;283;330;552,141;550,253;60;283,18;;1485,13
5467;0,2;86,5;305,136;284,849;283;330;552,228;550,246;60;283,19;;1485,12
5468;0,2;83;305,027;284,842;283;330;552,228;550,239;60;283,202;;1483,21
5469;0,2;83;304,984;284,899;283;330;552,235;550,246;60;283,213;;1481,03
5470;0,2;82,5;305,071;284,928;283;330;552,373;550,289;60;283,223;;1481,03
5471;0,2;80,5;305,57;284,86;283;330;552,373;550,347;60;283,23;;1481,03
5472;0,2;71,5;305,845;285,048;283;330;552,373;550,347;60;283,237;;1480,88
5473;0,2;60,5;305,823;285,135;283;330;552,517;550,42;60;283,247;;1480,43
5474;0,2;58;305,758;285,142;283;330;552,474;550,492;60;283,257;;1478,88
5475;0,2;52,5;305,693;285,149;283;330;552,517;550,499;60;283,266;;1478,11
5476;0,2;49;305,302;285,153;283;330;552,517;550,535;60;283,275;;1476,71
5477;0,2;45;305,027;285,149;283;330;552,517;550,492;60;283,282;;1475,88
5478;0,2;49,5;305,064;285,145;283;330;552,517;550,492;60;283,292;;1472,95
5479;0,2;52;305,187;285,124;283;330;552,402;550,398;60;283,298;;1471,88
5480;0,2;51;305,252;285,12;283;330;552,416;550,441;60;283,303;;1471,4
5481;0,2;50;305,179;285,127;283;330;552,373;550,506;60;283,307;;1469,85
5482;0,2;48;304,622;285,138;283;330;552,423;550,485;60;283,312;;1469,31
5483;0,2;46;304,463;284,795;283;330;552,488;550,492;60;283,312;;1467,7
5484;0,2;45,5;304,536;284,798;283;330;552,517;550,528;60;283,32;;1467,68
5485;0,2;45,5;304,622;284,784;283;330;552,517;550,6;60;283,322;;1466,25
5486;0,2;45;304,174;284,776;283;330;552,561;550,658;60;283,324;;1461,17
5487;0,2;43,5;304,109;284,766;283;330;552,676;550,781;60;283,331;;1461,17
5488;0,2;48;304,036;284,881;283;330;552,72;550,832;60;283,331;;1461,17
5489;0,2;54;303,798;284,878;283;330;552,807;550,781;60;283,329;;1461,17
5490;0,2;55;303,306;284,729;283;330;552,807;550,825;60;283,326;;1460,83
5491;0,2;56,5;303,545;285,077;283;330;552,807;550,817;60;283,328;;1458,07
5492;0,2;67,5;303,856;285,142;283;330;552,807;550,832;60;283,327;;1457,11
5493;0,2;75,5;303,19;285,149;283;330;552,922;550,926;60;283,326;;1455,06
5494;0,2;77,5;303,168;285,153;283;330;552,951;550,926;60;283,324;;1454,05
5495;0,2;78;303,053;285,149;283;330;552,908;550,926;60;283,319;;1454,05
5496;0,2;78,5;302,857;285,124;283;330;553,009;551,056;60;283,315;;1454,05
5497;0,2;78;302,684;285,12;283;330;553,024;551,071;60;283,314;;1453,76
5498;0,2;81;302,691;285,124;283;330;552,951;551,056;60;283,31;;1451,31
5499;0,2;86;302,532;285,138;283;330;552,995;551,027;60;283,308;;1449,74
5500;0,2;88,5;302,684;285,145;283;330;553,053;551,071;60;283,304;;1448,32
5501;0,2;96,5;302,163;285,149;283;330;553,096;551,157;60;283,299;;1448,32
5502;0,2;103;302,091;285,149;283;330;553,096;551,136;60;283,292;;1448,32
5503;0,2;109,5;301,982;285,127;283;330;553,226;551,172;60;283,29;;1447,88
5504;0,2;112,5;301,902;284,939;283;330;553,27;551,259;60;283,285;;1446,7
5505;0,2;113;301,975;284,91;283;330;553,342;551,345;60;283,285;;1442,86
5506;0,2;113;302,083;284,936;283;330;553,313;551,23;60;283,282;;1442,65
5507;0,2;117,5;302,163;284,943;283;330;553,241;551,215;60;283,279;;1442,65
5508;0,2;118,5;302,105;284,961;283;330;553,241;551,15;60;283,274;;1442,65
5509;0,2;118,5;301,997;284,972;283;330;553,291;551,194;60;283,265;;1442,65
5510;0,2;119;301,91;284,986;283;330;553,357;551,302;60;283,261;;1439,49
5511;0,2;119,5;301,91;284,983;283;330;553,422;551,317;60;283,253;;1437,79
5512;0,2;120;302,25;284,972;283;330;553,4;551,36;60;283,249;;1437,79
5513;0,2;119;302,648;284,968;283;330;553,429;551,411;60;283,246;;1437,79
5514;0,2;112,5;302,691;284,968;283;330;553,443;551,411;60;283,239;;1437,79
5515;0,2;110;302,59;284,968;283;330;553,407;551,447;60;283,229;;1437,06
5516;0,2;109,5;302,488;284,979;283;330;553,422;551,36;60;283,223;;1435,95
5517;0,2;114;302,467;284,983;283;330;553,53;551,36;60;283,218;;1433,75
5518;0,2;118;302,698;284,99;283;330;553,53;551,483;60;283,212;;1432,97
5519;0,2;122,5;302,98;284,99;283;330;553,617;551,505;60;283,207;;1432,64
5520;0,2;114;303,139;284,871;283;330;553,53;551,505;60;283,201;;1432,64
5521;0,2;110,5;303,176;284,751;283;330;553,53;551,526;60;283,199;;1432,64
5522;0,2;109;303,248;284,899;283;330;553,675;551,526;60;283,195;;1429,98
5523;0,2;109;303,27;284,773;283;330;553,631;551,591;60;283,192;;1429,01
5524;0,2;106,5;303,414;284,784;283;330;553,595;551,505;60;283,188;;1428,61
5525;0,2;104;303,168;284,78;283;330;553,53;551,628;60;283,186;;1427,7
5526;0,2;104;303,653;284,766;283;330;553,617;551,541;60;283,182;;1427,69
5527;0,2;105;304,167;284,776;283;330;553,53;551,649;60;283,182;;1425,85
5528;0,2;98;304,196;284,776;283;330;553,646;551,606;60;283,179;;1424,51
5529;0,2;93,5;304,116;284,795;283;330;553,675;551,649;60;283,174;;1423,06
5530;0,2;88;304,051;284,809;283;330;553,769;551,649;60;283,175;;1422,24
5531;0,2;89;304,087;284,809;283;330;553,819;551,772;60;283,168;;1422,18
5532;0,2;83,5;304,239;284,827;283;330;553,935;551,888;60;283,163;;1420,4
5533;0,2;73,5;304,319;284,827;283;330;553,964;551,946;60;283,157;;1418,96
5534;0,2;75,5;304,391;284,827;283;330;553,964;551,953;60;283,157;;1416,14
5535;0,2;77,5;304,427;284,823;283;330;554,102;551,91;60;283,152;;1414,13
5536;0,2;81,5;304,442;284,845;283;330;554,073;551,982;60;283,146;;1414,12
5537;0,2;83;304,362;284,842;283;330;554,109;552,025;60;283,141;;1413,95
5538;0,2;86;304,499;284,899;283;330;554,239;552,083;60;283,134;;1413,95
5539;0,2;90,5;304,174;284,827;283;330;554,253;552,199;60;283,129;;1413,95
5540;0,2;87,5;304,543;284,91;283;330;554,253;552,105;60;283,123;;1413,95
5541;0,2;81,5;304,876;284,907;283;330;554,326;552,214;60;283,117;;1412,92
5542;0,2;85,5;304,818;284,813;283;330;554,398;552,185;60;283,108;;1410,03
5543;0,2;91;304,731;284,766;283;330;554,398;552,264;60;283,102;;1409,33
5544;0,2;91,5;304,644;284,784;283;330;554,398;552,228;60;283,099;;1408,83
5545;0,2;88,5;304,565;284,798;283;330;554,398;552,358;60;283,09;;1408,48
5546;0,2;89,5;304,485;284,795;283;330;554,398;552,373;60;283,085;;1406,83
5547;0,2;91,5;304,463;284,776;283;330;554,485;552,373;60;283,078;;1404,78
5548;0,2;91,5;304,499;284,769;283;330;554,398;552,293;60;283,072;;1404,35
5549;0,2;96,5;304,615;284,784;283;330;554,398;552,228;60;283,065;;1403,83
5550;0,2;99,5;304,702;284,769;283;330;554,398;552,271;60;283,055;;1403,52
5551;0,2;103,5;304,724;284,762;283;330;554,442;552,373;60;283,049;;1402,21
5552;0,2;100,5;304,659;284,758;283;330;554,507;552,459;60;283,044;;1400,54
5553;0,2;99;304,565;284,758;283;330;554,601;552,517;60;283,041;;1399,16
5554;0,2;105,5;304,507;284,766;283;330;554,688;552,517;60;283,032;;1397,94
5555;0,2;112,5;304,449;284,769;283;330;554,608;552,51;60;283,02;;1397,33
5556;0,2;117,5;304,521;284,784;283;330;554,543;552,481;60;283,013;;1397,33
5557;0,2;113,5;304,521;284,834;283;330;554,55;552,467;60;283,006;;1396,58
5558;0,2;113;304,948;284,852;283;330;554,731;552,561;60;282,997;;1395,59
5559;0,2;115,5;305,208;284,903;283;330;554,688;552,568;60;282,989;;1394,77
5560;0,2;116,5;305,158;284,842;283;330;554,688;552,619;60;282,982;;1393,78
5561;0,2;109,5;305,027;284,885;283;330;554,688;552,662;60;282,975;;1391,5
5562;0,2;105;304,991;284,896;283;330;554,789;552,756;60;282,966;;1390,92
5563;0,2;107;305,122;284,932;283;330;554,861;552,857;60;282,958;;1390,16
5564;0,2;108,5;305,23;285,131;283;330;554,977;552,865;60;282,95;;1388,52
5565;0,2;114;305,158;285,142;283;330;554,977;552,886;60;282,943;;1387,34
5566;0,2;118;305,085;285,145;283;330;554,926;552,807;60;282,938;;1386,27
5567;0,2;119;305,172;285,156;283;330;554,897;552,85;60;282,933;;1385,59
5568;0,2;120;305,483;285,156;283;330;554,977;552,951;60;282,927;;1385,59
5569;0,2;124,5;305,505;285,138;283;330;555,064;552,951;60;282,923;;1385,59
5570;0,2;117,5;305,606;285,12;283;330;555,035;552,879;60;282,921;;1382,64
5571;0,2;109;305,584;285,124;283;330;554,977;552,937;60;282,921;;1380,76
5572;0,2;109;305,476;285,131;283;330;555,093;552,988;60;282,919;;1378,81
5573;0,2;112;305,939;285,142;283;330;555,122;553,096;60;282,917;;1378,39
5574;0,2;109,5;306,055;285,145;283;330;555,122;553,045;60;282,917;;1378,39
5575;0,2;107,5;306,156;285,156;283;330;555,122;553,053;60;282,915;;1378,39
5576;0,2;107;306,279;285,138;283;330;555,216;553,096;60;282,913;;1378,19
5577;0,2;106,5;306,286;285,124;283;330;555,237;553,241;60;282,912;;1376
5578;0,2;105,5;306,199;285,127;283;330;555,31;553,241;60;282,91;;1372,3
5579;0,2;105,5;306,843;285,135;283;330;555,404;553,27;60;282,909;;1371,21
5580;0,2;105;306,793;285,142;283;330;555,346;553,241;60;282,907;;1370,96
5581;0,2;97;306,756;285,149;283;330;555,302;553,241;60;282,909;;1370,7
5582;0,2;89;306,742;285,156;283;330;555,302;553,197;60;282,908;;1370,66
5583;0,2;89,5;306,858;285,138;283;330;555,266;553,241;60;282,907;;1368,19
5584;0,2;93,5;306,923;285,12;283;330;555,223;553,161;60;282,909;;1366,61
5585;0,2;97;306,923;285,127;283;330;555,266;553,176;60;282,907;;1365,22
5586;0,2;93;306,829;285,127;283;330;555,266;553,197;60;282,907;;1363,54
5587;0,2;91;306,612;285,131;283;330;555,317;553,349;60;282,906;;1363,54
5588;0,2;91,5;306,655;285,142;283;330;555,411;553,349;60;282,906;;1363,54
5589;0,2;91,5;306,568;285,149;283;330;555,411;553,371;60;282,909;;1363,14
5590;0,2;94;306,539;285,156;283;330;555,44;553,385;60;282,914;;1360,78
5591;0,2;98;306,554;285,153;283;330;555,556;553,385;60;282,913;;1360,47
5592;0,2;98;306,612;285,138;283;330;555,599;553,501;60;282,914;;1359,96
5593;0,2;92;306,72;285,124;283;330;555,556;553,53;60;282,912;;1359,68
5594;0,2;87;306,742;285,124;283;330;555,606;553,53;60;282,909;;1359,68
5595;0,2;89;306,821;285,131;283;330;555,679;553,53;60;282,907;;1358,72
5596;0,2;97,5;306,908;285,142;283;330;555,7;553,573;60;282,903;;1357,38
5597;0,2;99,5;306,858;285,145;283;330;555,7;553,494;60;282,898;;1354,44
5598;0,2;95;306,807;285,149;283;330;555,7;553,581;60;282,892;;1353,71
5599;0,2;88;306,785;285,156;283;330;555,78;553,718;60;282,884;;1352,2
5600;0,2;87;306,821;285,145;283;330;555,845;553,783;60;282,875;;1352,2
5601;0,2;89,5;306,937;285,124;283;330;555,903;553,899;60;282,868;;1351,65
5602;0,2;97;307,038;285,124;283;330;555,99;553,921;60;282,861;;1348,44
5603;0,2;100,5;307,089;285,131;283;330;555,946;553,863;60;282,854;;1348,3
5604;0,2;103;307,002;285,138;283;330;555,917;553,877;60;282,848;;1347,05
5605;0,2;100,5;306,952;285,145;283;330;555,896;553,848;60;282,839;;1346,71
5606;0,2;102,5;306,908;285,153;283;330;555,903;553,819;60;282,831;;1346,61
5607;0,2;98;306,829;285,153;283;330;555,845;553,819;60;282,818;;1346,43
5608;0,2;99;306,764;285,124;283;330;555,802;553,718;60;282,811;;1345,94
5609;0,2;106;306,807;285,124;283;330;555,845;553,675;60;282,805;;1343,23
5610;0,2;116,5;306,887;285,131;283;330;555,896;553,798;60;282,794;;1342,26
5611;0,2;118;306,785;285,138;283;330;555,99;553,906;60;282,784;;1340,88
5612;0,2;118,5;306,8;285,145;283;330;555,99;553,928;60;282,774;;1340,88
5613;0,2;116;306,474;285,149;283;330;556,04;554;60;282,764;;1339,13
5614;0,2;112;306,387;285,156;283;330;556,134;554,051;60;282,756;;1338,65
5615;0,2;111,5;306,633;285,149;283;330;556,098;553,964;60;282,745;;1338,54
5616;0,2;117;306,561;285,131;283;330;556,134;554,094;60;282,73;;1337,27
5617;0,2;122;306,272;285,124;283;330;556,17;554,109;60;282,714;;1337,27
5618;0,2;131,5;306,93;285,131;283;330;556,134;554,123;60;282,699;;1337,27
5619;0,2;133;307,111;285,142;283;330;556,236;554,253;60;282,684;;1337,27
5620;0,2;127;307,248;285,145;283;330;556,279;554,21;60;282,674;;1335,4
5621;0,2;128;307,292;285,153;283;330;556,236;554,152;60;282,658;;1330,38
5622;0,2;129,5;307,205;285,153;283;330;556,279;554,159;60;282,641;;1329,65
5623;0,2;135,5;307,111;285,127;283;330;556,279;554,217;60;282,625;;1329,65
5624;0,2;142;307,06;285,124;283;330;556,279;554,152;60;282,611;;1329,65
5625;0,2;142;307,046;285,131;283;330;556,308;554,217;60;282,598;;1328,9
5626;0,2;143;307,321;285,138;283;330;556,38;554,253;60;282,585;;1327,22
5627;0,2;147;307,588;285,145;283;330;556,424;554,253;60;282,569;;1325,92
5628;0,2;144;307,827;285,149;283;330;556,438;554,376;60;282,551;;1325,19
5629;0,2;142;307,964;285,124;283;330;556,568;554,384;60;282,536;;1324,62
5630;0,2;140;307,726;285,127;283;330;556,568;554,485;60;282,521;;1323,74
5631;0,2;146;308,073;285,127;283;330;556,699;554,507;60;282,508;;1323,5
5632;0,2;159,5;308,03;285,135;283;330;556,713;554,514;60;282,502;;1323,23
5633;0,2;158,5;308,095;285,142;283;330;556,604;554,398;60;282,492;;1320
5634;0,2;155;308,601;285,149;283;330;556,568;554,398;60;282,481;;1318,91
5635;0,2;156;309,028;285,156;283;330;556,568;554,449;60;282,472;;1318,53
5636;0,2;155;308,977;285,142;283;330;556,438;554,398;60;282,463;;1318,29
5637;0,2;154;308,919;285,12;283;330;556,467;554,398;60;282,456;;1317,51
5638;0,2;153,5;309,144;285,127;283;330;556,467;554,398;60;282,453;;1317,51
5639;0,2;154;309,093;285,135;283;330;556,503;554,413;60;282,453;;1316,34
5640;0,2;154;309,136;285,135;283;330;556,568;554,47;60;282,454;;1313,41
5641;0,2;149;309,896;285,142;283;330;556,568;554,449;60;282,459;;1312,78
5642;0,2;148,5;309,91;285,153;283;330;556,568;554,528;60;282,464;;1312,78
5643;0,2;147;309,838;285,149;283;330;556,612;554,492;60;282,468;;1312,28
5644;0,2;142,5;310,055;285,127;283;330;556,655;554,442;60;282,472;;1311,19
5645;0,2;140;310,214;285,12;283;330;556,713;554,514;60;282,477;;1309,38
5646;0,2;131,5;310,12;285,127;283;330;556,713;554,543;60;282,481;;1308,43
5647;0,2;128;310,388;285,131;283;330;556,836;554,688;60;282,483;;1305,42
5648;0,2;126;310,706;285,142;283;330;556,843;554,832;60;282,486;;1305,3
5649;0,2;117;310,836;285,145;283;330;556,908;554,883;60;282,492;;1305,15
5650;0,2;112,5;311,01;285,149;283;330;556,901;554,832;60;282,499;;1304,29
5651;0,2;113;311,372;285,156;283;330;556,966;554,832;60;282,51;;1303,46
5652;0,2;105,5;311,292;285,077;283;330;556,879;554,832;60;282,524;;1301,78
5653;0,2;95,5;311,198;285,008;283;330;556,858;554,767;60;282,539;;1300,89
5654;0,2;88,5;311,133;285,004;283;330;556,858;554,76;60;282,556;;1300,32
5655;0,2;87;311,205;284,899;283;330;556,923;554,745;60;282,573;;1300,32
5656;0,2;84;311,357;284,918;283;330;556,966;554,825;60;282,591;;1299,8
5657;0,2;81;311,364;284,834;283;330;556,952;554,724;60;282,612;;1296,43
5658;0,2;80;311,285;284,842;283;330;557,002;554,832;60;282,632;;1294,1
5659;0,2;79;311,227;284,921;283;330;557,002;554,854;60;282,652;;1292,32
5660;0,2;71,5;311,14;284,834;283;330;557,002;554,883;60;282,674;;1292,32
5661;0,2;64,5;311,183;284,849;283;330;557,125;554,977;60;282,694;;1292,32
5662;0,2;63,5;311,292;284,842;283;330;557,147;554,977;60;282,716;;1292,32
5663;0,2;60,5;311,01;284,831;283;330;557,147;554,948;60;282,738;;1292,31
5664;0,2;51,5;310,605;284,852;283;330;557,147;554,962;60;282,753;;1288
5665;0,2;49,5;310,54;284,863;283;330;557,067;554,977;60;282,769;;1287,2
5666;0,2;48,5;310,438;284,881;283;330;557,046;554,977;60;282,784;;1286,84
5667;0,2;49;310,142;284,896;283;330;557,067;554,977;60;282,797;;1286,76
5668;0,2;41;310,185;284,856;283;330;557,002;554,933;60;282,814;;1285,79
5669;0,2;40,5;309,918;284,946;283;330;557,031;555,078;60;282,825;;1284,96
5670;0,2;43;309,672;284,957;283;330;557,053;554,977;60;282,832;;1282,54
5671;0,2;46;309,701;284,874;283;330;557,111;555,049;60;282,842;;1278,76
5672;0,2;47,5;309,266;284,979;283;330;557,147;555,078;60;282,85;;1278,76
5673;0,2;51,5;309,165;284,975;283;330;557,147;555,078;60;282,857;;1278,76
5674;0,2;52,5;308,543;284,961;283;330;557,147;555,027;60;282,867;;1278,39
5675;0,2;50,5;308,471;284,729;283;330;557,147;555,027;60;282,877;;1277,86
5676;0,2;51;308,152;284,852;283;330;557,248;555,15;60;282,884;;1276,36
5677;0,2;61;308,341;284,748;283;330;557,292;555,266;60;282,893;;1275,32
5678;0,2;65;307,653;284,751;283;330;557,292;555,266;60;282,905;;1274,8
5679;0,2;71,5;307,567;284,758;283;330;557,335;555,266;60;282,914;;1274,8
5680;0,2;76,5;307,125;284,755;283;330;557,436;555,266;60;282,919;;1274,8
5681;0,2;78;307,046;284,766;283;330;557,436;555,266;60;282,927;;1273,96
5682;0,2;78;306,764;284,751;283;330;557,436;555,31;60;282,936;;1269,57
5683;0,2;78;306,518;284,74;283;330;557,436;555,367;60;282,942;;1265,81
5684;0,2;85,5;306,604;284,722;283;330;557,436;555,295;60;282,946;;1265,81
5685;0,2;95;306,315;284,737;283;330;557,436;555,31;60;282,947;;1265,81
5686;0,2;96;306,236;284,74;283;330;557,501;555,353;60;282,953;;1265,36
5687;0,2;99;306,091;284,748;283;330;557,552;555,317;60;282,959;;1264,57
5688;0,2;103;305,628;284,758;283;330;557,516;555,411;60;282,964;;1263,48
5689;0,2;100;305,498;284,892;283;330;557,632;555,49;60;282,968;;1262,47
5690;0,2;102,5;305,534;284,896;283;330;557,581;555,556;60;282,974;;1261,48
5691;0,2;112;305,83;285,037;283;330;557,661;555,556;60;282,978;;1261,48
