time;Banddicke;Verzinnungsstation_ Kühlleistung;Bandbreite;Bandgeschwindigkeit;Düsendruck Bandoberseite;Düsendruck Bandunterseite;Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Reglerausgang Y-Out (WSP);Wirksame Soll-Temperatur (WSP)
sec;mm;kW;mm;m/min;mbar;mbar;°C;°C;°C;%;°C
12.06.2026 09:52:57.938787;0,43;0;340;0;0,289352;0,434028;280,154;276,015;274,991;2,65858;275
12.06.2026 09:52:58.938787;0,43;0;340;0;0,434028;0,434028;280,154;276,015;274,991;2,65858;275
12.06.2026 09:52:59.938787;0,43;0;340;0;0,289352;0,578704;280,154;276,015;274,991;2,65858;275
12.06.2026 09:53:00.938787;0,43;0;340;0;0,434028;0,434028;280,149;276,015;274,994;2,57239;275
12.06.2026 09:53:01.938787;0,43;0;340;0;0,434028;0,434028;280,149;276,015;274,994;2,57239;275
12.06.2026 09:53:02.938787;0,43;0;340;0;0,289352;0,434028;280,149;276,015;274,994;2,57239;275
12.06.2026 09:53:03.938787;0,43;0;340;0;0,434028;0,434028;280,149;276,015;274,994;2,57239;275
12.06.2026 09:53:04.938787;0,43;0;340;0;0,434028;0,434028;280,063;276,035;274,976;2,26023;275
12.06.2026 09:53:05.938787;0,43;0;340;0;0,434028;0,434028;280,063;276,035;274,976;2,26023;275
12.06.2026 09:53:06.938787;0,43;0;340;0;0,434028;0,434028;280,063;276,035;274,976;2,26023;275
12.06.2026 09:53:07.938787;0,43;0;340;0;0,434028;0,434028;280,063;276,035;274,976;2,26023;275
12.06.2026 09:53:08.938787;0,43;0;340;0;0,434028;0,434028;280,029;276;274,946;2,63726;275
12.06.2026 09:53:09.938787;0,43;0;340;0;0,289352;0,434028;280,029;276;274,946;2,63726;275
12.06.2026 09:53:10.938787;0,43;0;340;0;0,289352;0,434028;280,029;276;274,946;2,63726;275
12.06.2026 09:53:11.938787;0,43;0;340;0;0,434028;0,434028;280,029;276;274,946;2,63726;275
12.06.2026 09:53:12.938787;0,43;0;340;0;0,289352;0,578704;280,028;276;274,9;2,49459;275
12.06.2026 09:53:13.938787;0,43;0;340;0;0,289352;0,434028;280,028;276;274,9;2,49459;275
12.06.2026 09:53:14.938787;0,43;0,00138349;340;0;0,289352;0,578704;280,028;276;274,9;2,49459;275
12.06.2026 09:53:15.938787;0,43;0,025713;340;0;0,289352;0,578704;280,028;276;274,9;2,49459;275
12.06.2026 09:53:16.938787;0,43;0;340;0;0,289352;0,578704;280,056;276;274,845;2,39515;275
12.06.2026 09:53:17.938787;0,43;0,0499696;340;0;0,434028;0,578704;280,056;276;274,845;2,39515;275
12.06.2026 09:53:18.938787;0,43;0,00139851;340;0;0,289352;0,578704;280,056;276;274,845;2,39515;275
12.06.2026 09:53:19.938787;0,43;0,0258637;340;0;0,434028;0,578704;280,056;276;274,845;2,39515;275
12.06.2026 09:53:20.938787;0,43;0,0013923;340;0;0,289352;0,578704;280,084;275,94;274,797;2,96903;275
12.06.2026 09:53:21.938787;0,43;0;340;0;0,434028;0,578704;280,084;275,94;274,797;2,96903;275
12.06.2026 09:53:22.938787;0,43;0;340;0;0,289352;0,434028;280,084;275,94;274,797;2,96903;275
12.06.2026 09:53:23.938787;0,43;0,0740092;340;0;0,289352;0,578704;280,084;275,94;274,797;2,96903;275
12.06.2026 09:53:24.938787;0,43;0,0738268;340;0;0,289352;0,578704;280,03;275,805;274,766;4,10514;275
12.06.2026 09:53:25.938787;0,43;0,0498948;340;0;0,434028;0,578704;280,03;275,805;274,766;4,10514;275
12.06.2026 09:53:26.938787;0,43;0,0259;340;0;0,289352;0,578704;280,03;275,805;274,766;4,10514;275
12.06.2026 09:53:27.938787;0,43;0,0746303;340;0;0,434028;0,578704;280,03;275,805;274,766;4,10514;275
12.06.2026 09:53:28.938787;0,43;0,050556;340;0;0,434028;0,578704;279,993;275,708;274,745;4,60186;275
12.06.2026 09:53:29.938787;0,43;0,0505518;340;0;0,289352;0,578704;279,993;275,708;274,745;4,60186;275
12.06.2026 09:53:30.938787;0,43;0,0995602;340;0;0,434028;0,578704;279,993;275,708;274,745;4,60186;275
12.06.2026 09:53:31.938787;0,43;0,0257889;340;0;0,434028;0,578704;279,993;275,708;274,745;4,60186;275
12.06.2026 09:53:32.938787;0,43;0,0991296;340;0;0,434028;0,434028;280,07;275,7;274,753;4,1096;275
12.06.2026 09:53:33.938787;0,43;0,0748775;340;0;0,434028;0,578704;280,07;275,7;274,753;4,1096;275
12.06.2026 09:53:34.938787;0,43;0,0999949;340;0;0,434028;0,578704;280,07;275,7;274,753;4,1096;275
12.06.2026 09:53:35.938787;0,43;0,0994494;340;0;0,289352;0,578704;280,07;275,7;274,753;4,1096;275
12.06.2026 09:53:36.938787;0,43;0,0994166;340;0;0,289352;0,578704;280,202;275,7;274,774;3,82079;275
12.06.2026 09:53:37.938787;0,43;0,0750196;340;0;0,434028;0,434028;280,202;275,7;274,774;3,82079;275
12.06.2026 09:53:38.938787;0,43;0,0746828;340;0;0,289352;0,578704;280,202;275,7;274,774;3,82079;275
12.06.2026 09:53:39.938787;0,43;0,0991419;340;0;0,434028;0,434028;280,202;275,7;274,774;3,82079;275
12.06.2026 09:53:40.938787;0,43;0,148078;340;0;0,434028;0,434028;280,366;275,8;274,813;2,63345;275
12.06.2026 09:53:41.938787;0,43;0,123738;340;0;0,289352;0,72338;280,366;275,8;274,813;2,63345;275
12.06.2026 09:53:42.938787;0,43;0,0999949;340;0;0,289352;0,578704;280,366;275,8;274,813;2,63345;275
12.06.2026 09:53:43.938787;0,43;0,12474;340;0;0,289352;0,578704;280,366;275,8;274,813;2,63345;275
12.06.2026 09:53:44.938787;0,43;0,149082;340;0;0,434028;0,578704;280,506;275,8;274,844;2,81203;275
12.06.2026 09:53:45.938787;0,43;0,174437;340;0;0,434028;0,578704;280,506;275,8;274,844;2,81203;275
12.06.2026 09:53:46.938787;0,43;0,173931;340;0;0,434028;0,578704;280,506;275,8;274,844;2,81203;275
12.06.2026 09:53:47.938787;0,43;0,172611;340;0;0,289352;0,578704;280,506;275,8;274,844;2,81203;275
12.06.2026 09:53:48.938787;0,43;0,220045;340;0;0,434028;0,578704;280,583;275,763;274,889;3,26479;275
12.06.2026 09:53:49.938787;0,43;0,170928;340;0;0,289352;0,578704;280,583;275,763;274,889;3,26479;275
12.06.2026 09:53:50.938787;0,43;0,169922;340;0;0,434028;0,578704;280,583;275,763;274,889;3,26479;275
12.06.2026 09:53:51.938787;0,43;0,170428;340;0;0,289352;0,578704;280,583;275,763;274,889;3,26479;275
12.06.2026 09:53:52.938787;0,43;0,146933;340;0;0,434028;0,578704;280,554;275,63;274,926;4,59049;275
12.06.2026 09:53:53.938787;0,43;0,221226;340;0;0,434028;0,434028;280,554;275,63;274,926;4,59049;275
12.06.2026 09:53:54.938787;0,43;0,173189;340;0;0,434028;0,434028;280,554;275,63;274,926;4,59049;275
12.06.2026 09:53:55.938787;0,43;0,198205;340;0;0,434028;0,434028;280,554;275,63;274,926;4,59049;275
12.06.2026 09:53:56.938787;0,43;0,172939;340;0;0,434028;0,578704;280,546;275,65;274,951;3,82548;275
12.06.2026 09:53:57.938787;0,43;0,220677;340;0;0,434028;0,434028;280,546;275,65;274,951;3,82548;275
12.06.2026 09:53:58.938787;0,43;0,246116;340;0;0,434028;0,434028;280,546;275,65;274,951;3,82548;275
12.06.2026 09:53:59.938787;0,43;0,267366;340;0;0,289352;0,434028;280,546;275,65;274,951;3,82548;275
12.06.2026 09:54:00.938787;0,43;0,244866;340;0;0,289352;0,434028;280,634;275,683;274,96;3,41429;275
12.06.2026 09:54:01.938787;0,43;0,221016;340;0;0,289352;0,578704;280,634;275,683;274,96;3,41429;275
12.06.2026 09:54:02.938787;0,43;0,244337;340;0;0,289352;0,578704;280,634;275,683;274,96;3,41429;275
12.06.2026 09:54:03.938787;0,43;0,196885;340;0;0,434028;0,578704;280,634;275,683;274,96;3,41429;275
12.06.2026 09:54:04.938787;0,43;0,270194;340;0;0,434028;0,578704;280,673;275,53;274,942;5,00712;275
12.06.2026 09:54:05.938787;0,43;0,245049;340;0;0,289352;0,578704;280,673;275,53;274,942;5,00712;275
12.06.2026 09:54:06.938787;0,43;0,269814;340;0;0,434028;0,578704;280,673;275,53;274,942;5,00712;275
12.06.2026 09:54:07.938787;0,43;0,319166;340;0;0,289352;0,578704;280,673;275,53;274,942;5,00712;275
12.06.2026 09:54:08.938787;0,43;0,344503;340;0;0,289352;0,578704;280,766;275,575;274,919;3,98633;275
12.06.2026 09:54:09.938787;0,43;0,246492;340;0;0,434028;0,578704;280,766;275,575;274,919;3,98633;275
12.06.2026 09:54:10.938787;0,43;0,346507;340;0;0,289352;0,578704;280,766;275,575;274,919;3,98633;275
12.06.2026 09:54:11.938787;0,43;0,345342;340;0;0,289352;0,578704;280,766;275,575;274,919;3,98633;275
12.06.2026 09:54:12.938787;0,43;0,369023;340;0;0,289352;0,578704;280,862;275,673;274,881;2,88751;275
12.06.2026 09:54:13.938787;0,43;0,295968;340;0;0,434028;0,434028;280,862;275,673;274,881;2,88751;275
12.06.2026 09:54:14.938787;0,43;0;340;0;0,434028;0,578704;280,862;275,673;274,881;2,88751;275
12.06.2026 09:54:15.938787;0,43;0;340;0;0,434028;0,578704;280,862;275,673;274,881;2,88751;275
12.06.2026 09:54:16.938787;0,43;0,41976;340;0;0,434028;0,578704;280,979;275,7;274,854;2,8586;275
12.06.2026 09:54:17.938787;0,43;0;340;0;0,434028;0,578704;280,979;275,7;274,854;2,8586;275
12.06.2026 09:54:18.938787;0,43;0,341121;340;0;0,289352;0,578704;280,979;275,7;274,854;2,8586;275
12.06.2026 09:54:19.938787;0,43;0;340;0;0,289352;0,578704;280,979;275,7;274,854;2,8586;275
12.06.2026 09:54:20.938787;0,43;0;340;0;0,289352;0,578704;281,028;275,7;274,836;3,01275;275
12.06.2026 09:54:21.938787;0,43;0;340;0;0,434028;0,578704;281,028;275,7;274,836;3,01275;275
12.06.2026 09:54:22.938787;0,43;0;340;0;0,434028;0,578704;281,028;275,7;274,836;3,01275;275
12.06.2026 09:54:23.938787;0,43;0;340;0;0,289352;0,578704;281,028;275,7;274,836;3,01275;275
12.06.2026 09:54:24.938787;0,43;0;340;0;0,434028;0,578704;281,031;275,615;274,824;3,97941;275
12.06.2026 09:54:25.938787;0,43;0;340;0;0,434028;0,578704;281,031;275,615;274,824;3,97941;275
12.06.2026 09:54:26.938787;0,43;0,0152746;340;0;0,434028;0,578704;281,031;275,615;274,824;3,97941;275
12.06.2026 09:54:27.938787;0,43;0,0640518;340;0;0,434028;0,434028;281,031;275,615;274,824;3,97941;275
12.06.2026 09:54:28.938787;0,43;0,0883849;340;0;0,434028;0,578704;280,973;275,6;274,831;3,84415;275
12.06.2026 09:54:29.938787;0,43;0,0637732;340;0;0,434028;0,578704;280,973;275,6;274,831;3,84415;275
12.06.2026 09:54:30.938787;0,43;0,0394836;340;0;0,289352;0,578704;280,973;275,6;274,831;3,84415;275
12.06.2026 09:54:31.938787;0,43;0,112186;340;0;0,434028;0,578704;280,973;275,6;274,831;3,84415;275
12.06.2026 09:54:32.938787;0,43;0,0876777;340;0;0,289352;0,578704;280,915;275,603;274,864;3,67319;275
12.06.2026 09:54:33.938787;0,43;0,136641;340;0;0,289352;0,578704;280,915;275,603;274,864;3,67319;275
12.06.2026 09:54:34.938787;0,43;0,137545;340;0;0,289352;0,434028;280,915;275,603;274,864;3,67319;275
12.06.2026 09:54:35.938787;0,43;0,186536;340;0;0,289352;0,578704;280,915;275,603;274,864;3,67319;275
12.06.2026 09:54:36.938787;0,43;0,113182;340;0;0,289352;0,578704;280,863;275,763;274,913;1,81185;275
12.06.2026 09:54:37.938787;0,43;0,162827;340;0;0,289352;0,578704;280,863;275,763;274,913;1,81185;275
12.06.2026 09:54:38.938787;0,43;0,138335;340;0;0,289352;0,578704;280,863;275,763;274,913;1,81185;275
12.06.2026 09:54:39.938787;0,43;0,261588;340;0;0,434028;0,578704;280,863;275,763;274,913;1,81185;275
12.06.2026 09:54:40.938787;0,43;0,212861;340;0;0,434028;0,578704;280,827;275,9;274,972;0,862052;275
12.06.2026 09:54:41.938787;0,43;0,188248;340;0;0,434028;0,578704;280,827;275,9;274,972;0,862052;275
12.06.2026 09:54:42.938787;0,43;0,236592;340;0;0,289352;0,578704;280,827;275,9;274,972;0,862052;275
12.06.2026 09:54:43.938787;0,43;0,236582;340;0;0,289352;0,578704;280,827;275,9;274,972;0,862052;275
12.06.2026 09:54:44.938787;0,43;0,212024;340;0;0,434028;0,578704;280,595;275,82;275,029;2,29691;275
12.06.2026 09:54:45.938787;0,43;0,283666;340;0;0,289352;0,578704;280,595;275,82;275,029;2,29691;275
12.06.2026 09:54:46.938787;0,43;0,235775;340;0;0,289352;0,434028;280,595;275,82;275,029;2,29691;275
12.06.2026 09:54:47.938787;0,43;0,335368;340;0;0,434028;0,578704;280,595;275,82;275,029;2,29691;275
12.06.2026 09:54:48.938787;0,43;0,284324;340;0;0,289352;0,578704;280,292;275,7;275,086;3,52987;275
12.06.2026 09:54:49.938787;0,43;0,259644;340;0;0,289352;0,434028;280,292;275,7;275,086;3,52987;275
12.06.2026 09:54:50.938787;0,43;0,309302;340;0;0,289352;0,434028;280,292;275,7;275,086;3,52987;275
12.06.2026 09:54:51.938787;0,43;0,332462;340;0;0,289352;0,434028;280,292;275,7;275,086;3,52987;275
12.06.2026 09:54:52.938787;0,43;0,334886;340;0;0,434028;0,434028;280,035;275,635;275,124;3,74915;275
12.06.2026 09:54:53.938787;0,43;0,406581;340;0;0,289352;0,434028;280,035;275,635;275,124;3,74915;275
12.06.2026 09:54:54.938787;0,43;0,35893;340;0;0,434028;0,434028;280,035;275,635;275,124;3,74915;275
12.06.2026 09:54:55.938787;0,43;0,429091;340;0;0,434028;0,434028;280,035;275,635;275,124;3,74915;275
12.06.2026 09:54:56.938787;0,43;0,430285;340;0;0,434028;0,434028;279,914;275,7;275,15;2,72977;275
12.06.2026 09:54:57.938787;0,43;0,355308;340;0;0,434028;0,434028;279,914;275,7;275,15;2,72977;275
12.06.2026 09:54:58.938787;0,43;0,40806;340;0;0,434028;0,434028;279,914;275,7;275,15;2,72977;275
12.06.2026 09:54:59.938787;0,43;0,431781;340;0;0,289352;0,578704;279,914;275,7;275,15;2,72977;275
12.06.2026 09:55:00.938787;0,43;0,452585;340;0;0,289352;0,434028;279,912;275,652;275,153;3,25122;275
12.06.2026 09:55:01.938787;0,43;0,481682;340;0;0,434028;0,434028;279,912;275,652;275,153;3,25122;275
12.06.2026 09:55:02.938787;0,43;0,457123;340;0;0,434028;0,434028;279,912;275,652;275,153;3,25122;275
12.06.2026 09:55:03.938787;0,43;0,457141;340;0;0,289352;0,434028;279,912;275,652;275,153;3,25122;275
12.06.2026 09:55:04.938787;0,43;0,453828;340;0;0,434028;0,434028;279,895;275,515;275,134;4,47462;275
12.06.2026 09:55:05.938787;0,43;0,474778;340;0;0,289352;0,434028;279,895;275,515;275,134;4,47462;275
12.06.2026 09:55:06.938787;0,43;0,548076;340;0;0,434028;0,434028;279,895;275,515;275,134;4,47462;275
12.06.2026 09:55:07.938787;0,43;0,574805;340;0;0,434028;0,434028;279,895;275,515;275,134;4,47462;275
12.06.2026 09:55:08.938787;0,43;0,624426;340;0;0,434028;0,434028;279,965;275,4;275,097;5,19696;275
12.06.2026 09:55:09.938787;0,43;0,603514;340;0;0,434028;0,434028;279,965;275,4;275,097;5,19696;275
12.06.2026 09:55:10.938787;0,43;0,575641;340;0;0,289352;0,434028;279,965;275,4;275,097;5,19696;275
12.06.2026 09:55:11.938787;0,43;0,627173;340;0;0,434028;0,434028;279,965;275,4;275,097;5,19696;275
12.06.2026 09:55:12.938787;0,43;0,200227;340;0;0,434028;0,578704;280,115;275,408;275,053;4,56005;275
12.06.2026 09:55:13.938787;0,43;0,151367;340;0;0,434028;0,434028;280,115;275,408;275,053;4,56005;275
12.06.2026 09:55:14.938787;0,43;0,248281;340;0;0,289352;0,578704;280,115;275,408;275,053;4,56005;275
12.06.2026 09:55:15.938787;0,43;0,175021;340;0;0,434028;0,434028;280,115;275,408;275,053;4,56005;275
12.06.2026 09:55:16.938787;0,43;0,150547;340;0;0,289352;0,434028;280,261;275,4;275,003;4,36868;275
12.06.2026 09:55:17.938787;0,43;0,174505;340;0;0,434028;0,434028;280,261;275,4;275,003;4,36868;275
12.06.2026 09:55:18.938787;0,43;0,199895;340;0;0,289352;0,434028;280,261;275,4;275,003;4,36868;275
12.06.2026 09:55:19.938787;0,43;0,299702;340;0;0,289352;0,434028;280,261;275,4;275,003;4,36868;275
12.06.2026 09:55:20.938787;0,43;0,200508;340;0;0,434028;0,578704;280,469;275,4;274,989;4,22686;275
12.06.2026 09:55:21.938787;0,43;0,274605;340;0;0,434028;0,578704;280,469;275,4;274,989;4,22686;275
12.06.2026 09:55:22.938787;0,43;0,273813;340;0;0,434028;0,578704;280,469;275,4;274,989;4,22686;275
12.06.2026 09:55:23.938787;0,43;0,321465;340;0;0,289352;0,578704;280,469;275,4;274,989;4,22686;275
12.06.2026 09:55:24.938787;0,43;0,273949;340;0;0,289352;0,578704;280,662;275,4;274,994;4,15188;275
12.06.2026 09:55:25.938787;0,43;0,300183;340;0;0,434028;0,578704;280,662;275,4;274,994;4,15188;275
12.06.2026 09:55:26.938787;0,43;0,349186;340;0;0,434028;0,578704;280,662;275,4;274,994;4,15188;275
12.06.2026 09:55:27.938787;0,43;0,348311;340;0;0,289352;0,578704;280,662;275,4;274,994;4,15188;275
12.06.2026 09:55:28.938787;0,43;0,324266;340;0;0,434028;0,578704;280,737;275,487;275,022;3,18509;275
12.06.2026 09:55:29.938787;0,43;0,396359;340;0;0,434028;0,578704;280,737;275,487;275,022;3,18509;275
12.06.2026 09:55:30.938787;0,43;0,46805;340;0;0,289352;0,578704;280,737;275,487;275,022;3,18509;275
12.06.2026 09:55:31.938787;0,43;0,396882;340;0;0,289352;0,578704;280,737;275,487;275,022;3,18509;275
12.06.2026 09:55:32.938787;0,43;0,469719;340;0;0,434028;0,578704;280,789;275,522;275,048;3,0484;275
12.06.2026 09:55:33.938787;0,43;0,46904;340;0;0,434028;0,578704;280,789;275,522;275,048;3,0484;275
12.06.2026 09:55:34.938787;0,43;0,471407;340;0;0,434028;0,578704;280,789;275,522;275,048;3,0484;275
12.06.2026 09:55:35.938787;0,43;0,492576;340;0;0,289352;0,578704;280,789;275,522;275,048;3,0484;275
12.06.2026 09:55:36.938787;0,43;0,490596;340;0;0,434028;0,578704;280,731;275,52;275,065;3,27604;275
12.06.2026 09:55:37.938787;0,43;0,491678;340;0;0,434028;0,578704;280,731;275,52;275,065;3,27604;275
12.06.2026 09:55:38.938787;0,43;0,517094;340;0;0,434028;0,578704;280,731;275,52;275,065;3,27604;275
12.06.2026 09:55:39.938787;0,43;0,494189;340;0;0,434028;0,578704;280,731;275,52;275,065;3,27604;275
12.06.2026 09:55:40.938787;0,43;0,518659;340;0;0,434028;0,578704;280,694;275,5;275,077;3,52368;275
12.06.2026 09:55:41.938787;0,43;0,588204;340;0;0,434028;0,578704;280,694;275,5;275,077;3,52368;275
12.06.2026 09:55:42.938787;0,43;0,612981;340;0;0,289352;0,578704;280,694;275,5;275,077;3,52368;275
12.06.2026 09:55:43.938787;0,43;0,568419;340;0;0,434028;0,578704;280,694;275,5;275,077;3,52368;275
12.06.2026 09:55:44.938787;0,43;0,540773;340;0;0,289352;0,578704;280,522;275,478;275,085;3,67983;275
12.06.2026 09:55:45.938787;0,43;0,564878;340;0;0,289352;0,578704;280,522;275,478;275,085;3,67983;275
12.06.2026 09:55:46.938787;0,43;0,588766;340;0;0,434028;0,434028;280,522;275,478;275,085;3,67983;275
12.06.2026 09:55:47.938787;0,43;0,639162;340;0;0,434028;0,434028;280,522;275,478;275,085;3,67983;275
12.06.2026 09:55:48.938787;0,43;0,642101;340;0;0,289352;0,578704;280,354;275,57;275,089;2,7184;275
12.06.2026 09:55:49.938787;0,43;0,645729;340;0;0,289352;0,578704;280,354;275,57;275,089;2,7184;275
12.06.2026 09:55:50.938787;0,43;0,671313;340;0;0,289352;0,578704;280,354;275,57;275,089;2,7184;275
12.06.2026 09:55:51.938787;0,43;0,69363;340;0;0,289352;0,578704;280,354;275,57;275,089;2,7184;275
12.06.2026 09:55:52.938787;0,43;0,714451;340;0;0,289352;0,434028;280,255;275,307;275,068;5,69305;275
12.06.2026 09:55:53.938787;0,43;0,587764;340;0;0,434028;0,434028;280,255;275,307;275,068;5,69305;275
12.06.2026 09:55:54.938787;0,43;0,777577;340;0;0,289352;0,434028;280,255;275,307;275,068;5,69305;275
12.06.2026 09:55:55.938787;0,43;0,778716;340;0;0,434028;0,434028;280,255;275,307;275,068;5,69305;275
12.06.2026 09:55:56.938787;0,43;0,660701;340;0;0,434028;0,434028;280,146;274,938;275,046;7,04668;275
12.06.2026 09:55:57.938787;0,43;0,682001;340;0;0,434028;0,434028;280,146;274,938;275,046;7,04668;275
12.06.2026 09:55:58.938787;0,43;0,690979;340;0;0,289352;0,434028;280,146;274,938;275,046;7,04668;275
12.06.2026 09:55:59.938787;0,43;0,789;340;0;0,434028;0,578704;280,146;274,938;275,046;7,04668;275
12.06.2026 09:56:00.938787;0,43;0,712415;340;0;0,434028;0,578704;280,295;275,008;275,031;6,14189;275
12.06.2026 09:56:01.938787;0,43;0,760963;340;0;0,434028;0,578704;280,295;275,008;275,031;6,14189;275
12.06.2026 09:56:02.938787;0,43;0,757999;340;0;0,289352;0,434028;280,295;275,008;275,031;6,14189;275
12.06.2026 09:56:03.938787;0,43;0,736022;340;0;0,434028;0,434028;280,295;275,008;275,031;6,14189;275
12.06.2026 09:56:04.938787;0,43;0,779139;340;0;0,434028;0,578704;280,654;275,133;275,021;5,31216;275
12.06.2026 09:56:05.938787;0,43;0,827087;340;0;0,289352;0,578704;280,654;275,133;275,021;5,31216;275
12.06.2026 09:56:06.938787;0,43;0,804076;340;0;0,289352;0,578704;280,654;275,133;275,021;5,31216;275
12.06.2026 09:56:07.938787;0,43;0,707162;340;0;0,289352;0,578704;280,654;275,133;275,021;5,31216;275
12.06.2026 09:56:08.938787;0,43;0,803975;340;0;0,289352;0,578704;281,01;275,195;275,032;4,67141;275
12.06.2026 09:56:09.938787;0,43;0,778032;340;0;0,289352;0,578704;281,01;275,195;275,032;4,67141;275
12.06.2026 09:56:10.938787;0,43;0,779855;340;0;0,289352;0,578704;281,01;275,195;275,032;4,67141;275
12.06.2026 09:56:11.938787;0,43;0,8368;340;0;0,434028;0,578704;281,01;275,195;275,032;4,67141;275
12.06.2026 09:56:12.938787;0,43;0,918968;340;0;0,434028;0,578704;281,286;275,2;275,07;4,75962;275
12.06.2026 09:56:13.938787;0,43;0,799415;340;0;0,289352;0,578704;281,286;275,2;275,07;4,75962;275
12.06.2026 09:56:14.938787;0,43;0,841778;340;0;0,434028;0,578704;281,286;275,2;275,07;4,75962;275
12.06.2026 09:56:15.938787;0,43;0,865041;340;0;0,289352;0,578704;281,286;275,2;275,07;4,75962;275
12.06.2026 09:56:16.938787;0,43;0,86006;340;0;0,289352;0,578704;281,581;275,235;275,114;4,43518;275
12.06.2026 09:56:17.938787;0,43;0,883213;340;0;0,289352;0,434028;281,581;275,235;275,114;4,43518;275
12.06.2026 09:56:18.938787;0,43;0,857569;340;0;0,289352;0,578704;281,581;275,235;275,114;4,43518;275
12.06.2026 09:56:19.938787;0,43;0,834934;340;0;0,289352;0,434028;281,581;275,235;275,114;4,43518;275
12.06.2026 09:56:20.938787;0,43;0,862586;340;0;0,434028;0,578704;281,81;275,3;275,143;3,92213;275
12.06.2026 09:56:21.938787;0,43;0,896057;340;0;0,434028;0,578704;281,81;275,3;275,143;3,92213;275
12.06.2026 09:56:22.938787;0,43;0,892105;340;0;0,289352;0,578704;281,81;275,3;275,143;3,92213;275
12.06.2026 09:56:23.938787;0,43;0,887055;340;0;0,289352;0,578704;281,81;275,3;275,143;3,92213;275
12.06.2026 09:56:24.938787;0,43;0,860593;340;0;0,289352;0,578704;281,966;275,638;275,145;1,1956;275
12.06.2026 09:56:25.938787;0,43;0,890641;340;0;0,289352;0,578704;281,966;275,638;275,145;1,1956;275
12.06.2026 09:56:26.938787;0,43;0,83801;340;0;0,289352;0,434028;281,966;275,638;275,145;1,1956;275
12.06.2026 09:56:27.938787;0,43;0,866642;340;0;0,434028;0,578704;281,966;275,638;275,145;1,1956;275
12.06.2026 09:56:28.938787;0,43;0,893495;340;0;0,289352;0,578704;281,975;275,805;275,116;0,827594;275
12.06.2026 09:56:29.938787;0,43;0,836835;340;0;0,289352;0,434028;281,975;275,805;275,116;0,827594;275
12.06.2026 09:56:30.938787;0,43;0,908928;340;0;0,289352;0,578704;281,975;275,805;275,116;0,827594;275
12.06.2026 09:56:31.938787;0,43;0,88819;340;0;0,434028;0,578704;281,975;275,805;275,116;0,827594;275
12.06.2026 09:56:32.938787;0,43;0,917765;340;0;0,434028;0,578704;281,706;275,535;275,066;3,84611;275
12.06.2026 09:56:33.938787;0,43;0,920133;340;0;0,434028;0,578704;281,706;275,535;275,066;3,84611;275
12.06.2026 09:56:34.938787;0,43;0,861305;340;0;0,289352;0,578704;281,706;275,535;275,066;3,84611;275
12.06.2026 09:56:35.938787;0,43;0,863689;340;0;0,289352;0,578704;281,706;275,535;275,066;3,84611;275
12.06.2026 09:56:36.938787;0,43;0,887055;340;0;0,289352;0,578704;281,457;275,345;275,014;5,41463;275
12.06.2026 09:56:37.938787;0,43;0,88819;340;0;0,289352;0,578704;281,457;275,345;275,014;5,41463;275
12.06.2026 09:56:38.938787;0,43;0,838563;340;0;0,434028;0,578704;281,457;275,345;275,014;5,41463;275
12.06.2026 09:56:39.938787;0,43;0,861305;340;0;0,289352;0,578704;281,457;275,345;275,014;5,41463;275
12.06.2026 09:56:40.938787;0,43;0,892434;340;0;0,434028;0,434028;281,375;275,3;274,979;5,07801;275
12.06.2026 09:56:41.938787;0,43;0,89258;340;0;0,434028;0,578704;281,375;275,3;274,979;5,07801;275
12.06.2026 09:56:42.938787;0,43;0,890165;340;0;0,289352;0,434028;281,375;275,3;274,979;5,07801;275
12.06.2026 09:56:43.938787;0,43;0,860415;340;0;0,434028;0,578704;281,375;275,3;274,979;5,07801;275
12.06.2026 09:56:44.938787;0,43;0,459808;340;0;0,289352;0,434028;281,507;275,375;274,983;3,81809;275
12.06.2026 09:56:45.938787;0,43;0,457153;340;0;0,289352;0,434028;281,507;275,375;274,983;3,81809;275
12.06.2026 09:56:46.938787;0,43;0,4574;340;0;0,289352;0,434028;281,507;275,375;274,983;3,81809;275
12.06.2026 09:56:47.938787;0,43;0,510309;340;0;0,434028;0,434028;281,507;275,375;274,983;3,81809;275
12.06.2026 09:56:48.938787;0,43;0,435626;340;0;0,434028;0,434028;281,708;275,335;275,013;4,32968;275
12.06.2026 09:56:49.938787;0,43;0,480098;340;0;0,434028;0,578704;281,708;275,335;275,013;4,32968;275
12.06.2026 09:56:50.938787;0,43;0,455807;340;0;0,434028;0,434028;281,708;275,335;275,013;4,32968;275
12.06.2026 09:56:51.938787;0,43;0,506615;340;0;0,434028;0,434028;281,708;275,335;275,013;4,32968;275
12.06.2026 09:56:52.938787;0,43;0,482915;340;0;0,289352;0,434028;281,883;275,29;275,042;4,58245;275
12.06.2026 09:56:53.938787;0,43;0,530992;340;0;0,289352;0,434028;281,883;275,29;275,042;4,58245;275
12.06.2026 09:56:54.938787;0,43;0,506615;340;0;0,289352;0,434028;281,883;275,29;275,042;4,58245;275
12.06.2026 09:56:55.938787;0,43;0,459145;340;0;0,289352;0,434028;281,883;275,29;275,042;4,58245;275
