Time;[11:7];[31:40];[31:42];[31:47];[31:48];[32:1];[32:90];[32:124];[33:142];[33:146];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[33:346]
917;1,2;49,2853;19,4564;10,2824;384;343;700;45;452,836;452,546;349,506;277,963;271,44;271,78;55,9613;3,21246;51,1121;1,63833;272;27
918;1,2;49,7975;19,6586;10,3234;384;343;700;45;452,836;452,257;349,506;277,963;271,44;271,78;55,9613;3,21246;51,1121;1,63833;272;27
919;1,2;49,8409;19,6584;10,5405;387;343;700;45;452,836;452,402;349,506;277,963;271,44;271,78;55,9613;3,21246;51,1121;1,63833;272;27
920;1,2;50;19,7036;10,4991;389;343;700;45;452,836;452,402;349,594;276,055;271,394;270,863;57,2968;3,53424;51,1531;2,60946;272;27
921;1,2;49,4618;19,4224;10,436;390;343;700;45;452,691;452,257;349,594;276,055;271,394;270,863;57,2968;3,53424;51,1531;2,60946;272;27
922;1,2;49,4878;19,4154;10,4332;394;343;700;45;452,691;452,402;349,594;276,055;271,394;270,863;57,2968;3,53424;51,1531;2,60946;272;27
923;1,2;49,8119;19,7937;10,4083;397;343;700;45;452,691;452,402;349,594;276,055;271,394;270,863;57,2968;3,53424;51,1531;2,60946;272;27
924;1,2;49,9971;19,7974;10,5951;398;343;700;45;452,691;452,257;349,704;277,775;271,366;270,048;57,2696;3,73582;51,1976;2,33616;272;27
925;1,2;49,7946;19,6824;10,5727;398;343;700;45;452,691;452,112;349,704;277,775;271,366;270,048;57,2696;3,73582;51,1976;2,33616;272;27
926;1,2;49,7917;19,629;10,5048;396;343;700;45;452,546;452,257;349,704;277,775;271,366;270,048;57,2696;3,73582;51,1976;2,33616;272;27
927;1,2;50;19,6238;10,4669;397;343;700;45;452,546;452,257;349,704;277,775;271,366;270,048;57,2696;3,73582;51,1976;2,33616;272;27
928;1,2;50,1389;20,0188;10,4521;398;343;700;45;452,691;452,257;350,039;277,348;271,335;269,682;57,5346;3,95093;51,2444;2,33931;272;27
929;1,2;49,9797;19,833;10,3383;398;343;700;45;452,691;452,402;350,039;277,348;271,335;269,682;57,5346;3,95093;51,2444;2,33931;272;27
930;1,2;49,6788;19,7136;10,5744;398;343;700;45;452,691;452,402;350,039;277,348;271,335;269,682;57,5346;3,95093;51,2444;2,33931;272;27
931;1,2;49,7801;19,7364;10,5816;399;343;700;45;452,836;452,402;350,039;277,348;271,335;269,682;57,5346;3,95093;51,2444;2,33931;272;27
932;1,2;49,6904;19,6661;10,535;399;343;700;45;452,836;452,546;350,35;275,962;271,287;270,513;58,638;4,29199;51,2945;3,0515;272;27
933;1,2;49,8003;19,64;10,4831;403;343;700;45;452,836;452,546;350,35;275,962;271,287;270,513;58,638;4,29199;51,2945;3,0515;272;27
934;1,2;49,6036;19,7952;10,4654;403;343;700;45;452,98;452,546;350,35;275,962;271,287;270,513;58,638;4,29199;51,2945;3,0515;272;27
935;1,2;49,6846;19,7755;10,4888;403;343;700;45;453,125;452,546;350,35;275,962;271,287;270,513;58,638;4,29199;51,2945;3,0515;272;27
936;1,2;49,7135;19,787;10,7053;402;343;700;45;452,98;452,546;350,777;277,605;271,275;271,46;57,5114;4,37316;51,3467;1,79163;272;27
937;1,2;49,8958;19,8246;10,5924;402;343;700;45;452,98;452,546;350,777;277,605;271,275;271,46;57,5114;4,37316;51,3467;1,79163;272;27
938;1,2;49,7946;19,68;10,5426;402;343;700;45;452,836;452,257;350,777;277,605;271,275;271,46;57,5114;4,37316;51,3467;1,79163;272;27
939;1,2;49,4878;19,8775;10,5426;402;343;700;45;452,691;452,257;350,777;277,605;271,275;271,46;57,5114;4,37316;51,3467;1,79163;272;27
940;1,2;49,5891;19,8489;10,5027;403;343;700;45;452,546;452,112;351,318;276,3;271,255;270,49;57,5533;4,51011;51,4001;1,64314;272;27
941;1,2;49,8958;19,8671;10,4387;403;343;700;45;452,402;452,112;351,318;276,3;271,255;270,49;57,5533;4,51011;51,4001;1,64314;272;27
942;1,2;50,2083;20,009;10,4239;402;343;700;45;452,402;451,968;351,318;276,3;271,255;270,49;57,5533;4,51011;51,4001;1,64314;272;27
943;1,2;49,9971;19,8724;10,3843;401;343;700;45;452,257;451,823;351,318;276,3;271,255;270,49;57,5533;4,51011;51,4001;1,64314;272;27
944;1,2;49,6672;20,0265;10,5718;401;343;700;45;452,257;451,823;351,841;276,967;271,228;270,768;58,0192;4,69982;51,4566;1,86272;272;27
945;1,2;49,4878;19,8504;10,4937;403;343;700;45;452,112;451,678;351,841;276,967;271,228;270,768;58,0192;4,69982;51,4566;1,86272;272;27
946;1,2;49,5891;19,839;10,5097;403;343;700;45;451,968;451,678;351,841;276,967;271,228;270,768;58,0192;4,69982;51,4566;1,86272;272;27
947;1,2;49,4907;19,7478;10,4708;401;343;700;45;451,968;451,534;351,841;276,967;271,228;270,768;58,0192;4,69982;51,4566;1,86272;272;27
948;1,2;49,3866;19,9898;10,4723;402;343;700;45;451,968;451,389;351,8;276,128;271,231;270,138;56,7696;4,68578;51,5132;0,570602;272;27
949;1,2;49,7078;20,0503;10,4193;403;343;700;45;451,823;451,389;351,8;276,128;271,231;270,138;56,7696;4,68578;51,5132;0,570602;272;27
950;1,2;49,6904;19,9565;10,3254;402;343;700;45;451,823;451,389;351,8;276,128;271,231;270,138;56,7696;4,68578;51,5132;0,570602;272;27
951;1,2;49,8958;20,0216;10,2293;395;343;700;45;451,823;451,534;351,8;276,128;271,231;270,138;56,7696;4,68578;51,5132;0,570602;272;27
952;1,2;49,9971;20,0098;10,2175;385;343;700;45;451,968;451,534;351,744;278,11;271,315;270,323;52,3479;4,10024;51,5673;-3,31966;272;27
953;1,2;50,1997;20,344;10,2196;378;343;700;45;451,823;451,389;351,744;278,11;271,315;270,323;52,3479;4,10024;51,5673;-3,31966;272;27
954;1,2;50,0984;20,303;10,4913;368;343;700;45;451,968;451,389;351,744;278,11;271,315;270,323;52,3479;4,10024;51,5673;-3,31966;272;27
955;1,2;49,9306;20,1477;10,3416;360;343;700;45;451,823;451,534;351,744;278,11;271,315;270,323;52,3479;4,10024;51,5673;-3,31966;272;27
956;1,2;50,0984;20,1804;10,2867;352;343;700;45;451,968;451,678;351,787;279,428;271,366;271,092;51,9634;3,73979;51,6146;-3,39099;272;27
957;1,2;50,2025;20,4931;10,2418;353;343;700;45;452,112;451,678;351,787;279,428;271,366;271,092;51,9634;3,73979;51,6146;-3,39099;272;27
958;1,2;50,2025;20,3878;10,1412;354;343;700;45;452,257;451,823;351,787;279,428;271,366;271,092;51,9634;3,73979;51,6146;-3,39099;272;27
959;1,2;49,9971;20,2345;10,1099;358;343;700;45;452,402;451,968;351,787;279,428;271,366;271,092;51,9634;3,73979;51,6146;-3,39099;272;27
960;1,2;49,9508;20,1809;10,0822;362;343;700;45;452,546;452,257;351,327;279,613;271,385;271,473;52,9451;3,60546;51,6591;-2,31949;272;27
961;1,2;49,8872;20,4067;10,0104;362;343;700;45;452,546;452,257;351,327;279,613;271,385;271,473;52,9451;3,60546;51,6591;-2,31949;272;27
962;1,2;49,7946;20,2992;9,95809;362;343;700;45;452,836;452,546;351,327;279,613;271,385;271,473;52,9451;3,60546;51,6591;-2,31949;272;27
963;1,2;49,8929;20,3045;9,98643;361;343;700;45;452,836;452,546;351,327;279,613;271,385;271,473;52,9451;3,60546;51,6591;-2,31949;272;27
964;1,2;50;20,2957;9,89192;363;343;700;45;452,836;452,402;351,183;279,025;271,39;271,458;54,0306;3,57035;51,7018;-1,24152;272;27
965;1,2;49,7946;20,1601;9,88009;369;343;700;45;452,836;452,402;351,183;279,025;271,39;271,458;54,0306;3,57035;51,7018;-1,24152;272;27
966;1,2;49,7917;20,4274;9,92191;371;343;700;45;452,98;452,691;351,183;279,025;271,39;271,458;54,0306;3,57035;51,7018;-1,24152;272;27
967;1,2;49,7888;20,3566;9,92032;375;343;700;45;452,98;452,546;351,183;279,025;271,39;271,458;54,0306;3,57035;51,7018;-1,24152;272;27
968;1,2;49,5891;20,223;9,85488;375;343;700;45;452,98;452,546;350,892;278,92;271,422;271,235;53,1066;3,34772;51,7447;-1,98585;272;27
969;1,2;49,4907;20,0964;9,73709;375;343;700;45;452,98;452,546;350,892;278,92;271,422;271,235;53,1066;3,34772;51,7447;-1,98585;272;27
970;1,2;49,6412;20,1228;9,73528;370;343;700;45;452,98;452,546;350,892;278,92;271,422;271,235;53,1066;3,34772;51,7447;-1,98585;272;27
971;1,2;49,4878;20,0088;9,61851;367;343;700;45;452,691;452,257;350,892;278,92;271,422;271,235;53,1066;3,34772;51,7447;-1,98585;272;27
972;1,2;49,8032;20,4048;9,57842;366;343;700;45;452,691;452,112;350,6;276,833;271,479;270,588;51,4678;2,95173;51,7829;-3,26682;272;27
973;1,2;49,9971;20,4144;9,54944;363;343;700;45;452,546;452,112;350,6;276,833;271,479;270,588;51,4678;2,95173;51,7829;-3,26682;272;27
974;1,2;50,0984;20,3682;9,48663;362;343;700;45;452,546;451,968;350,6;276,833;271,479;270,588;51,4678;2,95173;51,7829;-3,26682;272;27
975;1,2;49,7946;20,2273;9,44726;353;343;700;45;452,402;451,823;350,6;276,833;271,479;270,588;51,4678;2,95173;51,7829;-3,26682;272;27
976;1,2;49,9942;20,3084;9,47348;353;343;700;45;452,402;451,968;350,512;277,425;271,528;270,495;51,0227;2,60949;51,8158;-3,40258;272;27
977;1,2;49,9942;20,1861;9,40664;353;343;700;45;452,402;452,112;350,512;277,425;271,528;270,495;51,0227;2,60949;51,8158;-3,40258;272;27
978;1,2;49,838;20,0708;9,36349;353;343;700;45;452,546;452,112;350,512;277,425;271,528;270,495;51,0227;2,60949;51,8158;-3,40258;272;27
979;1,2;49,8958;20,3806;9,3858;351;343;700;45;452,836;452,257;350,512;277,425;271,528;270,495;51,0227;2,60949;51,8158;-3,40258;272;27
980;1,2;49,7946;20,3044;9,3643;355;343;700;45;452,98;452,402;350,302;276,948;271,59;271,74;49,6815;2,17566;51,8457;-4,33988;272;27
981;1,2;49,9971;20,3171;9,31127;356;343;700;45;453,125;452,546;350,302;276,948;271,59;271,74;49,6815;2,17566;51,8457;-4,33988;272;27
982;1,2;49,8958;20,2062;9,01383;349;343;700;45;453,125;452,691;350,302;276,948;271,59;271,74;49,6815;2,17566;51,8457;-4,33988;272;27
983;1,2;49,8958;20,1365;8,91298;341;343;700;45;453,125;452,691;350,302;276,948;271,59;271,74;49,6815;2,17566;51,8457;-4,33988;272;27
984;1,2;50,1591;20,2077;8,83824;338;343;700;45;453,125;452,836;349,323;277,143;271,72;272,453;45,8035;1,26411;51,8668;-7,32979;272;27
985;1,2;50,1013;20,1144;8,81014;328;343;700;45;453,125;452,836;349,323;277,143;271,72;272,453;45,8035;1,26411;51,8668;-7,32979;272;27
986;1,2;49,9942;19,9841;8,74439;322;343;700;45;453,414;453,125;349,323;277,143;271,72;272,453;45,8035;1,26411;51,8668;-7,32979;272;27
987;1,2;49,9971;20,2722;8,76497;317;343;700;45;453,559;453,125;349,323;277,143;271,72;272,453;45,8035;1,26411;51,8668;-7,32979;272;27
988;1,2;49,7917;20,2064;8,82519;311;343;700;45;453,559;453,125;348,649;277,045;271,836;273,008;44,3258;0,454862;51,8769;-8,00594;272;27
989;1,2;49,5891;20,0029;8,68565;306;343;700;45;453,559;453,125;348,649;277,045;271,836;273,008;44,3258;0,454862;51,8769;-8,00594;272;27
990;1,2;49,7946;20,051;8,58903;304;343;700;45;453,414;452,98;348,649;277,045;271,836;273,008;44,3258;0,454862;51,8769;-8,00594;272;27
991;1,2;49,7946;19,964;8,54643;302;343;700;45;453,414;453,125;348,649;277,045;271,836;273,008;44,3258;0,454862;51,8769;-8,00594;272;27
992;1,2;49,5891;19,8816;8,54709;305;343;700;45;453,414;452,98;347,747;278,745;271,908;272,178;46,0268;0,0228822;51,8793;-5,87536;272;27
993;1,2;49,6933;19,8192;8,49095;306;343;700;45;453,559;452,98;347,747;278,745;271,908;272,178;46,0268;0,0228822;51,8793;-5,87536;272;27
994;1,2;49,8987;19,8662;8,44122;310;343;700;45;453,559;453,125;347,747;278,745;271,908;272,178;46,0268;0,0228822;51,8793;-5,87536;272;27
995;1,2;49,9971;19,8879;8,20013;316;343;700;45;453,414;453,125;347,747;278,745;271,908;272,178;46,0268;0,0228822;51,8793;-5,87536;272;27
996;1,2;49,9942;19,7994;8,16795;322;343;700;45;453,414;452,98;346,801;278,915;271,922;270,803;49,1218;0;51,8793;-2,75749;272;27
997;1,2;50;19,7668;8,11599;330;343;700;45;453,27;452,836;346,801;278,915;271,922;270,803;49,1218;0;51,8793;-2,75749;272;27
998;1,2;50,162;19,7432;8,02846;333;343;700;45;453,414;452,98;346,801;278,915;271,922;270,803;49,1218;0;51,8793;-2,75749;272;27
999;1,2;50,2922;19,7418;8,03197;340;343;700;45;453,414;452,98;346,801;278,915;271,922;270,803;49,1218;0;51,8793;-2,75749;272;27
1000;1,2;49,9971;19,6084;7,9973;338;343;700;45;453,559;452,98;346,198;276,29;271,923;271,448;50,6289;0;51,8793;-1,25035;272;27
1001;1,2;49,9797;19,5143;7,91009;344;343;700;45;453,559;452,98;346,198;276,29;271,923;271,448;50,6289;0;51,8793;-1,25035;272;27
1002;1,2;49,7917;19,3887;7,64343;348;343;700;45;453,559;453,125;346,198;276,29;271,923;271,448;50,6289;0;51,8793;-1,25035;272;27
1003;1,2;49,8958;19,3944;7,58085;347;343;700;45;453,414;453,125;346,198;276,29;271,923;271,448;50,6289;0;51,8793;-1,25035;272;27
1004;1,2;50,0984;19,3856;7,495;346;343;700;45;453,414;452,98;345,547;276,95;271,917;271,408;51,3185;0;51,8793;-0,560789;272;27
1005;1,2;50,4022;19,4855;7,48191;348;343;700;45;453,414;452,98;345,547;276,95;271,917;271,408;51,3185;0;51,8793;-0,560789;272;27
1006;1,2;50,0984;19,3156;7,4628;348;343;700;45;453,559;453,27;345,547;276,95;271,917;271,408;51,3185;0;51,8793;-0,560789;272;27
1007;1,2;50,0984;19,2456;7,45889;352;343;700;45;453,559;453,125;345,547;276,95;271,917;271,408;51,3185;0;51,8793;-0,560789;272;27
1008;1,2;50,1128;19,2336;7,21393;354;343;700;45;453,559;453,125;345,149;280,03;271,89;271,268;52,1989;0,0719044;51,8795;0,247498;272;27
1009;1,2;50,1997;19,1792;7,15818;357;343;700;45;453,414;452,98;345,149;280,03;271,89;271,268;52,1989;0,0719044;51,8795;0,247498;272;27
1010;1,2;49,9103;19,0513;7,11549;355;343;700;45;453,27;452,836;345,149;280,03;271,89;271,268;52,1989;0,0719044;51,8795;0,247498;272;27
1011;1,2;50,1997;19,0915;7,04323;362;343;700;45;453,125;452,836;345,149;280,03;271,89;271,268;52,1989;0,0719044;51,8795;0,247498;272;27
1012;1,2;50,1997;19,074;7,01117;361;343;700;45;453,125;452,691;344,927;278,723;271,856;270,858;53,7184;0,306389;51,8817;1,53151;272;27
1013;1,2;49,9971;18,9446;6,99117;362;343;700;45;453,125;452,546;344,927;278,723;271,856;270,858;53,7184;0,306389;51,8817;1,53151;272;27
1014;1,2;50,1997;18,9512;6,75019;366;343;700;45;452,98;452,546;344,927;278,723;271,856;270,858;53,7184;0,306389;51,8817;1,53151;272;27
1015;1,2;49,8929;18,818;6,73691;370;343;700;45;452,98;452,546;344,927;278,723;271,856;270,858;53,7184;0,306389;51,8817;1,53151;272;27
1016;1,2;49,4676;18,5884;6,66604;374;343;700;45;452,98;452,546;345,258;276,515;271,826;270,988;54,2482;0,514495;51,8869;1,84684;272;27
1017;1,2;49,8958;18,6796;6,59496;377;343;700;45;452,98;452,546;345,258;276,515;271,826;270,988;54,2482;0,514495;51,8869;1,84684;272;27
1018;1,2;49,6933;18,5864;6,59992;376;343;700;45;452,98;452,402;345,258;276,515;271,826;270,988;54,2482;0,514495;51,8869;1,84684;272;27
1019;1,2;50,0984;18,6854;6,56025;376;343;700;45;452,98;452,546;345,258;276,515;271,826;270,988;54,2482;0,514495;51,8869;1,84684;272;27
1020;1,2;50,1997;18,6706;6,4852;375;343;700;45;452,98;452,546;345,886;275,948;271,824;271,523;53,2833;0,531099;51,8934;0,858816;272;27
1021;1,2;49,9942;18,5767;6,45463;374;343;700;45;452,836;452,402;345,886;275,948;271,824;271,523;53,2833;0,531099;51,8934;0,858816;272;27
1022;1,2;50,0955;18,5793;6,20331;373;343;700;45;452,691;452,257;345,886;275,948;271,824;271,523;53,2833;0,531099;51,8934;0,858816;272;27
1023;1,2;50,0984;18,5454;6,21072;367;343;700;45;452,836;452,112;345,886;275,948;271,824;271,523;53,2833;0,531099;51,8934;0,858816;272;27
1024;1,2;49,9855;18,3989;6,13139;366;343;700;45;452,836;452,402;346,75;277,705;271,833;270,84;52,4128;0,465031;51,8992;0,0485211;272;27
1025;1,2;49,5891;18,201;6,09171;367;343;700;45;452,691;452,257;346,75;277,705;271,833;270,84;52,4128;0,465031;51,8992;0,0485211;272;27
1026;1,2;49,6094;18,2084;6,08566;367;343;700;45;452,836;452,257;346,75;277,705;271,833;270,84;52,4128;0,465031;51,8992;0,0485211;272;27
1027;1,2;49,5891;18,1663;6,03188;367;343;700;45;452,546;452,257;346,75;277,705;271,833;270,84;52,4128;0,465031;51,8992;0,0485211;272;27
1028;1,2;49,3866;18,0404;5,99336;364;343;700;45;452,691;452,112;346,828;279,383;271,823;271,268;52,8618;0,536594;51,9054;0,419877;272;27
1029;1,2;49,6354;18,0619;5,9243;365;343;700;45;452,546;452,112;346,828;279,383;271,823;271,268;52,8618;0,536594;51,9054;0,419877;272;27
1030;1,2;49,6904;17,7619;5,69787;365;343;700;45;452,546;452,112;346,828;279,383;271,823;271,268;52,8618;0,536594;51,9054;0,419877;272;27
1031;1,2;49,7917;17,7111;5,63212;366;343;700;45;452,546;452,112;346,828;279,383;271,823;271,268;52,8618;0,536594;51,9054;0,419877;272;27
1032;1,2;49,9942;17,7657;5,60385;365;343;700;45;452,546;452,112;346,667;279,368;271,815;270,785;53,1511;0,592318;51,9119;0,646837;272;27
1033;1,2;50,2025;17,8222;5,60623;366;343;700;45;452,402;452,112;346,667;279,368;271,815;270,785;53,1511;0,592318;51,9119;0,646837;272;27
1034;1,2;49,9971;17,7143;5,59451;366;343;700;45;452,546;452,112;346,667;279,368;271,815;270,785;53,1511;0,592318;51,9119;0,646837;272;27
1035;1,2;49,6933;17,5719;5,58351;369;343;700;45;452,546;452,112;346,667;279,368;271,815;270,785;53,1511;0,592318;51,9119;0,646837;272;27
1036;1,2;49,9971;17,592;5,5022;372;343;700;45;452,546;452,112;346,892;277,958;271,784;270,728;54,1695;0,813477;51,9209;1,43518;272;27
1037;1,2;49,5891;17,4485;5,51739;375;343;700;45;452,546;452,112;346,892;277,958;271,784;270,728;54,1695;0,813477;51,9209;1,43518;272;27
1038;1,2;49,5891;17,3618;5,45128;375;343;700;45;452,546;452,112;346,892;277,958;271,784;270,728;54,1695;0,813477;51,9209;1,43518;272;27
1039;1,2;49,5891;17,3099;5,39672;375;343;700;45;452,546;452,112;346,892;277,958;271,784;270,728;54,1695;0,813477;51,9209;1,43518;272;27
1040;1,2;49,5891;17,2925;5,12705;375;343;700;45;452,691;452,257;347,35;276,775;271,78;270,405;53,6899;0,838807;51,9305;0,920553;272;27
1041;1,2;49,7917;17,3631;5,14084;367;343;700;45;452,691;452,257;347,35;276,775;271,78;270,405;53,6899;0,838807;51,9305;0,920553;272;27
1042;1,2;49,9942;17,3814;5,11497;368;343;700;45;452,691;452,112;347,35;276,775;271,78;270,405;53,6899;0,838807;51,9305;0,920553;272;27
1043;1,2;50,0984;17,3826;5,08269;370;343;700;45;452,691;452,257;347,35;276,775;271,78;270,405;53,6899;0,838807;51,9305;0,920553;272;27
1044;1,2;49,8958;17,2251;4,99898;374;343;700;45;452,691;452,112;348,16;278,935;271,742;270,768;55,0139;1,1036;51,9422;1,96809;272;27
1045;1,2;49,7917;17,1544;4,98259;375;343;700;45;452,691;452,112;348,16;278,935;271,742;270,768;55,0139;1,1036;51,9422;1,96809;272;27
1046;1,2;50,2893;17,238;4,94305;376;343;700;45;452,546;452,112;348,16;278,935;271,742;270,768;55,0139;1,1036;51,9422;1,96809;272;27
1047;1,2;50,4803;17,3035;4,94267;376;343;700;45;452,691;452,112;348,16;278,935;271,742;270,768;55,0139;1,1036;51,9422;1,96809;272;27
1048;1,2;50,2083;17,2102;4,93211;375;343;700;45;452,691;452,112;348,863;280,062;271,741;271,63;53,8769;1,11511;51,9561;0,805777;272;27
1049;1,2;50,1997;17,1371;4,62046;375;343;700;45;452,546;451,968;348,863;280,062;271,741;271,63;53,8769;1,11511;51,9561;0,805777;272;27
1050;1,2;50,0984;17,085;4,60763;375;343;700;45;452,402;451,968;348,863;280,062;271,741;271,63;53,8769;1,11511;51,9561;0,805777;272;27
1051;1,2;50,1997;17,067;4,58033;374;343;700;45;452,402;451,823;348,863;280,062;271,741;271,63;53,8769;1,11511;51,9561;0,805777;272;27
1052;1,2;50,0839;16,9751;4,55279;367;343;700;45;452,257;451,678;349,378;278,545;271,735;270,958;53,8256;1,15492;51,9696;0,701648;272;27
1053;1,2;49,8958;16,5552;4,52559;369;343;700;45;452,257;451,823;349,378;278,545;271,735;270,958;53,8256;1,15492;51,9696;0,701648;272;27
1054;1,2;49,8727;16,5126;4,48776;371;343;700;45;452,257;451,678;349,378;278,545;271,735;270,958;53,8256;1,15492;51,9696;0,701648;272;27
1055;1,2;49,9971;16,5189;4,44904;371;343;700;45;452,257;451,823;349,378;278,545;271,735;270,958;53,8256;1,15492;51,9696;0,701648;272;27
1056;1,2;50,0984;16,5348;4,43415;371;343;700;45;452,257;451,823;349,294;278,133;271,734;270,973;53,4388;1,1619;51,9838;0,29311;272;27
1057;1,2;50,1794;16,544;4,17991;371;343;700;45;452,257;451,823;349,294;278,133;271,734;270,973;53,4388;1,1619;51,9838;0,29311;272;27
1058;1,2;50,0521;16,4146;4,10294;371;343;700;45;452,402;451,968;349,294;278,133;271,734;270,973;53,4388;1,1619;51,9838;0,29311;272;27
1059;1,2;49,7107;16,2679;4,07664;367;343;700;45;452,402;451,968;349,294;278,133;271,734;270,973;53,4388;1,1619;51,9838;0,29311;272;27
1060;1,2;50,0666;16,3669;4,0741;369;343;700;45;452,546;452,112;349,325;276,728;271,724;270,47;53,8447;1,23163;51,9983;0,614819;272;27
1061;1,2;49,7946;16,2606;4,03911;369;343;700;45;452,546;452,112;349,325;276,728;271,724;270,47;53,8447;1,23163;51,9983;0,614819;272;27
1062;1,2;49,7946;16,2084;4,02135;371;343;700;45;452,402;451,968;349,325;276,728;271,724;270,47;53,8447;1,23163;51,9983;0,614819;272;27
1063;1,2;49,6904;16,1398;4,006;370;343;700;45;452,402;451,968;349,325;276,728;271,724;270,47;53,8447;1,23163;51,9983;0,614819;272;27
1064;1,2;49,7107;16,0942;3,96664;374;343;700;45;452,402;451,968;349,414;277,9;271,685;270,363;35,5482;1,5065;34,4043;2,05111;272;27
1065;1,2;49,8958;16,1019;3,91585;375;343;700;45;452,402;451,823;349,414;277,9;271,685;270,363;35,5482;1,5065;34,4043;2,05111;272;27
1066;1,2;50,0579;16,1192;3,65647;364;343;700;45;452,257;451,823;349,414;277,9;271,685;270,363;35,5482;1,5065;34,4043;2,05111;272;27
1067;1,2;50,1997;16,1298;3,61033;297;343;700;45;452,402;451,823;349,414;277,9;271,685;270,363;35,5482;1,5065;34,4043;2,05111;272;27
1068;1,2;49,8958;15,9973;3,58403;218;343;700;45;452,402;451,823;349,3;278,523;271,655;271,33;20;1,71548;20;1,82612;272;27
1069;1,2;49,8958;15,6062;3,52707;157;343;700;45;452,257;451,823;349,3;278,523;271,655;271,33;20;1,71548;20;1,82612;272;27
1070;1,2;50,0232;15,5936;3,50162;140;343;700;45;452,257;451,823;349,3;278,523;271,655;271,33;20;1,71548;20;1,82612;272;27
1071;1,2;50,5064;15,7443;3,50162;135;343;700;45;452,257;451,678;349,3;278,523;271,655;271,33;20;1,71548;20;1,82612;272;27
1072;1,2;50,3009;15,5923;3,46228;134;343;700;45;452,257;451,678;347,759;276,515;271,677;270,67;20;1,56007;20;0,156097;272;27
1073;1,2;50,0926;15,5278;3,47255;134;343;700;45;452,402;451,968;347,759;276,515;271,677;270,67;20;1,56007;20;0,156097;272;27
1074;1,2;50,0868;15,491;3,44589;134;343;700;45;452,402;451,968;347,759;276,515;271,677;270,67;20;1,56007;20;0,156097;272;27
1075;1,2;49,9624;15,4001;3,14344;134;343;700;45;452,402;451,968;347,759;276,515;271,677;270,67;20;1,56007;20;0,156097;272;27
1076;1,2;49,9826;15,4064;3,13505;135;343;700;45;452,402;451,968;344,984;277,32;271,634;271,22;20;1,86284;20;1,79671;272;27
1077;1,2;50,1678;15,3583;3,06201;132;343;700;45;452,546;452,112;344,984;277,32;271,634;271,22;20;1,86284;20;1,79671;272;27
1078;1,2;50,1997;15,3329;3,02092;133;343;700;45;452,546;451,968;344,984;277,32;271,634;271,22;20;1,86284;20;1,79671;272;27
1079;1,2;50,1071;15,2872;2,99967;134;343;700;45;452,402;451,968;344,984;277,32;271,634;271,22;20;1,86284;20;1,79671;272;27
1080;1,2;49,7598;14,7912;2,94705;133;343;700;45;452,402;451,968;341,477;277,703;271,605;270,87;20;2,06545;20;2,03744;272;27
