time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
2573;0.25;50.9115;29;5.76831;39.7743;29.5;117;297.815;280.802;275;330;275;275;567.708;567.564;50;275.247;;;2866.64;1;1
2574;0.25;51.114;29;5.75555;39.4502;29.5;114;297.786;280.823;275;330;275;275;567.564;567.419;50;275.252;;;2866.64;1;1
2575;0.25;51.0127;29;5.77979;39.4068;29.5;114;297.946;280.802;275;330;275;275;567.564;567.274;50;275.264;;;2865.75;1;1
2576;0.25;51.114;29;5.71984;39.2216;29.5;118;298.061;280.83;275;330;275;275;567.419;567.274;50;275.279;;;2863.96;1;1
2577;0.25;51.2153;29;5.78485;39.3171;29.5;120;298.814;280.838;275;330;275;275;567.419;567.274;50;275.264;;;2863.06;1;1
2578;0.25;51.0127;29;5.70851;39.2679;29.5;111;298.77;280.845;275;330;275;275;567.564;567.274;50;275.23;;;2862.17;1;1
2579;0.25;50.8796;29;5.71139;39.3692;29.5;104;298.698;280.845;275;330;275;275;567.564;567.564;50;275.193;;;2862.17;1;1
2580;0.25;50.9115;29;5.71496;39.3692;29.5;106;298.683;280.78;275;330;275;275;567.708;567.419;50;275.169;;;2860.38;1;1
2581;0.25;50.9115;29;5.69717;39.1667;29.5;107;298.683;280.83;275;330;275;275;567.708;567.419;50;275.156;;;2860.38;1;1
2582;0.25;50.8102;29;5.68584;39.2679;29.5;104;298.553;280.83;275;330;275;275;567.708;567.564;50;275.159;;;2860.21;1;1
2583;0.25;50.9115;29;5.71496;39.4734;29.5;102;298.828;280.838;275;330;275;275;567.708;567.564;50;275.164;;;2860.21;1;1
2584;0.25;50.9896;29;5.70592;39.3692;29.5;105;298.929;280.823;275;330;275;275;567.708;567.419;50;275.168;;;2860.21;1;1
2585;0.25;50.8073;29;5.61452;39.2679;29.5;104;299.045;280.823;275;330;275;275;567.708;567.564;50;275.172;;;2859.31;1;1
2586;0.25;50.8478;29;5.65452;39.1667;29.5;104;299.103;280.867;275;330;275;275;567.708;567.419;50;275.175;;;2859.31;1;1
2587;0.25;50.9143;29;5.64414;39.3721;29.5;104;299.045;280.816;275;330;275;275;567.853;567.564;50;275.178;;;2857.52;1;1
2588;0.25;51.0127;29;5.63722;39.2708;29.5;105;299.74;280.888;275;330;275;275;567.708;567.419;50;275.181;;;2856.63;1;1
2589;0.25;50.9115;29;5.60822;39.2679;29.5;99;299.117;280.859;275;330;275;275;567.708;567.419;50;275.187;;;2854.84;1;1
2590;0.25;51.2182;29;5.65992;39.2679;29.5;90;299.089;280.888;275;330;275;275;567.708;567.419;50;275.2;;;2854.84;1;1
2591;0.25;51.3194;29;5.61731;38.941;29.5;96;299.132;280.903;275;330;275;275;567.564;567.419;50;275.232;;;2854.84;1;1
2592;0.25;51.2182;29;5.64201;39.0654;29.5;99;299.204;280.881;275;330;275;275;567.564;567.419;50;275.262;;;2851.27;1;1
2593;0.25;51.276;29;5.59464;39.0654;29.5;94;299.306;280.896;275;330;275;275;567.419;567.274;50;275.286;;;2851.27;1;1
2594;0.25;51.0127;29;5.58374;39.5486;29.6;87;299.378;280.896;275;330;275;275;567.419;567.274;50;275.302;;;2850.37;1;1
2595;0.25;50.8102;29;5.54382;39.7772;29.6;83;299.349;280.881;275;330;275;275;567.564;567.419;50;275.305;;;2850.37;1;1
2596;0.25;50.8883;29;5.60567;39.6759;29.6;80;299.826;280.787;275;330;275;275;567.564;567.419;50;275.302;;;2849.48;1;1
2597;0.25;51.2182;29;5.57044;39.5747;29.6;75;299.971;280.787;275;330;275;275;567.564;567.419;50;275.302;;;2848.59;1;1
2598;0.25;51.2182;29;5.58833;39.5718;29.6;67;299.899;280.744;275;330;275;275;567.564;567.419;50;275.304;;;2848.59;1;1
2599;0.25;50.9143;29;5.55518;39.5747;29.6;60;299.928;280.867;275;330;275;275;567.708;567.419;50;275.316;;;2848.59;1;1
2600;0.25;50.9115;29;5.59044;39.4647;29.6;57;299.986;280.802;275;330;275;275;567.998;567.564;50;275.344;;;2848.59;1;1
2601;0.25;51.3252;29;5.60001;39.5747;29.6;50;300.13;280.867;275;330;275;275;567.853;567.708;50;275.384;;;2848.59;1;1
2602;0.25;51.2182;29;5.58833;39.6701;29.6;46;300.072;280.867;275;330;275;275;567.853;567.564;50;275.42;;;2846.78;1;1
2603;0.25;51.2182;29;5.57044;39.5747;29.6;47;299.971;280.867;275;330;275;275;567.853;567.564;50;275.445;;;2844.99;1;1
2604;0.25;51.3166;29;5.63492;39.4705;29.6;46;299.826;280.867;275;330;275;275;567.853;567.564;50;275.452;;;2842.32;1;1
2605;0.25;50.9086;29;5.55455;39.4705;29.6;39;299.06;280.859;275;330;275;275;567.853;567.564;50;275.457;;;2837.86;1;1
2606;0.25;51.2124;29;5.56981;39.6094;29.6;33;299.089;280.852;275;330;275;275;567.853;567.564;50;275.453;;;2837.86;1;1
2607;0.25;50.7639;29;5.52103;39.5457;29.6;31;299.204;280.888;275;330;275;275;567.853;567.564;50;275.447;;;2836.96;1;1
2608;0.25;51.114;29;5.54125;39.3692;29.6;30;299.262;280.845;275;330;275;275;567.998;567.708;50;275.442;;;2836.07;1;1
2609;0.25;50.7089;29.1;5.78847;39.3692;29.6;30;299.334;280.838;275;330;275;275;567.998;567.708;50;275.438;;;2836.07;1;1
2610;0.25;50.9115;29.1;5.88274;39.3432;29.6;28;299.045;280.794;275;330;275;275;567.998;567.708;50;275.428;;;2836.07;1;1
2611;0.25;51.3021;29.1;5.83826;39.2072;29.6;25;298.929;280.794;275;330;275;275;567.853;567.564;50;275.413;;;2836.07;1;1
2612;0.25;51.1169;29.1;5.8529;39.2679;29.6;37;298.828;280.787;275;330;275;275;567.853;567.708;50;275.399;"KHP102      ";;2836.07;1;1
2613;0.25;51.0561;29.1;5.81027;39.2679;29.6;40;298.061;280.787;275;330;275;275;567.853;567.564;50;275.352;;;2834.29;1;1
2614;0.25;51.3194;29.1;5.80436;39.4705;29.6;43;298.163;280.78;275;330;275;275;567.853;567.708;50;275.287;;;2834.29;1;1
2615;0.25;51.2066;29.1;5.80948;39.2679;29.6;55;298.119;280.78;275;330;275;275;567.853;567.708;50;275.231;;;2834.29;1;1
2616;0.25;51.114;29.1;5.81686;39.3692;29.6;69;298.119;280.78;275;330;275;275;567.853;567.708;50;275.182;;;2833.19;1;1
2617;0.25;51.1777;29.1;5.78832;39.3692;29.6;79;297.989;280.787;275;330;275;275;567.853;567.708;50;275.148;;;2831.41;1;1
2618;0.25;51.1169;29.1;5.81719;39.1667;29.6;89;297.121;280.787;275;330;275;275;567.853;567.564;50;275.114;;;2831.41;1;1
2619;0.25;51.4178;29.1;5.83345;39.1667;29.6;102;297.049;280.787;275;330;275;275;567.853;567.564;50;275.081;;;2831.41;1;1
2620;0.25;51.1169;29;5.47011;39.3692;29.5;123;297.02;280.78;275;330;275;275;567.853;567.564;50;275.072;;;2829.63;1;1
2621;0.25;51.0127;29;5.47681;39.4734;29.5;133;296.817;280.758;275;330;275;275;567.853;567.708;50;275.084;;;2829.63;1;1
2622;0.25;50.6018;29;5.415;39.5747;29.5;146;296.933;280.751;275;330;275;275;567.998;567.708;50;275.103;;;2829.63;1;1
2623;0.25;50.5035;29;5.38683;39.4705;29.5;162;297.049;280.744;275;330;275;275;567.998;567.853;50;275.111;;;2829.63;1;1
2624;0.25;50.7089;29;5.42645;39.1667;29.5;177;297.049;280.736;275;330;275;275;567.998;567.853;50;275.102;;;2829.63;1;1
2625;0.25;51.0909;29;5.41378;39.1667;29.5;174;296.875;280.527;275;330;275;275;567.998;567.853;50;275.09;;;2828.74;1;1
2626;0.25;51.114;29;5.48768;39.0654;29.5;179;296.788;280.527;275;330;275;275;567.853;567.708;50;275.08;;;2828.74;1;1
2627;0.25;50.4051;29;5.37633;39.2679;29.5;181;297.309;280.527;275;330;275;275;567.853;567.564;50;275.071;;;2828.74;1;1
2628;0.25;50.6076;29;5.39794;39.4039;29.5;181;297.396;280.527;275;330;275;275;567.853;567.419;50;275.06;;;2826.96;1;1
2629;0.25;51.114;29;5.45195;39.4734;29.5;178;297.454;280.527;275;330;275;275;567.708;567.564;50;275.05;;;2826.07;1;1
2630;0.25;51.4207;29;5.44874;39.5747;29.5;174;298.076;280.527;275;330;275;275;567.564;567.419;50;275.045;;;2826.07;1;1
2631;0.25;51.2182;29;5.40938;39.5747;29.5;170;298.061;280.527;275;330;275;275;567.419;567.274;50;275.05;;;2825.18;1;1
2632;0.25;51.114;29;5.39838;39.4213;29.5;170;298.481;280.527;275;330;275;275;567.564;567.419;50;275.068;;;2822.51;1;1
2633;0.25;51.4207;29;5.4667;39.3692;29.5;165;298.351;280.527;275;330;275;275;567.708;567.419;50;275.086;;;2817.68;1;1
2634;0.25;51.4178;29;5.43047;39.4734;29.5;157;298.828;280.527;275;330;275;275;567.564;567.274;50;275.1;;;2817.68;1;1
2635;0.25;51.2037;29;5.44363;39.6586;29.5;157;299.334;280.527;275;330;275;275;567.708;567.419;50;275.111;;;2816.79;1;1
2636;0.25;51.2153;29;5.48064;39.673;29.5;149;299.479;280.527;275;330;275;275;567.564;567.419;50;275.122;;;2816.79;1;1
2637;0.25;51.3194;29;5.40215;39.5747;29.6;122;300.087;280.527;275;330;275;275;567.564;567.274;50;275.134;;;2816.05;1;1
2638;0.25;51.2124;29;5.37299;39.5747;29.6;116;300.13;280.527;275;330;275;275;567.564;567.419;50;275.143;;;2816.05;1;1
2639;0.25;51.1169;29;5.38083;39.5747;29.6;113;300.564;280.527;275;330;275;275;567.708;567.419;50;275.153;;;2815.16;1;1
2640;0.25;50.9549;29;5.34597;39.7772;29.6;106;300.477;280.527;275;330;275;275;567.708;567.419;50;275.176;;;2815.16;1;1
2641;0.25;50.7205;29;5.30366;39.6759;29.6;93;300.94;280.527;275;330;275;275;567.708;567.419;50;275.203;;;2813.78;1;1
2642;0.25;50.7089;29;5.3556;39.5747;29.6;85;301.215;280.527;275;330;275;275;567.708;567.419;50;275.227;;;2813.78;1;1
2643;0.25;50.5035;29.1;5.60621;39.5747;29.6;68;301.36;280.527;275;330;275;275;567.564;567.419;50;275.248;;;2813.78;1;1
2644;0.25;50.9115;29.1;5.66929;39.4734;29.6;48;301.476;280.527;275;330;275;275;567.564;567.419;50;275.268;;;2812;1;1
2645;0.25;51.0127;29.1;5.68056;39.4734;29.7;42;302.127;280.527;275;330;275;275;567.708;567.564;50;275.278;;;2810.22;1;1
2646;0.25;51.0619;29.1;5.6682;39.4734;29.7;34;302.185;280.527;275;330;275;275;567.853;567.564;50;275.275;;;2810.22;1;1
2647;0.25;51.522;29.1;5.75527;39.4444;29.7;26;302.127;280.527;275;330;275;275;567.853;567.708;50;275.263;;;2810.22;1;1
2648;0.25;51.0503;29.1;5.66692;39.2679;29.7;17;302.474;280.527;275;330;275;275;567.998;567.708;50;275.255;;;2810.22;1;1
2649;0.25;50.8247;29.1;5.67738;39.2679;29.7;0;302.416;280.527;275;330;275;275;568.142;567.998;50;275.26;;;2810.22;1;1
2650;0.25;51.0127;29.1;5.62708;39.4705;29.7;0;302.431;280.527;275;330;275;275;568.142;567.998;50;275.265;;;2810.22;1;1
2651;0.25;50.9086;29.1;5.65118;39.3721;29.7;0;302.459;280.527;275;330;275;275;567.998;567.998;50;275.28;;;2810.22;1;1
2652;0.25;50.9115;29.1;5.68707;39.3692;29.7;0;302.083;280.527;275;330;275;275;567.998;567.853;50;275.288;"KHP102      ";;2809.33;1;1
2653;0.25;50.9115;29.2;5.96159;39.5747;29.7;0;302.17;280.527;275;330;275;275;567.998;567.708;50;275.297;;;2807.56;1;1
2654;0.25;51.0127;29.2;6.00909;39.3692;29.7;0;302.141;280.527;275;330;275;275;567.998;567.708;50;275.307;;;2807.56;1;1
2655;0.25;51.114;29.2;5.98531;39.4387;29.7;0;301.418;280.527;275;330;275;275;567.853;567.708;50;275.314;;;2807.56;1;1
2656;0.25;51.0127;29.2;5.9556;39.4705;29.7;0;301.302;280.541;275;330;275;275;567.998;567.708;50;275.32;;;2806.53;1;1
2657;0.25;51.0127;29.2;6.00909;39.5747;29.7;0;300.897;280.541;275;330;275;275;567.998;567.853;50;275.327;;;2803.86;1;1
2658;0.25;50.8102;29.2;5.98523;39.4907;29.7;0;301.013;280.534;275;330;275;275;568.142;567.708;50;275.339;;;2802.09;1;1
2659;0.25;50.7089;29.2;5.92013;39.3692;29.7;4;300.477;280.534;275;330;275;275;567.998;567.853;50;275.347;;;2802.09;1;1
2660;0.25;50.8073;29.2;5.94939;39.3692;29.6;7;300.188;280.541;275;330;275;275;567.998;567.708;50;275.355;;;2802.09;1;1
2661;0.25;50.7378;29.2;5.97671;39.5747;29.6;11;300.116;280.541;275;330;275;275;567.998;567.708;50;275.365;;;2802.09;1;1
2662;0.25;50.8218;29.2;5.98659;39.5747;29.6;19;299.421;280.541;275;330;275;275;567.998;567.708;50;275.373;;;2802.09;1;1
2663;0.25;50.8102;29.2;5.94973;39.5747;29.6;30;298.872;280.534;275;330;275;275;567.998;567.708;50;275.383;;;2801.2;1;1
2664;0.25;50.5035;29.2;5.91381;39.6759;29.6;37;298.828;280.534;275;330;275;275;567.998;567.708;50;275.388;;;2799.43;1;1
2665;0.25;50.706;29.2;5.90208;39.5747;29.6;48;298.351;280.541;275;330;275;275;567.998;567.708;50;275.379;;;2798.54;1;1
2666;0.25;50.7089;29.2;5.95559;39.3692;29.6;65;298.032;280.541;275;330;275;275;568.142;567.853;50;275.368;;;2798.54;1;1
2667;0.25;50.9115;29.2;5.97937;39.2969;29.5;71;298.134;280.534;275;330;275;275;568.142;567.853;50;275.348;;;2796.77;1;1
2668;0.25;50.8102;29.2;5.94973;39.2679;29.5;75;297.555;280.534;275;330;275;275;568.142;567.853;50;275.319;;;2796.77;1;1
2669;0.25;51.114;29.2;5.96742;39.4734;29.5;77;296.962;280.541;275;330;275;275;568.142;567.853;50;275.3;;;2796.77;1;1
2670;0.25;51.0098;29.2;5.95526;39.265;29.5;92;296.861;280.541;275;330;275;275;567.998;567.853;50;275.287;;;2796.24;1;1
2671;0.25;51.114;29.1;5.63825;39.0654;29.5;110;296.311;280.541;275;330;275;275;568.142;567.853;50;275.274;;;2795.36;1;1
2672;0.25;50.8102;29.1;5.64026;39.3171;29.5;113;296.282;280.534;275;330;275;275;568.287;568.142;50;275.263;;;2795.36;1;1
2673;0.25;50.6076;29.1;5.58239;39.4734;29.5;131;296.398;280.534;275;330;275;275;568.142;567.998;50;275.256;;;2792.7;1;1
2674;0.25;50.8102;29.1;5.64026;39.5747;29.5;144;295.906;280.541;275;330;275;275;568.287;567.998;50;275.25;;;2790.93;1;1
2675;0.25;50.7089;29.1;5.64673;39.5457;29.4;145;296.036;280.563;275;330;275;275;568.287;568.142;50;275.247;;;2790.93;1;1
2676;0.25;50.6047;29.1;5.59978;39.2679;29.4;148;296.05;280.534;275;330;275;275;568.432;568.142;50;275.242;;;2790.04;1;1
2677;0.25;51.0127;29.1;5.62708;39.2708;29.4;161;295.964;280.534;275;330;275;275;568.287;567.998;50;275.228;;;2787.38;1;1
2678;0.25;51.2153;29.1;5.7389;39.4734;29.4;169;295.833;280.541;275;330;275;275;568.287;567.998;50;275.213;;;2786.5;1;1
2679;0.25;51.2182;29.1;5.66766;39.3692;29.4;165;295.804;280.541;275;330;275;275;568.142;567.853;50;275.193;;;2786.5;1;1
2680;0.25;51.2182;29.1;5.63185;39.3576;29.4;169;296.383;280.541;275;330;275;275;568.142;567.853;50;275.179;;;2786.3;1;1
2681;0.25;50.9578;29.1;5.60321;39.2708;29.4;165;296.629;280.519;275;330;275;275;568.142;567.998;50;275.168;;;2784.53;1;1
2682;0.25;51.4236;29.1;5.65444;39.3692;29.4;165;296.557;280.534;275;330;275;275;568.142;567.853;50;275.16;;;2784.53;1;1
2683;0.25;51.169;29.1;5.64431;39.5747;29.4;170;297.034;280.563;275;330;275;275;567.998;567.853;50;275.155;;;2782.79;1;1
2684;0.25;50.8073;29.1;5.60442;39.3692;29.4;157;296.933;280.563;275;330;275;275;567.998;567.853;50;275.154;;;2782.79;1;1
2685;0.25;50.9115;29.1;5.66929;39.2679;29.4;156;297.555;280.519;275;330;275;275;567.998;567.853;50;275.165;;;2780.13;1;1
2686;0.25;50.9115;29;5.28804;39.3692;29.5;155;297.512;280.519;275;330;275;275;567.998;567.708;50;275.189;;;2780.13;1;1
2687;0.25;50.8478;29;5.28142;39.2679;29.5;148;297.873;280.563;275;330;275;275;567.998;567.853;50;275.208;;;2780.13;1;1
2688;0.25;51.114;29;5.32696;39.1725;29.5;148;297.96;280.563;275;330;275;275;567.853;567.708;50;275.209;;;2778.36;1;1
2689;0.25;51.114;29;5.34481;39.5775;29.5;140;298.727;280.563;275;330;275;275;567.853;567.708;50;275.214;;;2778.36;1;1
2690;0.25;50.9867;29.1;5.64204;39.6759;29.5;135;298.799;280.519;275;330;275;275;567.998;567.708;50;275.224;;;2778.36;1;1
2691;0.25;50.9809;29.1;5.6414;39.5515;29.5;124;299.06;280.519;275;330;275;275;568.142;567.853;50;275.232;;;2778.36;1;1
2692;0.25;50.8102;29.1;5.60474;39.4647;29.5;104;298.973;280.563;275;330;275;275;568.142;567.853;50;275.243;;;2776.6;1;1
2693;0.25;50.9115;29.1;5.58034;39.2679;29.5;99;299.58;280.563;275;330;275;275;568.142;567.998;50;275.258;;;2774.1;1;1
2694;0.25;51.0156;29.1;5.64524;39.2853;29.5;96;299.523;280.519;275;330;275;275;568.287;567.853;50;275.275;;;2774.1;1;1
2695;0.25;50.9115;29.1;5.61591;39.2679;29.6;89;299.508;280.519;275;330;275;275;568.432;567.998;50;275.3;;;2774.1;1;1
2696;0.25;50.8131;29.1;5.56955;39.1667;29.6;78;299.928;280.519;275;330;275;275;568.287;568.142;50;275.337;;;2772.33;1;1
2697;0.25;50.9115;29.1;5.58034;39.2679;29.6;69;300.058;280.556;275;330;275;275;568.576;568.142;50;275.379;;;2770.56;1;1
2698;0.25;51.0127;29.1;5.66274;39.3692;29.6;62;300.738;280.556;275;330;275;275;568.576;568.287;50;275.415;;;2769.68;1;1
2699;0.25;51.0127;29.1;5.60926;39.1667;29.6;52;300.68;280.527;275;330;275;275;568.576;568.432;50;275.451;;;2769.68;1;1
2700;0.25;51.2153;29.1;5.57786;39.1667;29.6;36;300.593;280.548;275;330;275;275;568.721;568.287;50;275.47;;;2768.8;1;1
2701;0.25;51.2182;29.1;5.64974;39.4705;29.6;23;300.506;280.556;275;330;275;275;568.721;568.432;50;275.476;;;2768.8;1;1
2702;0.25;51.0098;29.1;5.66242;39.6759;29.6;17;300.434;280.556;275;330;275;275;568.721;568.576;50;275.473;;;2768.8;1;1
2703;0.25;50.7147;29.1;5.57649;39.7772;29.6;0;300.463;280.519;275;330;275;275;568.721;568.432;50;275.472;;;2768.8;1;1
2704;0.25;50.6047;29.1;5.58207;39.5747;29.6;0;300.694;280.548;275;330;275;275;568.721;568.287;50;275.464;;;2768.8;1;1
2705;0.25;50.5237;29.1;5.53784;39.5747;29.6;0;300.709;280.548;275;330;275;275;568.576;568.287;50;275.457;;;2764.38;1;1
2706;0.25;50.7784;29.2;5.9105;39.6759;29.6;0;300.767;280.556;275;330;275;275;568.432;568.287;50;275.451;;;2764.38;1;1
2707;0.25;51.0127;29.2;5.90214;39.5255;29.6;0;300.781;280.556;275;330;275;275;568.432;568.142;50;275.446;;;2764.38;1;1
2708;0.25;51.0127;29.2;5.91996;39.5747;29.6;0;300.072;280.527;275;330;275;275;568.432;568.142;50;275.449;;;2761.73;1;1
2709;0.25;51.0532;29.2;5.90683;39.4734;29.6;0;299.986;280.556;275;330;275;275;568.432;568.142;50;275.454;;;2760.85;1;1
2710;0.25;50.9578;29.2;5.94918;39.3692;29.6;0;299.826;280.563;275;330;275;275;568.432;568.142;50;275.458;;;2759.97;1;1
2711;0.25;50.7089;29.2;5.8847;39.1667;29.6;0;299.609;280.563;275;330;275;275;568.432;568.142;50;275.451;;;2759.97;1;1
2712;0.25;50.3067;29.2;5.87318;39.2622;29.6;0;299.797;280.563;275;330;275;275;568.287;568.142;50;275.446;;;2759.97;1;1
2713;0.25;50.1997;29.2;5.8256;39.1667;29.6;0;299.103;280.563;275;330;275;275;568.287;567.998;50;275.441;;;2758.21;1;1
2714;0.25;50.6047;29.2;5.87261;39.2679;29.6;2;298.799;280.563;275;330;275;275;568.142;567.853;50;275.437;;;2757.33;1;1
2715;0.25;50.5035;29.2;5.89615;39.2679;29.6;5;298.409;280.548;275;330;275;275;568.142;567.998;50;275.423;;;2757.33;1;1
2716;0.25;50.706;29.2;5.86665;39.0683;29.6;13;297.975;280.548;275;330;275;275;568.142;567.998;50;275.413;;;2753.61;1;1
2717;0.25;50.6047;29.2;5.87261;39.1638;29.6;25;297.873;280.534;275;330;275;275;568.142;567.998;50;275.412;;;2750.48;1;1
2718;0.25;51.1748;29.2;5.95664;39.2679;29.6;42;297.106;280.534;275;330;275;275;568.287;567.998;50;275.407;;;2749.93;1;1
2719;0.25;50.9086;29.2;5.8723;39.3692;29.5;52;296.875;280.563;275;330;275;275;568.287;568.142;50;275.395;;;2749.93;1;1
2720;0.25;51.1169;29.2;5.89633;39.1638;29.5;61;296.991;280.563;275;330;275;275;568.432;568.142;50;275.384;;;2749.93;1;1
2721;0.25;50.6076;29.2;5.87295;39.0654;29.5;77;296.224;280.534;275;330;275;275;568.576;568.287;50;275.356;;;2749.34;1;1
2722;0.25;50.7986;29.1;5.51473;39.1667;29.5;94;296.036;280.563;275;330;275;275;568.576;568.287;50;275.298;;;2749.34;1;1
2723;0.25;50.8333;29.1;5.5185;39.0654;29.5;110;295.992;280.548;275;330;275;275;568.576;568.287;50;275.235;;;2749.34;1;1
2724;0.25;50.9115;29.1;5.54477;38.9641;29.5;117;295.877;280.548;275;330;275;275;568.576;568.287;50;275.165;;;2749.34;1;1
2725;0.25;51.0098;29.1;5.55548;38.9641;29.5;127;295.052;280.563;275;330;275;275;568.721;568.287;50;275.1;;;2749.34;1;1
2726;0.25;51.0127;29.1;5.53797;38.7703;29.4;145;295.602;280.512;275;330;275;275;568.576;568.432;50;275.036;;;2749.34;1;1
2727;0.25;50.7089;29.1;5.50499;38.7587;29.4;167;295.703;280.563;275;330;275;275;568.721;568.287;50;274.991;;;2749.34;1;1
2728;0.25;50.6047;29.1;5.49368;38.8628;29.4;176;295.747;280.563;275;330;275;275;568.576;568.287;50;274.976;;;2748.35;1;1
2729;0.25;50.5035;29.1;5.46505;38.9641;29.4;187;295.775;280.563;275;330;275;275;568.432;568.287;50;274.973;;;2747.47;1;1
2730;0.25;50.5064;29.1;5.483;38.9641;29.4;206;295.79;280.563;275;330;275;275;568.432;568.287;50;274.981;;;2746.97;1;1
2731;0.25;50.3009;29.1;5.44313;38.8628;29.4;217;295.703;280.563;275;330;275;275;568.432;568.142;50;274.989;;;2746.97;1;1
2732;0.25;50.4022;29.1;5.47169;39.0654;29.4;220;295.616;280.563;275;330;275;275;568.287;568.142;50;274.991;;;2746.09;1;1
2733;0.25;51.0127;29.1;5.50233;39.0654;29.4;219;295.761;280.563;275;330;275;275;568.287;567.998;50;274.984;;;2742.57;1;1
2734;0.25;51.0127;29;5.19163;39.0654;29.4;225;295.747;280.563;275;330;275;275;568.287;567.998;50;274.973;;;2742.57;1;1
2735;0.25;50.8102;29;5.18877;39.3721;29.4;223;296.672;280.512;275;330;275;275;568.432;568.142;50;274.966;;;2741.25;1;1
2736;0.25;50.7205;29;5.12645;39.4734;29.4;218;297.005;280.563;275;330;275;275;568.576;568.142;50;274.968;;;2739.49;1;1
2737;0.25;50.8102;29;5.18877;39.3692;29.4;211;297.063;280.57;275;330;275;275;568.576;568.432;50;274.958;;;2738.61;1;1
2738;0.25;50.6047;29;5.13243;39.077;29.4;209;297.772;280.563;275;330;275;275;568.576;568.432;50;274.941;;;2738.17;1;1
2739;0.25;50.6047;29;5.09705;38.9641;29.4;197;297.96;280.563;275;330;275;275;568.721;568.432;50;274.913;;;2737.29;1;1
2740;0.25;50.7118;29;5.0724;38.9641;29.4;191;298.032;280.548;275;330;275;275;568.721;568.432;50;274.879;;;2735.53;1;1
2741;0.25;51.1487;29;5.11611;39.1493;29.4;179;298.843;280.548;275;330;275;275;568.576;568.432;50;274.84;;;2734.65;1;1
2742;0.25;51.1487;29;5.13397;39.1638;29.5;167;298.944;280.548;275;330;275;275;568.721;568.432;50;274.807;;;2734.65;1;1
2743;0.25;51.0127;29;5.08468;39.0654;29.5;157;299.306;280.548;275;330;275;275;568.866;568.576;50;274.781;;;2733.78;1;1
2744;0.25;50.7986;29;5.13435;39.2679;29.5;155;300.13;280.534;275;330;275;275;569.01;568.576;50;274.76;;;2732.02;1;1
2745;0.25;50.8623;29.1;5.41501;39.3692;29.5;152;300.42;280.548;275;330;275;275;569.01;568.721;50;274.736;;;2732.02;1;1
2746;0.25;51.0127;29.1;5.44885;39.1667;29.5;149;301.071;280.548;275;330;275;275;568.866;568.576;50;274.708;;;2731.14;1;1
2747;0.25;50.9115;29.1;5.40246;39.0654;29.5;135;301.215;280.548;275;330;275;275;568.721;568.432;50;274.684;;;2731.14;1;1
2748;0.25;50.9115;29.1;5.42024;38.9959;29.6;139;301.186;280.548;275;330;275;275;568.576;568.432;50;274.65;;;2731.14;1;1
2749;0.25;50.8102;29.1;5.46274;39.0654;29.6;134;301.924;280.548;275;330;275;275;568.721;568.432;50;274.636;;;2729.38;1;1
2750;0.25;50.8073;29.1;5.37366;39.1667;29.6;130;302.286;280.548;275;330;275;275;568.721;568.432;50;274.635;;;2729.38;1;1
2751;0.25;50.7089;29.1;5.36325;39.0654;29.6;129;302.373;280.548;275;330;275;275;568.576;568.432;50;274.639;;;2728.51;1;1
2752;0.25;50.9115;29.1;5.38467;38.9323;29.6;121;303.197;280.548;275;330;275;275;568.576;568.432;50;274.635;;;2726.75;1;1
2753;0.25;51.0793;29.1;5.36674;38.8628;29.6;113;303.111;280.534;275;330;275;275;568.721;568.432;50;274.628;;;2726.64;1;1
2754;0.25;51.0503;29.2;5.69246;39.0654;29.6;110;303.255;280.548;275;330;275;275;568.721;568.576;50;274.612;;;2726.64;1;1
2755;0.25;51.2182;29.2;5.72907;39.2679;29.6;111;303.197;280.548;275;330;275;275;568.721;568.576;50;274.6;;;2726.64;1;1
2756;0.25;51.0446;29.2;5.67398;39.1667;29.7;110;303.95;280.548;275;330;275;275;568.866;568.576;50;274.588;;;2723.19;1;1
2757;0.25;51.2124;29.2;5.67475;39.0654;29.7;109;304.094;280.548;275;330;275;275;568.866;568.721;50;274.587;;;2722.32;1;1
2758;0.25;51.114;29.2;5.6817;39.0683;29.7;98;304.239;280.548;275;330;275;275;568.866;568.576;50;274.591;;;2720.56;1;1
2759;0.25;50.8623;29.2;5.65372;38.8021;29.7;97;304.499;280.548;275;330;275;275;568.721;568.576;50;274.604;;;2719.82;1;1
2760;0.25;50.9028;29.2;5.60485;39.0654;29.7;100;304.47;280.548;275;330;275;275;568.866;568.576;50;274.623;;;2718.06;1;1
2761;0.25;51.2182;29.2;5.63958;39.0451;29.7;81;304.355;280.548;275;330;275;275;568.866;568.576;50;274.635;;;2718.06;1;1
