Time;[11:7];[23:228];[30.5];[31:115];[32:15];[32:24];[32:77];[32:124];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[34.275];[37:11];[37:12];[37:13];[37:14];[37:15];[37:16];[37:27];[37:34]
time;Banddicke;MON Verzinnungsstation Pd;OFI Start;Verzinnungsstation_ Temp. Zinnbad Sollwert;Laufprogramm Istwerte Zug / Abhaspel Istzug absolut [N];Laufprogramm Istwerte Zug / Verzinnung Istzug absolut [N];Laufprogramm Istwerte Abstreifer US / Istposition;Laufprogramm Istwerte Bandgeschwindigkeit / Sollwert [m/min];Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Temperatur unter der Zinnbadrolle 2 (WSP);Reglerausgang Y-Out (WSP);P-Anteil von Y-Out (WSP);I-Anteil von Y-Out (WSP);D-Anteil von Y-Out (WSP);Wirksame Soll-Temperatur (WSP);MON Sicherheit Schallschutzkabine Hubtor geöffnet;DB912_Istwerte\reP-Anteil_YOUT_Wanne;DB912_Istwerte\reI-Anteil_YOUT_Wanne;DB912_Istwerte\reD-Anteil_YOUT_Wanne;DB912_Istwerte\reP-Anteil_YOUT_Rolle;DB912_Istwerte\reI-Anteil_YOUT_Rolle;DB912_Istwerte\reD-Anteil_YOUT_Rolle;DB912_Istwerte\RCV.reV_Ist;DB912_Istwerte\reWirksameSolltemperaturWanneInnen
127;0,5;211;0;265;2469,97;1727,88;13,286;30;300,825;271,8;266,938;260,6;33,9028;8,89199;5,43703;0;269,296;0;27,6248;6,34032;0;9,00515;5,44542;0;30;310,233
128;0,5;219;0;265;2517,83;1712,36;13,286;30;301,28;271,8;266,725;260,2;34,9557;9,69876;5,49801;0;269,25;0;28,6877;6,66837;0;9,81484;5,50716;0;30;311,043
129;0,5;227;0;265;2562,63;1712,82;13,286;30;301,866;271,9;266,475;259,6;36,0102;10,5147;5,56434;0;269,204;0;29,4035;7,00767;0;10,6298;5,57425;0;30;311,867
130;0,5;238;0;265;2601,4;1720,54;13,286;30;302,257;271,9;266,226;259,1;20;11,3274;5,62543;0;269,158;0;30,3482;7,25566;0;11,3274;5,62543;0;30;312,573
131;0,5;229;0;265;2621,11;1707,66;13,286;30;302,843;272;265,976;259;20;12,0271;5,62543;0;269,118;0;30,8727;7,25566;0;12,143;5,62543;0;30;313,334
132;0,5;167;0;265;2645,54;1703,58;13,286;30;303,299;272;265,757;258,3;20;12,861;5,62543;0;269,072;0;31,4944;7,25566;0;12,861;5,62543;0;30;313,997
133;0,5;149;0;265;2668,95;1711,56;13,286;30;303,754;272,1;265,486;258;20;13,6282;5,62543;0;269,032;0;32,6201;7,25566;0;13,7583;5,62543;0;30;314,828
134;0,5;137;0;265;2681,16;1709,33;13,286;30;304,188;272,2;265,253;258,1;20;14,5344;5,62543;0;268,986;0;33,1235;7,25566;0;14,6652;5,62543;0;30;315,516
135;0,5;134;0;265;2696,35;1706,52;13,286;30;304,492;272,3;264,981;258,4;20;15,4348;5,62543;0;268,94;0;32,324;7,25566;0;15,4348;5,62543;0;30;315,467
136;0,5;133;0;265;2709,17;1713,07;13,286;30;304,688;272,4;264,729;259;20;16,2598;5,62543;0;268,894;0;31,5649;7,25566;0;16,2598;5,62543;0;30;315,409
137;0,5;133;0;265;2713,16;1706,47;13,286;30;304,796;272,5;264,505;259,4;20;16,8732;5,62543;0;268,854;0;31,0663;7,25566;0;16,9716;5,62543;0;30;315,351
138;0,5;132;0;265;2713,73;1672,78;13,286;30;304,753;272,5;264,326;259,9;20;17,5286;5,62543;0;268,808;0;30,9581;7,25566;0;17,6148;5,62543;0;30;315,294
139;0,5;132;0;265;2723,11;1683,89;13,286;30;304,753;272,7;264,144;260,5;20;18,072;5,62543;0;268,762;0;30,8748;7,25566;0;18,072;5,62543;0;30;315,244
140;0,5;132;0;265;2724,76;1674,99;13,286;30;304,905;272,7;263,996;261;20;18,4303;5,62543;0;268,722;0;30,2459;7,25566;0;18,4802;5,62543;0;30;315,186
141;0,5;132;0;265;2727,45;1650,54;13,286;30;304,948;272,3;263,895;261,3;20;18,7261;5,62543;0;268,676;1;29,9425;7,25566;0;18,7595;5,62543;0;30;315,129
142;0,5;132;0;265;2735,99;1656,05;13,286;30;304,948;271,9;263,797;261,6;20;18,9308;5,62543;0;268,63;1;29,794;7,25566;0;18,9308;5,62543;0;30;315,079
143;0,5;132;0;265;2744,74;1669,37;13,286;30;304,926;271,5;263,715;261,6;20;19,0565;5,62543;0;268,59;1;29,6861;7,25566;0;19,0747;5,62543;0;30;315,022
144;0,5;132;0;265;2743,74;1664,8;13,286;30;304,861;271,3;263,651;261,2;20;19,1728;5,62543;0;268,544;0;29,7082;7,25566;0;19,1914;5,62543;0;30;314,964
145;0,5;132;0;265;2748,68;1681,75;13,286;30;304,818;271,1;263,563;260,8;20;19,3384;5,62543;0;268,498;0;29,6899;7,25566;0;19,3384;5,62543;0;30;314,914
146;0,5;132;0;265;2751,27;1694,77;13,286;30;304,774;270,9;263,468;260,9;20;19,5078;5,62543;0;268,458;0;29,647;7,25566;0;19,5352;5,62543;0;30;314,857
147;0,5;132;0;265;2741,79;1685,24;13,286;30;304,601;270,4;263,389;260,9;20;19,6934;5,62543;0;268,412;0;30,0194;7,25566;0;19,6934;5,62543;0;30;314,807
148;0,5;131;0;265;2744,31;1696,5;13,286;30;304,579;269,8;263,303;260,6;20;19,8517;5,62543;0;268,366;0;29,9112;7,25566;0;19,8517;5,62543;0;30;314,749
149;0,5;131;0;265;2745,68;1711,78;13,286;30;304,47;269,7;263,23;260,5;20;19,9484;5,62543;0;268,327;0;30,0636;7,25566;0;19,9608;5,62543;0;30;314,692
150;0,5;132;0;265;2739,73;1705,29;13,286;30;304,405;269,9;263,175;260,7;20;20,0232;5,62543;0;268,28;0;30,2159;0;0;20,0323;5,62543;0;30;314,634
151;0,5;132;0;265;2745,08;1709,37;13,286;30;304,319;270,3;263,116;260,9;20;20,0735;5,62543;0;268,234;0;30,1978;0;0;20,0735;5,62543;0;30;314,585
152;0,5;132;0;265;2746,02;1721,02;13,286;30;304,297;270,6;263,068;260,9;20;20,1048;5,62543;0;268,195;0;30,1549;0;0;20,1077;5,62543;0;30;314,527
153;0,5;132;0;265;2739,79;1715,08;13,286;30;304,21;270,8;263,012;260,3;20;20,1443;5,62543;0;268,148;0;30,2421;0;0;20,1602;5,62543;0;30;314,469
154;0,5;131;0;265;2740,73;1711,61;13,286;30;304,232;270,7;262,918;259,5;20;20,3379;5,62543;0;268,102;0;29,9634;0;0;20,3379;5,62543;0;30;314,42
155;0,5;132;0;265;2740,56;1722,95;13,286;30;304,145;270,6;262,817;259,2;48,7972;20,5828;5,72142;0;268,063;0;49,0284;0;0;20,6267;5,74073;0;30;320,666
156;0,5;166;0;265;2737,44;1723,75;13,286;30;304,102;270,5;262,698;259,1;49,8913;20,8333;5,83791;0;268,023;0;50,4601;0;0;20,9127;5,87705;0;30;321,035
157;0,5;212;0;265;2738,93;1720,59;13,286;30;303,971;270,5;262,591;259,1;51,3694;21,0861;5,9755;0;267,977;0;51,4346;0;0;21,1157;5,99528;0;30;321,316
158;0,5;306;0;265;2740,4;1731,53;13,286;30;303,928;270,2;262,511;258,9;52,2725;21,2803;6,11452;0;267,931;0;52,1309;0;0;21,3081;6,13448;0;30;321,592
159;0,5;338;0;265;2743,21;1739,48;13,286;30;304,123;269,2;262,413;259;52,4866;21,4572;6,23471;0;267,891;0;52,6744;0;0;21,5171;6,275;0;30;321,881
160;0,5;353;0;265;2742,47;1743,6;13,286;30;304,601;268,1;262,318;259,4;52,5003;21,6564;6,37619;0;267,845;0;51,9649;0;0;21,6806;6,39651;0;30;322,122
161;0,5;356;0;265;2744,35;1756,53;13,286;30;304,926;267,2;262,254;260,1;51,5473;21,7809;6,51878;0;267,799;0;51,1607;0;0;21,7876;6,5392;0;30;322,332
162;0,5;353;0;265;2744,38;1758,59;13,286;30;305,751;266,9;262,205;260,6;49,8349;21,7947;6,64137;0;267,759;0;49,4273;0;0;21,7863;6,68222;0;30;322,427
163;0,5;346;0;265;2737,79;1749,5;13,286;30;306,38;267,1;262,176;261;48,2458;21,7355;6,78424;0;267,713;0;47,593;0;0;21,7206;6,80461;0;30;322,445
164;0,5;333;0;265;2742,65;1764,42;13,286;30;307,01;267,1;262,163;261,2;45,623;21,6166;6,92651;0;267,667;0;45,602;0;0;21,5976;6,94677;0;30;322,41
165;0,5;319;0;265;2743,93;1776,98;13,286;30;307,834;267;262,151;261,4;43,209;21,4781;7,06793;0;267,621;0;42,9634;0,288787;0;21,4567;7,08805;0;30;322,355
166;0,5;300;0;265;2739,41;1770,48;13,286;30;308,485;266,8;262,147;261,7;41,4815;21,3375;7,18836;0;267,581;0;40,8016;0,706612;0;21,3122;7,20835;0;30;322,286
167;0,5;292;0;265;2746,27;1774,58;13,286;30;309,158;266,6;262,146;261,8;39,6354;21,1555;7,3278;0;267,535;0;38,4825;1,16905;0;21,1281;7,34762;0;30;322,185
168;0,5;279;0;265;2747,27;1779,7;13,286;30;309,635;266,5;262,15;261,9;38,2988;20,9574;7,466;0;267,489;0;36,6974;1,60864;0;20,928;7,48563;0;30;322,068
169;0,5;273;0;265;2743,58;1780,11;13,286;30;310,026;266,6;262,156;262;37,1453;20,7732;7,58337;0;267,449;0;35,1766;1,96707;0;20,742;7,60283;0;30;321,952
170;0,5;258;0;265;2747,45;1785,27;13,286;30;310,438;266,7;262,167;262;35,8639;20,5449;7,71895;0;267,403;0;33,2931;2,36512;0;20,5119;7,7382;0;30;321,801
171;0,5;251;0;265;2743,87;1788,05;13,286;30;310,851;267,2;262,178;262,1;34,5449;20,3142;7,85302;0;267,357;0;31,2674;2,74313;0;20,2814;7,87205;0;30;321,647
172;0,5;243;0;265;2742,4;1787,15;13,286;30;311,285;267,5;262,188;262,3;33,155;20,1198;7,96674;0;267,317;0;30,0955;3,0497;0;20,0891;7,98559;0;30;321,517
173;0,5;234;0;265;2745,4;1786,14;13,286;30;311,675;267,4;262,196;262,4;32,1012;19,9054;8,09807;0;267,271;0;28,5014;3,39206;0;19,8749;8,11672;0;30;321,376
174;0,5;222;0;265;2745,39;1791,34;13,286;30;311,936;267,5;262,203;262,6;31,0225;19,6881;8,22799;0;267,225;0;27,1547;3,71667;0;19,6558;8,24644;0;30;321,231
175;0,5;213;0;265;2748,34;1797,36;13,286;30;312,24;267,7;262,215;262,9;29,9405;19,4547;8,35644;0;267,179;0;25,9575;3,98292;0;19,4547;8,35644;0;30;321,092
176;0,5;203;0;265;2748,26;1794,98;13,286;30;312,478;267,8;262,235;263,1;29,1933;19,229;8,46525;0;267,139;0;24,6702;4,2787;0;19,1891;8,48326;0;30;320,902
177;0,5;202;0;265;2752,06;1798,92;13,286;30;312,543;267,8;262,258;263;28,3585;18,9834;8,57273;0;267,1;0;23,8111;4,56092;0;18,8969;8,60824;0;30;320,68
178;0,5;196;0;265;2752,81;1801,74;13,286;30;312,695;267,7;262,281;262,8;27,6231;18,69;8,69633;0;267,054;0;22,8387;4,79272;0;18,6492;8,71384;0;30;320,487
179;0,5;192;0;265;2747,2;1798,5;13,286;30;312,739;267,7;262,306;262,8;27,0941;18,406;8,81805;0;267,007;0;21,8533;5,05341;0;18,3657;8,83529;0;30;320,267
180;0,5;187;0;265;2751,21;1806,2;12,792;30;312,804;267,8;262,331;262,8;26,5532;18,1634;8,92091;0;266,968;0;21,1213;5,30447;0;18,0799;8,95489;0;30;320,044
181;0,5;184;0;265;2750,23;1811,76;10,404;30;312,782;267,9;262,354;262,9;26,1704;17,8722;9,03915;0;266,922;0;20,3984;5,51261;0;17,831;9,05588;0;30;319,847
182;0,5;175;0;265;2744,63;1801,76;5,978;30;312,891;267,9;262,381;263;25,3803;17,5786;9,15548;0;266,875;0;19,5631;5,7461;0;17,5358;9,17194;0;30;319,612
183;0,5;174;0;265;2751,1;1793,55;1,579;30;312,869;267,9;262,409;263,1;24,9462;17,2805;9,26986;0;266,829;0;18,9039;5,97081;0;17,2383;9,28604;0;30;319,37
184;0,5;172;0;265;2749,97;1784,87;-0,993;30;312,804;268;262,439;263;24,6958;17,0205;9,36634;0;266,79;0;18,4601;6,1587;0;16,9768;9,38227;0;30;319,157
185;0,5;169;0;265;2749,58;1784,26;-3,423;30;312,76;268,1;262,467;263;24,2567;16,705;9,477;0;266,743;0;17,8026;6,37069;0;16,6601;9,49264;0;30;318,895
186;0,5;165;0;265;2750,56;1778,05;-5,933;30;312,674;268,2;262,498;263,2;24,0191;16,4385;9,57021;0;266,704;0;17,6138;6,57636;0;16,3535;9,60096;0;30;318,636
187;0,5;161;0;265;2744,9;1761,87;-7,822;30;312,522;268,3;262,526;263,3;23,9372;16,1427;9,67712;0;266,658;0;17,1108;6,74987;0;16,1007;9,69223;0;30;318,425
188;0,5;160;0;265;2743,83;1752,33;-7,923;30;312,457;268,1;262,55;263,5;23,5836;15,845;9,78209;0;266,612;0;16,7499;6,94679;0;15,8017;9,79692;0;30;318,175
189;0,5;160;0;265;2746,91;1742,61;-9,37;30;312,348;268,2;262,58;263,6;23,3332;15,5435;9,88508;0;266,565;0;16,3067;7,13951;0;15,4987;9,89963;0;30;317,919
190;0,5;158;0;265;2745,04;1732,77;-11,082;30;312,305;268,4;262,615;263,7;22,8189;15,2157;9,98603;0;266,519;0;15,5203;7,29856;0;15,2157;9,98603;0;30;317,678
191;0,5;157;0;265;2748,45;1725,54;-11,104;30;312,153;268,5;262,654;263,8;22,6066;14,9031;10,0708;0;266,48;0;15,3371;7,47726;0;14,8478;10,0847;0;30;317,357
192;0,5;155;0;265;2749,44;1718,47;-11,24;30;312,088;268,5;262,707;264;21,9122;14,5049;10,1673;0;266,434;0;14,2875;7,62468;0;14,5049;10,1673;0;30;317,05
193;0,5;150;0;265;2751,19;1708,49;-11,736;30;311,957;268,3;262,765;264,1;21,5997;14,1481;10,2479;0;266,394;0;13,5422;7,78727;0;14,0889;10,2611;0;30;316,672
194;0,5;147;0;265;2754,63;1709,26;-11,738;30;311,871;268,2;262,814;264;20,7452;13,7349;10,3393;0;266,348;0;12,6642;7,94165;0;13,6768;10,3522;0;30;316,292
195;0,5;143;0;265;2752,52;1708,67;-11,738;30;311,654;268,3;262,863;263,7;20,4757;13,355;10,4282;0;266,302;0;12,269;8,0864;0;13,3058;10,4407;0;30;315,943
196;0,5;140;0;265;2751,24;1700,13;-11,738;30;311,545;268,4;262,897;263,5;20,04;13,0332;10,5148;0;266,255;0;11,8315;8,20851;0;13,0332;10,5148;0;30;315,689
197;0,5;140;0;265;2750,64;1686,55;-11,738;30;311,306;268,2;262,923;263,5;19,8023;12,7857;10,5874;0;266,216;0;11,7586;8,34443;0;12,7458;10,5993;0;30;315,426
198;0,5;135;0;265;2753,54;1691,79;-11,738;30;311,068;268,3;262,944;263,5;20,2793;12,5031;10,6704;0;266,17;0;11,7027;8,48144;0;12,4616;10,6821;0;30;315,169
199;0,5;135;0;265;2757,74;1693,68;-11,738;30;311,046;268,4;262,97;263,5;19,6783;12,2139;10,7515;0;266,124;0;11,0842;8,59402;0;12,2139;10,7515;0;30;314,941
200;0,5;133;0;265;2755,67;1687,03;-11,738;30;310,59;268,6;262,995;263,4;20,4774;11,9688;10,8195;0;266,084;0;11,6578;8,72613;0;11,9282;10,8307;0;30;314,676
201;0,5;133;0;265;2759,87;1698,15;-11,738;30;310,525;268,7;263,013;263,4;20,0478;11,7005;10,8971;0;266,038;0;11,2083;8,83951;0;11,7005;10,8971;0;30;314,461
202;0,5;133;0;265;2760,09;1703,2;-11,738;30;310,308;268,9;263,028;263,3;20,1331;11,4525;10,9731;0;265,992;0;11,1639;8,96922;0;11,4525;10,9731;0;30;314,229
203;0,5;133;0;265;2753,17;1691,23;-11,738;30;310,113;269,1;263,039;263,1;20,2828;11,2564;11,0369;0;265,952;0;11,1106;9,10289;0;11,2248;11,0475;0;30;314,016
204;0,5;136;0;265;2758,65;1701,18;-11,738;30;309,809;269;263,047;263,1;20,71;11,0355;11,1101;0;265,906;0;11,471;9,23516;0;11,0042;11,1204;0;30;313,811
205;0,5;136;0;265;2762,99;1714,04;-11,738;30;309,483;268,7;263,056;263;21,2073;10,8161;11,1818;0;265,86;0;11,854;9,35331;0;10,8161;11,1818;0;30;313,635
206;0,5;136;0;265;2776,69;1761,97;-11,738;30;309,223;268,3;263,061;262,9;21,3945;10,6367;11,2421;0;265,82;0;11,896;9,3731;0;10,7848;11,1919;0;30;313,605
207;0,5;139;0;265;2811;1913,2;-11,738;30;308,854;267,7;263,06;262,8;22,3275;10,4567;11,3113;0;265,774;0;12,7729;9,63537;0;10,4315;11,3211;0;30;313,268
208;0,5;142;0;265;2836,4;2141,4;-11,738;30;308,746;267,3;263,058;262,8;22,3031;10,2802;11,3794;0;265,728;0;12,5413;9,76178;0;10,2802;11,3794;0;30;313,126
209;0,5;142;0;265;2852,21;2408,27;-11,738;30;308,29;267,3;263,058;262,8;23,0844;10,1208;11,4367;0;265,688;0;13,3823;9,91266;0;10,0954;11,4462;0;30;312,951
210;0,5;147;0;265;2860,19;2708,35;-11,738;30;308,16;267,3;263,057;262,9;23,3848;9,9418;11,5026;0;265,642;0;13,1953;10,0681;0;9,91445;11,5119;0;30;312,78
211;0,5;150;0;265;2853,64;2944,27;-11,738;30;307,856;267,1;263,058;263;23,9004;9,75112;11,5672;0;265,596;0;13,6994;10,201;0;9,75112;11,5672;0;30;312,622
212;0,5;154;0;265;2840,56;3102,96;-11,738;30;307,661;266,9;263,059;263;24,1499;9,58792;11,6216;0;265,556;0;13,8618;10,3625;0;9,56082;11,6305;0;30;312,438
213;0,5;155;0;265;2829,52;3234,36;-11,738;30;307,465;266,6;263,059;262,8;24,2083;9,4291;11,675;0;265,517;0;13,7794;10,523;0;9,37881;11,6927;0;30;312,258
214;0,5;155;0;265;2822,93;3372,43;-11,738;30;307,118;266,4;263,057;262,8;25,0922;9,25247;11,7363;0;265,47;0;14,3105;10,6661;0;9,2272;11,745;0;30;312,11
215;0,5;159;0;265;2812,79;3468,84;-11,738;30;307,031;266,3;263,055;263;24,6686;9,07546;11,7965;0;265,424;0;14,1122;10,8302;0;9,0502;11,805;0;30;311,935
216;0,5;162;0;265;2794,12;3496,75;-11,738;31,6;306,836;266,3;263,055;263,2;30,1847;8,89065;11,8554;0;265,378;0;19,6562;11,0149;0;8,86135;11,8638;0;30,5382;313,588
217;0,5;166;0;265;2798,84;3575,83;-11,738;38,1722;306,901;267;263,064;263,5;35,5943;8,70522;11,9049;0;265,339;0;26,3652;11,2371;0;8,67007;11,9131;0;34,8442;315,889
218;0,5;200;0;265;2809,01;3632,77;-11,738;48,16;306,793;267,3;263,081;263,6;53,9151;8,44619;11,9612;0;265,292;0;44,5322;11,6436;0;8,40737;11,9691;0;44;321,837
219;0,5;244;0;265;2830;3665,65;-11,738;56,4671;306,727;267,5;263,102;263,6;61,9813;8,17581;12,0158;0;265,246;0;65,0053;0;0;8,13748;12,0234;0;53,5484;328,596
220;0,5;335;0;265;2854,72;3722,02;-11,738;59,891;306,684;267,5;263,122;263,5;74,3515;7,94656;12,0611;0;265,207;0;75,6809;0;0;7,91055;12,0686;0;59,1168;332,111
221;0,5;398;0;265;2879,8;3791,97;-11,738;60;306,706;267,8;263,139;263,5;77,5199;7,69583;12,1124;0;265,16;0;77,4089;0;0;7,66006;12,1196;0;60;332,709
222;0,5;495;0;265;2878,82;3851,15;-11,738;60;307,031;268;263,152;263,1;75,7717;7,4512;12,1621;0;265,114;0;75,5363;0;0;7,41995;12,1691;0;60;332,453
223;0,5;517;0;265;2884,61;3909,07;-11,738;60;307,574;268,1;263,15;262,5;73,5282;7,27395;12,2104;0;265,068;0;73,5282;0;0;7,27395;12,2104;0;60;332,283
224;0,5;511;0;265;2889,61;3958,56;-11,738;60;308,398;268,1;263,116;261,6;71,2166;7,22427;12,2511;0;265,029;0;70,815;0;0;7,22439;12,2579;0;60;332,203
225;0,5;499;0;265;2884,28;3995,5;-11,738;60;309,115;267,9;263,071;261;68,8416;7,31423;12,2987;0;265;0;67,6487;0;0;7,34573;12,3055;0;60;332,298
226;0,5;480;0;265;2884,53;4017,97;-11,738;60;310,308;267,6;263,018;260,8;65,9105;7,49844;12,3403;0;265;0;66,0112;0;0;7,52688;12,3474;0;60;332,512
227;0,5;466;0;265;2878,08;4043,52;-11,738;60;311,523;267,4;262,969;260,9;63,4834;7,6946;12,3902;0;265;0;63,0609;0;0;7,72207;12,3974;0;60;332,744
228;0,5;441;0;265;2869,19;4061,36;-11,738;60;312,37;267,3;262,932;261,2;61,0762;7,87063;12,4413;0;265;0;61,0762;0;0;7,87063;12,4413;0;60;332,929
229;0,5;427;0;265;2868,46;4074,71;-11,738;60;313,455;267,2;262,902;261,5;58,3224;7,99124;12,4934;0;265;0;58,3224;0;0;7,99124;12,4934;0;60;333,096
230;0,5;410;0;265;2865,09;4090,6;-11,738;60;314,41;267;262,88;261,6;56,3814;8,06851;12,5385;0;265;0;55,8472;0;0;8,08022;12,5461;0;60;333,225
231;0,5;394;0;265;2854,55;4087,47;-11,738;60;315,082;266,9;262,859;261,7;54,1663;8,16274;12,5918;0;265;0;54,229;0;0;8,178;12,5995;0;60;333,359
232;0,5;382;0;265;2855,26;4100,89;-11,738;60;315,755;267,2;262,833;261,7;52,5837;8,26785;12,6457;0;265;0;52,5837;0;0;8,26785;12,6457;0;60;333,483
233;0,5;372;0;265;2848,11;4097,25;-11,738;60;316,363;267,3;262,813;261,9;51,546;8,33877;12,6924;0;265;0;51,1388;0;0;8,34707;12,7002;0;60;333,609
234;0,5;358;0;265;2841,84;4095,02;-11,738;60;316,927;267,3;262,806;262,2;49,6569;8,37625;12,7473;0;265;0;49,6805;0;0;8,37832;12,7551;0;60;333,687
235;0,5;350;0;265;2844,12;4103;-11,738;60;317,47;267,2;262,808;262,3;48,1472;8,3688;12,8023;0;265;0;48,1472;0;0;8,3688;12,8023;0;60;333,719
236;0,5;334;0;265;2834,45;4098,92;-11,738;60;318,121;267,6;262,819;262,5;46,1823;8,32424;12,8492;0;265;0;46,1706;0;0;8,3146;12,857;0;60;333,711
237;0,5;323;0;265;2834,53;4098,64;-11,738;60;318,815;267,9;262,834;262,5;44,0315;8,26577;12,9036;0;265;0;44,0315;0;0;8,26577;12,9036;0;60;333,692
238;0,5;307;0;265;2832,93;4090,77;-11,738;60;319,444;267,8;262,841;262,3;42,6684;8,23513;12,9578;0;265;0;42,1649;0,50352;0;8,23513;12,9578;0;60;333,699
239;0,5;297;0;265;2823,37;4088,49;-11,738;60;319,944;267,7;262,84;262;41,6736;8,23611;13,0041;0;265;0;40,7805;0,986577;0;8,24099;13,0118;0;60;333,737
240;0,5;287;0;265;2825,88;4084,43;-11,738;60;320,53;267,8;262,833;262;40,8907;8,26492;13,0505;0;265;0;39,1131;1,45067;0;8,27432;13,066;0;60;333,811
241;0,5;284;0;265;2820,19;4083,82;-11,738;60;321,05;268,5;262,83;262,1;39,5799;8,28115;13,1048;0;265;0;37,8186;1,83719;0;8,28176;13,1126;0;60;333,857
242;0,5;274;0;265;2816,49;4076,27;-11,738;60;321,549;269;262,825;261,7;38,6748;8,29922;13,1592;0;265;0;36,7563;2,27081;0;8,30569;13,167;0;60;333,915
243;0,5;269;0;265;2814,73;4067,4;-11,738;60;321,897;269,5;262,818;261,6;38,2703;8,32827;13,2138;0;265;0;35,3371;2,69111;0;8,33059;13,2216;0;60;333,984
244;0,5;263;0;265;2811,7;4072,63;-11,738;60;322,244;269,8;262,816;261,7;37,709;8,33438;13,2606;0;265;0;34,7434;3,04204;0;8,33474;13,2685;0;60;334,025
245;0,5;259;0;265;2805,78;4059,86;-11,738;60;322,526;269,9;262,811;261,6;37,4343;8,35647;13,3154;0;265;0;34,3304;3,1571;0;8,33938;13,2841;0;60;334,039
246;0,5;257;0;265;2806,98;4057,82;-11,738;60;322,613;269,2;262,791;261,5;37,7952;8,423;13,3626;0;265;0;33,7979;3,83915;0;8,45083;13,3784;0;60;334,209
247;0,5;257;0;265;2802,04;4051,19;-11,738;60;322,786;268,1;262,765;261,4;38,22;8,52297;13,4182;0;265;0;34,0325;4,17838;0;8,53835;13,4262;0;60;334,331
248;0,5;257;0;265;2796,92;4040,95;-11,738;60;322,938;267,4;262,741;261,4;38,5899;8,62136;13,4744;0;265;0;33,9983;4,57562;0;8,6343;13,4825;0;60;334,471
249;0,5;258;0;265;2802,64;4045,32;-11,738;60;323,155;267,1;262,724;261,4;38,5832;8,70254;13,5313;0;265;0;33,7188;4,97035;0;8,71511;13,5394;0;60;334,595
250;0,5;258;0;265;2795,51;4034,23;-11,738;60;323,242;266,9;262,706;261,4;39,0355;8,76663;13,5804;0;265;0;33,7616;5,30826;0;8,77481;13,5886;0;60;334,696
251;0,5;258;0;265;2795,47;4029,26;-11,738;60;323,416;266,9;262,689;261,5;39,1907;8,8428;13,6382;0;265;0;33,4698;5,70079;0;8,85464;13,6465;0;60;334,816
252;0,5;258;0;265;2794,08;4020,9;-11,738;60;323,633;267,2;262,674;261,6;39,2644;8,9042;13,6965;0;265;0;33,2654;6,08982;0;8,90957;13,7048;0;60;334,921
253;0,5;258;1;265;2791,17;4019,79;-11,738;60;323,763;268;262,671;261,9;39,4403;8,91665;13,7466;0;265;0;33,0261;6,42128;0;8,91604;13,755;0;60;334,972
254;0,5;266;0;265;2803,16;4048,46;-11,738;60;323,893;268,7;262,68;262,1;39,4173;8,88088;13,805;0;265;0;32,661;6,80441;0;8,87246;13,8133;0;60;334,98
255;0,5;266;0;265;2802,7;4121,86;-11,738;60;323,958;269;262,693;262,1;39,5656;8,82693;13,8631;0;265;0;32,4355;7,1843;0;8,82083;13,8714;0;60;334,97
256;0,5;266;0;265;2800,61;4169,86;-11,738;60;324,045;269,4;262,706;262,2;39,6671;8,77676;13,9209;0;265;0;32,1606;7,50655;0;8,77676;13,9209;0;60;334,965
257;0,5;266;0;265;2798,13;4196,73;-11,738;60;324,175;269,1;262,726;262,3;39,513;8,7084;13,9701;0;265;0;31,6707;7,87876;0;8,69485;13,9782;0;60;334,932
258;0,5;266;0;265;2794,25;4218,03;-11,738;60;324,284;269,7;262,749;262,4;39,555;8,62014;14,0188;0;265;0;31,0978;8,24604;0;8,58999;14,0349;0;60;334,871
259;0,5;266;0;265;2785,73;4207,71;-11,738;60;324,262;270,7;262,774;262,4;39,6255;8,50332;14,083;0;265;0;31,0687;8,55676;0;8,50332;14,083;0;60;334,818
260;0,5;266;0;265;2785,98;4212,64;-11,738;60;324,327;271,2;262,791;262,3;39,6402;8,43716;14,1307;0;265;0;30,7615;8,91682;0;8,42703;14,1386;0;60;334,781
261;0,5;266;0;265;2780,84;4206,08;-11,738;60;324,392;270,9;262,809;262,4;39,675;8,37686;14,1779;0;265;0;30,4075;9,27378;0;8,3533;14,1936;0;60;334,75
262;0,5;266;0;265;2776,9;4197,45;-11,738;60;324,414;270,5;262,83;262,6;39,8467;8,29324;14,2326;0;265;0;30,2962;9,57753;0;8,27969;14,2404;0;60;334,713
263;0,5;266;0;265;2778,44;4193,12;-11,738;60;324,457;270,2;262,855;262,9;39,8668;8,18032;14,2867;0;265;0;30,1423;9,92971;0;8,15945;14,2944;0;60;334,64
264;0,5;266;0;265;2772,22;4187,91;-11,738;60;324,436;270,5;262,896;263,4;39,9291;8,0165;14,3399;0;265;0;29,833;10,2788;0;7,99038;14,3474;0;60;334,515
265;0,5;266;0;265;2775,2;4178,67;-11,738;60;324,392;270,4;262,937;263,6;39,9639;7,85183;14,3845;0;265;0;29,6967;10,5755;0;7,82266;14,3919;0;60;334,383
