Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandlänge auf Abhaspel]
time;Banddicke;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel
sec;mm;kW;°C;°C;°C;mm;mbar;mbar;m/min;°C;;m
13;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;"(( Pi() / ([11:7] * 0.001)) * (Pow(0.5 * [3:10], 2) - Pow(0.5 * 0.48, 2))) / [32:124]";nan
2383;0,5;0;300;265,357;265;340;316,696;314,96;60;265,252;;43,5192
2384;0,5;0;299,392;265,35;265;340;316,696;315,104;60;265,257;;43,5192
2385;0,5;0;299,436;265,357;265;340;316,696;315,104;60;265,262;;42,3208
2386;0,5;0;299,06;265,365;265;340;316,84;315,104;60;265,258;;41,1604
2387;0,5;0;298,293;265,343;265;340;316,84;315,249;60;265,251;;40,7213
2388;0,5;0;297,844;265,336;265;340;316,84;315,249;60;265,245;;39,8575
2389;0,5;0;297,121;265,328;265;340;316,84;315,249;60;265,24;;38,5713
2390;0,5;0;296,846;265,299;265;340;316,84;315,104;60;265,235;;37,0921
2391;0,5;0;296,383;265,56;265;340;316,696;315,104;60;265,222;;34,4404
2392;0,5;0;295,978;265,567;265;340;316,696;314,96;60;265,209;;34,4404
2393;0,5;0;295,385;265,611;265;340;316,696;314,96;60;265,196;;34,23
2394;0,5;0;294,878;265,625;265;340;316,696;314,96;60;265,185;;33,5563
2395;0,5;0;294,155;265,632;265;340;316,551;314,96;60;265,175;;32,5137
2396;0,5;0;293,678;265,632;265;340;316,696;315,104;60;265,159;;30,4489
2397;0,5;0;292,766;265,632;265;340;316,696;315,104;60;265,141;;30,0195
2398;0,5;0;292,202;265,625;265;340;316,696;315,104;60;265,126;;29,4424
2399;0,5;1;291,97;265,625;265;340;316,696;315,104;60;265,112;;27,6678
2400;0,5;0;291,319;265,618;265;340;316,696;315,104;60;265,096;;27,4763
2401;0,5;0;290,77;265,611;265;340;316,696;315,104;60;265,075;;25,8953
2402;0,5;0;290,075;265,603;265;340;316,696;315,104;60;265,055;;25,6166
2403;0,5;0;289,005;265,596;265;340;316,696;315,104;60;265,037;;24,4789
2404;0,5;0;288,628;265,596;265;340;316,696;315,104;60;265,022;;22,1814
2405;0,5;0;288,108;265,589;265;340;316,696;315,104;60;265,007;;21,5603
2406;0,5;0;287,731;265,574;265;340;316,696;315,104;60;264,994;;21,1464
2407;0,5;0;287,196;265,56;265;340;316,696;315,104;60;264,976;;19,8499
2408;0,5;0;286,762;265,553;265;340;316,696;315,104;60;264,958;;18,8552
2409;0,5;0;285,952;265,538;265;340;316,696;314,96;60;264,94;;18,636
2410;0,5;0;285,489;265,538;265;340;316,696;314,96;60;264,926;;17,3029
2411;0,5;0;284,838;265,538;265;340;316,696;314,96;60;264,912;;16,6857
2412;0,5;0;284,578;265,538;265;340;316,551;315,104;60;264,899;;14,714
2413;0,5;0;283,955;265,524;265;340;316,696;314,96;60;264,888;;13,6269
2414;0,5;0;283,666;265,524;265;340;316,696;315,104;60;264,878;;13,271
2415;0,5;0;282,986;265,516;265;340;316,696;315,104;60;264,869;;12,2481
2416;0,5;0;282,595;265,516;265;340;316,696;315,104;60;264,857;;10,7199
2417;0,5;0;282,436;265,357;265;340;316,551;315,104;60;264,844;;10,009
2418;0,5;0;282,263;265,365;265;340;316,696;314,96;60;264,833;;9,25489
2419;0,5;0;281,496;265,365;265;340;316,696;314,96;60;264,819;;8,26712
2420;0,5;0;280,83;265,538;265;340;316,551;314,96;60;264,804;;7,25108
2421;0,5;0;280,613;265,574;265;340;316,551;314,815;60;264,792;;5,71187
2422;0,5;0;280,57;265,437;265;340;316,696;314,96;60;264,781;;4,497
2423;0,5;0;280,31;265,444;265;340;316,696;314,96;60;264,774;;4,29472
2424;0,5;0;279,384;265,43;265;340;316,551;314,96;60;264,766;;2,62908
2425;0,5;1;279,123;265,415;265;340;316,551;314,96;60;264,761;;1,44003
2426;0,5;0;278,617;265,603;265;340;316,551;314,96;60;264,754;;0,835887
2427;0,5;0;278,472;265,422;265;340;316,551;314,96;60;264,747;;0,0758192
2428;0,5;0;278,313;265,444;265;340;316,551;314,96;60;264,742;;-0,912083
2429;0,5;0;278,313;265,451;265;340;316,696;315,104;60;264,736;;-1,99177
2430;0,5;0;277,575;265,444;265;340;316,696;315,104;59,385;264,732;;-3,0378
2431;0,5;0;277,17;265,466;265;340;316,696;314,96;54,4646;264,728;;-3,5185
2432;0,5;0;277,069;265,451;265;340;316,551;315,104;44,56;264,725;;-3,59085
2433;0,5;0;276,331;265,444;265;340;316,551;314,96;35,12;264,725;;-4,9895
2434;0,5;0;276,403;265,451;265;340;316,696;315,104;25,04;264,722;;-5,18914
2435;0,5;0;275,796;265,545;265;340;316,551;314,96;15,7006;264,713;;-5,18914
2436;0,5;0;275,55;265,495;265;340;316,551;314,96;10,5058;264,7;;-5,97296
2437;0,5;0;275,42;265,495;265;340;316,551;314,96;10;264,689;;-5,97296
2438;0,5;0;274,566;265,524;265;340;316,551;315,104;10;264,679;;-5,97296
2439;0,5;0;274,523;265,509;265;340;316,696;314,96;4,81856;264,67;;-6,37164
2440;0,5;0;274,334;265,524;275,2;340;316,696;315,104;0;264,658;;-7,76524
2441;0,5;0;274,407;265,538;275,2;340;316,696;315,104;0;264,652;;-7,76524
2442;0,5;8;273,77;265,603;275,2;340;316,696;315,104;0;264,677;;-7,76524
2443;0,5;55;273,785;265,618;275,2;340;316,696;314,96;0;264,688;;-7,76524
2444;0,5;183;273,438;265,596;275,2;340;316,551;314,96;0;264,683;;-7,76524
2445;0,5;332;273,293;265,545;275,2;340;316,406;314,815;0;264,649;;-7,76524
2446;0,5;441;273,22;265,56;275,2;340;291,956;303,675;0;264,625;;-7,76524
2447;0,5;534;273,394;265,336;275,2;340;191,551;206,163;0;264,59;;-7,76524
2448;0,5;616;273,438;265,524;275,2;340;120,804;111,4;0;264,553;;-7,76524
2449;0,5;582;273,756;265,589;275,2;340;75,9549;70,1678;0;264,514;;-7,76524
2450;0,5;498;274,624;265,603;275,2;340;41,088;44,1262;0;264,48;;-7,76524
2451;0,5;411;275,318;265,43;275,2;340;26,0417;28,0671;0;264,449;;-7,76524
2452;0,5;328;277,344;265,574;275,2;340;16,4931;17,6505;0;264,421;;-7,76524
2453;0,5;246;278,414;265,553;275,2;340;10,5613;9,83796;0;264,403;;-7,76524
2454;0,5;174;279,543;265,35;275,2;340;6,65509;6,22107;0;264,37;;-7,76524
2455;0,5;148;280,613;265,35;275,2;340;4,34028;4,05093;0;264,348;;-7,76524
2456;0,5;142;281,698;265,43;275,2;340;2,45949;2,60417;0;264,322;;-7,76524
2457;0,5;141;282,407;265,451;275,2;340;1,59144;1,59144;0;264,306;;-7,76524
2458;0,5;141;283,333;265,43;275,2;340;1,15741;1,01273;0;264,291;;-7,76524
2459;0,5;141;283,478;265,401;275,2;340;0,868056;0,72338;0;264,281;;-7,76524
2460;0,5;141;284,317;265,169;275,2;340;0,578704;0,578704;0;264,272;;-7,76524
2461;0,5;141;285,417;265,155;275,2;340;0,434028;0,434028;0;264,264;;-7,76524
2462;0,5;141;285,489;265,148;275,2;340;0,434028;0,434028;0;264,257;;-7,76524
2463;0,5;141;285,807;265,177;275,2;340;0,434028;0,289352;0;264,254;;-7,76524
2464;0,5;140;286,487;265,242;275,2;340;0,289352;0,289352;0;264,257;;-7,76524
2465;0,5;141;286,646;265,227;275,2;340;0,289352;0,289352;0;264,262;;-7,76524
2466;0,5;141;287,355;265,205;275,2;340;0,289352;0,289352;0;264,266;;-7,76524
2467;0,5;140;287,37;265,191;275,2;340;0,289352;0,289352;0;264,27;;-7,76524
2468;0,5;140;287,688;265,162;275,2;340;0,289352;0,289352;0;264,274;;-7,76524
2469;0,5;141;287,789;265,148;275,2;340;0,289352;0,289352;0;264,278;;-7,76524
2470;0,5;141;288,628;265,155;275,2;340;0,289352;0,289352;0;264,286;;-7,76524
2471;0,5;140;288,571;265,205;275,2;340;0,289352;0,289352;0;264,296;;-7,76524
2472;0,5;141;288,484;265,234;275,2;340;0,289352;0,289352;0;264,307;;-7,76524
2473;0,5;141;288,6;265,227;275,2;340;0,289352;0,289352;0;264,316;;-7,76524
2474;0,5;141;288,643;265,169;275,2;340;0,289352;0,289352;0;264,324;;-7,76524
2475;0,5;140;288,744;265,148;275,2;340;0,289352;0,289352;0;264,33;;-7,76524
2476;0,5;140;289,193;265,126;275,2;340;0,289352;0,289352;0;264,327;;-7,76524
2477;0,5;141;289,28;265,14;275,2;340;0,289352;0,144676;0;264,333;;-7,76524
2478;0,5;140;289,28;265,198;275,2;340;0,289352;0,144676;0;264,338;;-7,76524
2479;0,5;140;289,728;265,256;275,2;340;0,289352;0,289352;0;264,345;;-7,76524
2480;0,5;140;289,627;265,213;275,2;340;0,289352;0,289352;0;264,351;;-7,76524
2481;0,5;139;289,656;265,191;275,2;340;0,289352;0,289352;0;264,356;;-7,76524
2482;0,5;140;289,728;265,169;275,2;340;0,289352;0,289352;0;264,361;;-7,76524
2483;0,5;140;289,829;265,14;275,2;340;0,289352;0,144676;0;264,368;;-7,76524
2484;0,5;140;290,321;265,133;275,2;340;0,289352;0,144676;0;264,381;;-7,76524
2485;0,5;139;290,35;265,198;275,2;340;0,289352;0,289352;0;264,395;;-7,76524
2486;0,5;140;290,263;265,227;275,2;340;0,289352;0,144676;0;264,407;;-7,76524
2487;0,5;139;290,22;265,22;275,2;340;0,289352;0,144676;0;264,415;;-7,76524
2488;0,5;140;290,22;265,205;275,2;340;0,289352;0,144676;0;264,424;;-7,76524
2489;0,5;139;290,639;265,191;275,2;340;0,289352;0,289352;0;264,433;;-7,76524
2490;0,5;139;290,726;265,162;275,2;340;0,289352;0,289352;0;264,444;;-7,76524
2491;0,5;139;290,813;265,148;275,2;340;0,289352;0,289352;0;264,451;;-7,76524
2492;0,5;139;290,914;265,155;275,2;340;0,289352;0,289352;0;264,479;;-7,76524
2493;0,5;140;290,784;265,213;275,2;340;0,289352;0,289352;0;264,516;;-7,76524
2494;0,5;140;290,683;265,213;275,2;340;0,289352;0,289352;0;264,551;;-7,76524
2495;0,5;139;290,871;265,184;275,2;340;0,289352;0,289352;0;264,588;;-7,76524
2496;0,5;139;290,929;265,162;275,2;340;0,289352;0,289352;0;264,622;;-7,76524
2497;0,5;139;291,016;265,14;275,2;340;0,289352;0,289352;0;264,653;;-7,76524
2498;0,5;139;291,102;265,126;275,2;340;0,289352;0,289352;0;264,682;;-7,76524
2499;0,5;139;291,146;265,169;275,2;340;0,289352;0,289352;0;264,707;;-7,76524
2500;0,5;139;291,088;265,22;275,2;340;0,289352;0,289352;0;264,728;;-7,76524
2501;0,5;139;291,768;265,205;275,2;340;0,289352;0,289352;0;264,751;;-7,76524
2502;0,5;140;291,667;265,184;275,2;340;0,289352;0,289352;0;264,771;;-7,76524
2503;0,5;139;291,652;265,155;275,2;340;0,289352;0,289352;0;264,792;;-7,76524
2504;0,5;139;291,768;265,133;275,2;340;0,289352;0,289352;0;264,813;;-7,76524
