time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
0;0.8;52.1672;31.5;11.9036;39.8785;31.8;262;336.155;281.677;268;355;272;272;436.921;436.921;60;268.888;;;1162.23;1;1
1;0.8;52.4074;31.5;11.9035;40.081;31.8;255;336.111;281.677;268;355;272;272;436.921;436.921;60;268.96;;;1161.73;1;1
2;0.8;52.3351;31.5;11.8322;40.081;31.8;242;335.836;281.684;268;355;272;272;436.921;436.921;60;268.997;;;1160.49;1;1
3;0.8;52.5376;31.5;11.7862;40.081;31.8;243;335.807;281.662;268;355;272;272;436.921;436.921;60;269.019;;;1159.95;1;1
4;0.8;52.6389;31.5;11.7353;39.9797;31.8;240;335.778;282.075;268;355;272;272;436.921;436.921;60;269.038;;;1158.06;1;1
5;0.8;52.3351;31.5;11.6493;40.1852;31.8;240;335.012;282.067;268;355;272;272;437.066;437.066;60;269.074;;;1156.35;1;1
6;0.8;52.0312;31.5;11.4544;40.3877;31.8;231;335.069;282.06;268;355;272;272;437.066;437.066;60;269.133;;;1155.27;1;1
7;0.8;52.0312;31.6;11.7168;40.1418;31.8;232;335.171;282.067;268;355;272;272;437.066;437.066;60;269.181;;;1154.96;1;1
8;0.8;52.2338;31.6;11.7259;40.0868;31.8;226;335.156;282.067;268;355;272;272;437.066;436.921;60;269.22;;;1153.49;1;1
9;0.8;52.5405;31.6;11.6663;40.0376;31.8;217;334.838;282.075;268;355;272;272;437.066;437.066;60;269.244;;;1153.18;1;1
10;0.8;52.7951;31.6;11.7044;40.081;31.8;208;334.795;282.075;268;355;272;272;437.066;437.066;60;269.248;;;1152.87;1;1
11;0.8;52.9456;31.6;11.6452;40.0289;31.8;200;334.534;282.075;268;355;272;272;437.066;437.066;60;269.237;;;1151.42;1;1
12;0.8;52.7459;31.6;11.5276;39.9797;31.8;196;333.941;282.075;268;355;272;272;437.066;437.066;60;269.221;;;1149.87;1;1
13;0.8;52.4045;31.6;11.453;39.8785;31.9;196;334.664;282.06;268;355;272;272;437.066;437.066;60;269.205;;;1148.63;1;1
14;0.8;52.1325;31.6;11.3389;39.8785;31.9;189;333.912;282.06;268;355;272;272;437.066;437.066;60;269.182;;;1148.63;1;1
15;0.8;52.1181;31.7;11.6167;39.8785;31.9;196;333.623;282.067;268;355;272;272;437.066;436.921;60;269.161;;;1147.08;1;1
16;0.8;51.9271;31.7;11.4835;39.8785;31.9;198;333.565;282.067;268;355;272;272;436.921;437.066;60;269.135;;;1145.84;1;1
17;0.8;52.3351;31.7;11.4823;39.8785;31.9;195;332.798;282.067;268;355;272;272;437.066;437.066;60;269.113;;;1145.53;1;1
18;0.8;52.2396;31.7;11.3883;39.8785;31.8;215;332.755;282.075;268;355;272;272;437.066;437.066;60;269.086;;;1143.99;1;1
19;0.8;52.3351;31.7;11.4274;39.7743;31.8;227;332.393;282.075;268;355;272;272;437.066;437.066;60;269.055;;;1142.13;1;1
20;0.8;52.5405;31.7;11.3621;39.7772;31.8;227;331.655;282.075;268;355;272;272;437.066;437.066;60;269.017;;;1141.82;1;1
21;0.8;52.1354;31.7;11.2017;39.8785;31.8;247;331.698;282.06;268;355;272;272;437.211;437.066;60;268.977;;;1140.9;1;1
22;0.8;52.1296;31.7;11.1276;39.9826;31.8;263;331.337;281.756;268;355;272;272;437.211;437.211;60;268.914;;;1140.52;1;1
23;0.8;51.6435;31.8;11.3203;39.6759;31.8;274;330.845;281.749;268;355;272;272;437.211;437.211;60;268.762;;;1138.98;1;1
24;0.8;52.0312;31.8;11.2598;39.7801;31.8;294;330.83;281.749;268;355;272;272;437.211;437.211;60;268.652;;;1138.67;1;1
25;0.8;51.9705;31.8;11.2104;40.081;31.8;324;330.339;281.742;268;355;272;272;437.211;437.066;60;268.552;;;1137.74;1;1
26;0.8;52.0631;31.8;11.1212;40.1707;31.8;341;330.266;281.742;268;355;272;272;437.066;437.211;60;268.466;;;1135.97;1;1
27;0.8;52.2222;31.8;11.1734;39.9797;31.8;365;330.208;281.742;268;355;272;272;437.211;437.211;60;268.387;;;1134.45;1;1
28;0.8;52.1325;31.8;11.045;39.8785;31.8;392;329.63;281.764;268;355;272;272;437.355;437.355;60;268.327;;;1133.91;1;1
29;0.8;52.228;31.8;11.0287;39.8785;31.8;419;329.63;281.756;268;355;272;272;437.211;437.211;60;268.285;;;1133.86;1;1
30;0.8;52.3351;31.8;10.9782;39.974;31.7;450;329.615;281.749;268;355;272;272;437.211;437.066;60;268.272;;;1131.4;1;1
31;0.8;52.4363;31.8;10.9261;39.9769;31.7;473;329.673;281.749;268;355;272;272;437.211;437.066;60;268.278;;;1130.48;1;1
32;0.8;52.2338;31.8;10.8109;40.081;31.7;489;330.353;281.742;268;355;272;272;437.211;437.211;60;268.278;;;1130.48;1;1
33;0.8;52.3495;31.8;10.7617;40.1128;31.7;503;330.339;281.742;268;355;272;272;437.211;437.211;60;268.261;;;1130.17;1;1
34;0.8;52.5405;31.9;11.0843;40.081;31.7;515;330.773;281.735;268;355;272;272;437.211;437.211;60;268.242;;;1128.33;1;1
35;0.8;52.0602;31.9;10.9466;39.9797;31.7;509;330.744;281.727;268;355;272;272;437.066;437.211;60;268.234;;;1126.79;1;1
36;0.8;51.8258;31.9;10.8067;39.8785;31.7;503;331.163;281.72;268;355;272;272;437.211;437.355;60;268.238;;;1126.28;1;1
37;0.8;51.8779;31.9;10.7632;39.9797;31.7;509;331.698;281.72;268;355;272;272;437.355;437.211;60;268.258;;;1125.97;1;1
38;0.8;51.739;31.9;10.6621;39.7772;31.7;507;332.176;281.72;268;355;272;272;437.211;437.211;60;268.273;;;1123.66;1;1
39;0.8;51.6377;31.9;10.533;39.6759;31.7;489;332.711;281.713;268;355;272;272;437.211;437.066;60;268.187;;;1122.65;1;1
40;0.8;51.7245;31.9;10.5507;39.9769;31.7;475;333.275;281.561;268;355;272;272;437.211;437.211;60;268.008;;;1122.65;1;1
41;0.8;52.3351;32;10.9391;39.9797;31.7;468;333.912;281.561;268;355;272;272;437.211;437.211;60;267.861;"CUSN6       ";;1120.7;1;1
42;0.8;52.3351;32;10.8477;40.0781;31.7;459;334.389;281.561;268;355;272;272;437.211;437.211;60;267.817;;;1119.78;1;1
43;0.8;51.9271;32;10.7268;40.081;31.7;456;334.867;281.561;268;355;272;272;437.211;437.066;60;267.808;;;1118.55;1;1
44;0.8;51.7766;32;10.6234;39.9826;31.7;459;335.851;281.561;268;355;272;272;437.211;437.211;60;267.816;;;1117.43;1;1
45;0.8;51.8287;32.1;10.8773;39.8814;31.8;462;336.169;281.576;268;355;272;272;437.211;437.211;60;267.834;;;1116.52;1;1
46;0.8;52.3148;32.1;10.9793;39.6991;31.8;449;336.762;281.583;268;355;272;272;437.355;437.211;60;267.849;;;1116.52;1;1
47;0.8;52.5376;32.1;10.9527;39.7772;31.8;445;337.153;281.532;268;355;272;272;437.211;437.211;60;267.858;;;1116.21;1;1
48;0.8;52.3987;32.2;11.2062;39.8669;31.8;431;337.977;281.583;268;355;272;272;437.211;437.066;60;267.869;;;1114.45;1;1
49;0.8;51.9271;32.2;11.0328;39.6759;31.8;409;338.976;281.59;268;355;272;272;437.211;437.066;60;267.877;;;1113.17;1;1
50;0.8;52.2193;32.3;11.3582;39.6759;31.8;396;339.265;281.59;268;355;272;272;437.211;437.066;60;267.892;;;1111.64;1;1
51;0.8;52.3351;32.3;11.3651;39.9797;31.8;384;339.959;281.576;268;355;272;272;437.066;437.066;60;267.909;;;1111.34;1;1
52;0.8;52.4884;32.3;11.3434;39.9797;31.9;365;340.234;281.576;268;355;272;272;437.211;437.066;60;267.924;;;1109.81;1;1
53;0.8;52.2338;32.4;11.57;39.9797;31.9;346;340.885;281.583;268;355;272;272;437.211;437.066;60;267.941;;;1108.41;1;1
54;0.8;52.4363;32.4;11.5233;39.8785;31.9;340;341.189;281.583;268;355;272;272;437.211;437.066;60;267.942;;;1107.8;1;1
55;0.8;51.9821;32.5;11.7763;39.8785;31.9;313;341.97;281.539;268;355;272;272;437.066;437.066;60;267.867;;;1107.19;1;1
56;0.8;51.7245;32.5;11.6638;39.8785;31.9;283;342.376;281.539;268;355;272;272;437.066;437.066;60;267.799;;;1105.78;1;1
57;0.8;51.6348;32.5;11.5173;39.8785;31.9;258;343.056;281.583;268;355;272;272;437.066;436.921;60;267.761;;;1104.87;1;1
58;0.8;52.1325;32.6;11.9822;39.9826;31.9;268;343.359;281.576;268;355;272;272;437.066;436.921;60;267.751;;;1104.26;1;1
59;0.8;52.5203;32.6;11.9979;40.1823;31.9;261;343.33;281.583;268;355;272;272;437.066;436.921;60;267.781;"CUSN6       ";;1103.95;1;1
60;0.8;52.5376;32.7;12.3035;40.1852;31.9;249;343.316;281.829;268;355;272;272;437.211;437.066;60;267.833;;;1101.14;1;1
61;0.8;51.9271;32.7;12.1424;40.0868;31.9;251;344.01;281.836;268;355;272;272;437.211;437.066;60;267.896;;;1100.53;1;1
62;0.8;51.9271;32.7;12.088;40.2865;31.9;256;343.996;281.836;268;355;272;272;437.211;437.066;60;267.954;;;1100.23;1;1
63;0.8;52.0573;32.8;12.399;40.3791;31.9;236;344.112;281.843;268;355;272;272;437.211;437.066;60;268.01;;;1099.31;1;1
64;0.8;52.1296;32.8;12.3434;40.1823;31.8;226;344.112;281.85;268;355;272;272;437.211;437.066;60;268.059;;;1097.46;1;1
65;0.8;52.1325;32.8;12.3076;40.191;31.8;218;344.039;281.677;268;355;272;272;437.211;437.066;60;268.099;;;1096.43;1;1
66;0.8;52.3351;32.9;12.6559;40.2865;31.8;212;344.01;281.691;268;355;272;272;437.355;437.066;60;268.127;;;1096.43;1;1
67;0.8;52.1354;32.9;12.5165;40.0752;31.8;192;343.996;281.865;268;355;272;272;437.211;437.211;60;268.143;;;1095.27;1;1
68;0.8;52.2338;32.9;12.5767;39.9797;31.8;185;343.432;281.901;268;355;272;272;437.211;437.211;60;268.141;;;1094.36;1;1
69;0.8;52.2338;32.9;12.4854;39.8785;31.7;178;343.504;281.879;268;355;272;272;437.211;437.211;60;268.111;;;1094.06;1;1
70;0.8;52.4363;33;12.8532;39.8785;31.7;182;343.533;281.836;268;355;272;272;437.211;437.211;60;268.064;;;1093.65;1;1
71;0.8;52.3351;33;12.8101;40.081;31.7;176;343.012;281.865;268;355;272;272;437.211;437.066;60;268.029;;;1092.13;1;1
72;0.8;52.0312;33;12.6448;40.081;31.7;183;342.419;281.872;268;355;272;272;437.211;437.066;60;268.016;;;1090.01;1;1
73;0.8;52.0486;33;12.6309;40.081;31.6;192;341.985;281.872;268;355;272;272;437.211;437.211;60;268.004;;;1089.71;1;1
74;0.8;52.419;33;12.6658;40.2865;31.6;204;341.956;281.807;268;355;272;272;437.211;437.211;60;267.931;;;1088.5;1;1
75;0.8;52.0341;33;12.5546;40.2865;31.6;216;340.856;282.06;268;355;272;272;437.355;437.355;60;267.874;;;1088.19;1;1
76;0.8;52.1325;33;12.5784;40.081;31.5;241;340.943;282.067;268;355;272;272;437.5;437.355;60;267.824;;;1087.54;1;1
77;0.8;52.3351;33;12.5907;40.0637;31.5;263;340.495;282.067;268;355;272;272;437.5;437.355;60;267.781;;;1086.64;1;1
78;0.8;52.5376;33;12.5843;40.081;31.5;268;340.003;282.075;268;355;272;272;437.5;437.5;60;267.749;;;1084.62;1;1
79;0.8;52.1325;33;12.4326;40.2836;31.4;287;339.424;282.075;268;355;272;272;437.5;437.355;60;267.724;;;1084.02;1;1
