time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
1143;1;51.4149;32.4;9.46645;39.2708;31.1;372;339.902;284.621;273;343;278.6;278.6;496.094;495.515;50;273.597;;;231.631;1;1
1144;1;51.2268;32.4;9.41393;39.3721;31.1;371;339.959;284.621;273;343;278.6;278.6;496.238;495.66;50;273.455;;;230.358;1;1
1145;1;51.2616;32.4;9.38449;39.2708;31.1;371;340.017;284.635;273;343;278.6;278.6;496.094;495.515;50;273.313;;;229.903;1;1
1146;1;51.2211;32.4;9.34129;39.1667;31.1;375;340.422;284.643;273;343;278.6;278.6;496.094;495.515;50;273.216;;;228.594;1;1
1147;1;51.0127;32.4;9.28547;39.3721;31.1;389;340.495;284.628;273;343;278.6;278.6;496.094;495.37;50;273.156;;;227.839;1;1
1148;1;50.7639;32.4;9.20471;39.1667;31.1;394;340.35;284.614;273;343;278.6;278.6;496.094;495.515;50;273.12;;;226.9;1;1
1149;1;50.9172;32.4;9.16134;39.1667;31.1;406;340.321;284.621;273;343;278.6;278.6;496.238;495.515;50;273.107;;;226.527;1;1
1150;1;50.9115;32.4;9.21366;39.3721;31.1;426;340.914;284.621;273;343;278.6;278.6;496.238;495.66;50;273.105;;;225.622;1;1
1151;1;50.8507;32.4;9.16713;39.1667;31.1;432;341.363;284.635;273;343;278.6;278.6;496.238;495.66;50;273.117;;;225.02;1;1
1152;1;50.8738;32.4;9.11799;39.2708;31.1;434;341.45;284.635;273;343;278.6;278.6;496.238;495.66;50;273.129;;;224.231;1;1
1153;1;50.8073;32.4;9.08831;39.5747;31.1;438;342.057;284.628;273;343;278.6;278.6;496.383;495.66;50;273.13;;;223.478;1;1
1154;1;50.706;32.4;9.05248;39.4734;31.1;434;342.028;284.606;273;343;278.6;278.6;496.383;495.66;50;272.992;;;222.915;1;1
1155;1;50.5932;32.4;9.03234;39.4763;31.1;432;342.332;284.614;273;343;278.6;278.6;496.383;495.804;50;272.867;;;221.861;1;1
1156;1;50.706;32.4;8.98161;39.3605;31.1;437;342.983;284.621;273;343;278.6;278.6;496.383;495.66;50;272.804;;;220.512;1;1
1157;1;50.7089;32.4;8.9644;39.3721;31.1;443;342.983;284.621;273;343;278.6;278.6;496.383;495.66;50;272.802;;;219.747;1;1
1158;1;50.9115;32.4;8.96464;39.3721;31.1;441;343.359;284.238;273;343;278.6;278.6;496.528;495.804;50;272.749;;;219.598;1;1
1159;1;50.8073;32.4;8.92855;39.2708;31.1;446;344.083;284.245;273;343;278.6;278.6;496.528;495.804;50;272.64;;;218.348;1;1
1160;1;50.9288;32.4;8.9499;39.077;31.1;457;344.459;284.245;273;343;278.6;278.6;496.528;495.804;50;272.591;;;217.732;1;1
1161;1;50.9115;32.4;8.87569;38.9236;31.1;455;344.401;284.23;273;343;278.6;278.6;496.383;495.804;50;272.613;;;216.837;1;1
1162;1;50.9115;32.5;9.25693;38.8628;31.1;453;345.095;284.216;273;343;278.6;278.6;496.238;495.66;50;272.66;;;216.026;1;1
1163;1;50.706;32.5;9.1487;39.1696;31.1;456;345.414;284.223;273;343;278.6;278.6;496.094;495.515;50;272.736;;;214.907;1;1
1164;1;50.5035;32.5;9.1298;39.0654;31.2;443;346.065;284.223;273;343;278.6;278.6;496.238;495.515;50;272.811;;;213.866;1;1
1165;1;50.3357;32.5;9.04671;39.0885;31.2;434;346.398;284.23;273;343;278.6;278.6;496.238;495.66;50;272.889;;;213.124;1;1
1166;1;50.6047;32.5;9.09507;39.1667;31.2;423;347.15;284.238;273;343;278.6;278.6;496.238;495.515;50;272.958;;;212.731;1;1
1167;1;50.6047;32.5;9.05972;38.9728;31.2;406;347.555;284.238;273;343;278.6;278.6;496.238;495.66;50;273.022;;;211.341;1;1
1168;1;50.9057;32.5;9.14916;39.1667;31.2;379;348.192;284.245;273;343;278.6;278.6;496.238;495.515;50;273.093;;;211.179;1;1
1169;1;50.6018;32.5;8.98846;39.3721;31.2;354;348.438;284.245;273;343;278.6;278.6;496.094;495.515;50;273.144;;;210.735;1;1
1170;1;50.5035;32.5;8.95335;39.2708;31.2;332;348.423;284.23;273;343;278.6;278.6;496.238;495.515;50;273.194;;;209.814;1;1
1171;1;50.7089;32.6;9.31633;39.2043;31.2;311;349.146;284.216;273;343;278.6;278.6;496.238;495.66;50;273.241;;;209.076;1;1
1172;1;50.4109;32.6;9.22635;39.1319;31.2;282;349.363;284.223;273;343;278.6;278.6;496.238;495.66;50;273.287;;;207.749;1;1
1173;1;50.4022;32.6;9.24237;38.8628;31.2;257;349.465;284.223;273;343;278.6;278.6;496.383;495.66;50;273.317;;;206.725;1;1
1174;1;50.5035;32.6;9.20801;38.7616;31.2;236;350.231;284.23;273;343;278.6;278.6;496.238;495.66;50;273.347;;;206.598;1;1
1175;1;50.6076;32.6;9.20933;38.9381;31.3;216;350.231;284.238;273;343;278.6;278.6;496.238;495.66;50;273.37;;;205.323;1;1
1176;1;50.6076;32.6;9.19165;38.9902;31.3;196;350.203;284.512;273;343;278.6;278.6;496.238;495.66;50;273.377;;;204.751;1;1
1177;1;51.2153;32.7;9.61393;38.9641;31.3;174;350.188;284.52;273;343;278.6;278.6;496.094;495.515;50;273.362;;;203.991;1;1
1178;1;50.9115;32.7;9.5569;38.9641;31.3;165;350.174;284.52;273;343;278.6;278.6;496.094;495.515;50;273.345;;;203.124;1;1
1179;1;50.5064;32.7;9.41028;38.8628;31.3;157;350.231;284.512;273;343;278.6;278.6;496.238;495.66;50;273.338;;;201.98;1;1
1180;1;50.9143;32.7;9.50408;38.8628;31.3;151;349.87;284.107;273;343;278.6;278.6;496.094;495.515;50;273.312;;;201.275;1;1
1181;1;51.114;32.7;9.48778;38.6632;31.3;143;349.87;284.107;273;343;278.6;278.6;496.094;495.66;50;273.239;;;200.339;1;1
1182;1;50.9115;32.8;9.76026;38.8628;31.3;152;349.248;284.115;273;343;278.6;278.6;496.238;495.66;50;273.174;;;200.145;1;1
1183;1;50.8796;32.8;9.75416;39.1291;31.3;165;348.814;284.122;273;343;278.6;278.6;496.383;495.66;50;273.127;;;199.208;1;1
1184;1;50.8073;32.8;9.66927;39.0683;31.3;182;348.148;284.129;273;343;278.6;278.6;496.238;495.66;50;273.092;;;198.691;1;1
1185;1;50.7089;32.8;9.59741;39.1667;31.2;191;348.105;284.527;273;343;278.6;278.6;496.094;495.66;50;273.061;;;197.706;1;1
1186;1;50.6047;32.8;9.63072;39.3721;31.2;208;347.164;284.512;273;343;278.6;278.6;496.094;495.66;50;273.032;;;196.494;1;1
1187;1;50.5035;32.8;9.59381;39.2679;31.2;236;347.222;284.491;273;343;278.6;278.6;496.238;495.66;50;273.026;;;195.769;1;1
1188;1;50.7089;32.8;9.63283;39.1696;31.2;260;346.904;284.484;273;343;278.6;278.6;496.383;495.66;50;273.039;;;195.044;1;1
1189;1;50.9115;32.8;9.61796;39.0654;31.2;281;346.108;284.491;273;343;278.6;278.6;496.238;495.66;50;273.053;;;194.175;1;1
1190;1;50.7089;32.8;9.47338;39.0654;31.1;301;345.833;284.498;273;343;278.6;278.6;496.383;495.66;50;273.072;;;193.587;1;1
1191;1;50.7089;32.8;9.54426;39.1667;31.1;314;345.081;284.498;273;343;278.6;278.6;496.238;495.515;50;273.099;;;192.575;1;1
1192;1;50.8102;32.8;9.4923;39.2708;31.1;327;344.748;284.505;273;343;278.6;278.6;496.238;495.66;50;273.133;;;192.142;1;1
1193;1;50.9115;32.7;9.16557;39.1667;31.1;349;344.068;284.512;273;343;278.6;278.6;496.238;495.66;50;273.166;;;191.131;1;1
1194;1;51.0793;32.7;9.16009;39.0914;31;350;344.126;284.52;273;343;278.6;278.6;496.238;495.515;50;273.193;;;189.95;1;1
1195;1;50.9115;32.7;9.11221;39.1667;31;360;343.302;284.31;273;343;278.6;278.6;496.238;495.515;50;273.212;;;188.943;1;1
1196;1;51.0156;32.7;9.09519;39.0654;31;373;343.793;284.512;273;343;278.6;278.6;496.094;495.66;50;273.228;;;188.421;1;1
1197;1;50.8102;32.7;9.09409;38.7616;31;381;342.983;284.274;273;343;278.6;278.6;496.238;495.66;50;273.235;;;187.801;1;1
1198;1;50.298;32.7;8.93211;38.9641;30.9;378;342.954;284.115;273;343;278.6;278.6;496.528;495.804;50;273.243;;;187.227;1;1
1199;1;50.4022;32.6;8.62601;38.9931;30.9;375;343.056;284.115;273;343;278.6;278.6;496.528;495.804;50;273.258;;;186.541;1;1
1200;1;50.5006;32.6;8.64285;38.8628;30.9;372;342.347;284.129;273;343;278.6;278.6;496.672;495.949;50;273.265;;;185.681;1;1
1201;1;50.7089;32.6;8.58993;39.0654;30.9;380;342.303;284.129;273;343;278.6;278.6;496.672;495.949;50;273.269;;;184.228;1;1
1202;1;50.5035;32.6;8.57277;39.1667;30.9;388;342.289;284.129;273;343;278.6;278.6;496.528;495.949;50;273.272;;;184.085;1;1
1203;1;50.4919;32.6;8.50023;38.9844;30.9;375;342.26;284.107;273;343;278.6;278.6;496.528;495.804;50;273.275;;;183.305;1;1
1204;1;50.4022;32.6;8.50274;39.2593;30.9;364;342.26;284.107;273;343;278.6;278.6;496.383;495.804;50;273.27;;;182.561;1;1
1205;1;50.1997;32.5;8.14529;39.1667;30.9;369;342.231;284.115;273;343;278.6;278.6;496.383;495.66;50;273.269;;;181.678;1;1
1206;1;50.706;32.5;8.15659;39.2708;30.9;367;342.173;284.122;273;343;278.6;278.6;496.238;495.66;50;273.272;;;180.216;1;1
1207;1;51.1082;32.5;8.20344;39.4734;30.9;360;342.998;284.129;273;343;278.6;278.6;496.383;495.66;50;273.275;;;179.645;1;1
1208;1;50.9115;32.5;8.10069;39.294;30.9;350;343.128;284.136;273;343;278.6;278.6;496.238;495.66;50;273.273;;;178.936;1;1
1209;1;50.9115;32.5;8.13628;39.3924;30.9;350;343.113;284.115;273;343;278.6;278.6;496.094;495.515;50;273.273;;;178.024;1;1
1210;1;50.9115;32.5;8.10069;39.3721;30.9;348;343.027;284.107;273;343;278.6;278.6;495.949;495.37;50;273.263;;;177.215;1;1
1211;1;51.0127;32.5;8.0277;39.2679;30.9;345;342.998;284.115;273;343;278.6;278.6;496.094;495.37;50;273.244;;;176.471;1;1
1212;1;50.6105;32.5;7.98209;39.1609;30.9;340;343.186;284.122;273;343;278.6;278.6;495.804;495.37;50;273.233;;;175.2;1;1
1213;1;50.5035;32.5;7.92992;39.1667;30.9;332;343.215;284.129;273;343;278.6;278.6;495.949;495.37;50;273.216;;;174.777;1;1
1214;1;50.6076;32.5;7.92859;39.2679;30.9;323;343.258;284.129;273;343;278.6;278.6;495.804;495.226;50;273.203;;;173.791;1;1
1215;1;50.706;32.5;7.89084;39.4271;30.9;327;343.302;284.129;273;343;278.6;278.6;495.949;495.37;50;273.182;;;173.51;1;1
1216;1;51.0156;32.5;7.90338;39.4734;30.9;335;344.112;284.107;273;343;278.6;278.6;495.949;495.226;50;273.171;;;172.933;1;1
1217;1;50.9115;32.5;7.86946;39.4705;30.9;334;344.083;284.107;273;343;278.6;278.6;495.949;495.226;50;273.16;;;171.864;1;1
1218;1;50.5035;32.5;7.84168;39.4618;30.9;325;344.039;284.115;273;343;278.6;278.6;495.804;495.226;50;273.161;;;171.163;1;1
1219;1;50.3009;32.4;7.38086;39.4734;30.9;322;344.01;284.122;273;343;278.6;278.6;495.804;495.226;50;273.168;;;169.749;1;1
1220;1;50.5035;32.4;7.41058;39.5139;30.9;323;344.213;284.129;273;343;278.6;278.6;495.804;495.37;50;273.174;;;169.261;1;1
1221;1;51.0127;32.4;7.44964;39.5747;31;327;344.242;284.136;273;343;278.6;278.6;495.804;495.226;50;273.174;;;168.681;1;1
1222;1;51.2008;32.4;7.45922;39.5747;31;319;344.387;284.107;273;343;278.6;278.6;495.804;495.226;50;273.162;;;167.451;1;1
1223;1;50.8304;32.4;7.45856;39.5747;31;306;344.401;284.107;273;343;278.6;278.6;495.804;495.226;50;273.143;;;166.754;1;1
1224;1;50.544;32.4;7.31056;39.5747;31;306;344.329;284.115;273;343;278.6;278.6;495.804;495.081;50;273.134;;;166.336;1;1
1225;1;50.8102;32.4;7.34906;39.6788;31;314;344.821;284.129;273;343;278.6;278.6;495.66;495.081;50;273.13;;;165.354;1;1
1226;1;50.7841;32.4;7.30982;39.5862;31;309;344.329;284.129;273;343;278.6;278.6;495.66;495.081;50;273.127;;;164.242;1;1
1227;1;50.7899;32.4;7.29291;39.5747;31;307;344.329;284.136;273;343;278.6;278.6;495.66;495.081;50;273.124;;;163.367;1;1
1228;1;51.0156;32.4;7.23618;39.6759;31;309;344.242;284.115;273;343;278.6;278.6;495.804;495.226;50;273.13;;;162.536;1;1
1229;1;50.6018;32.4;7.21284;39.8148;31;313;344.864;284.107;273;343;278.6;278.6;495.804;495.226;50;273.141;;;161.626;1;1
1230;1;50.3009;32.4;7.15238;39.8785;31;324;344.329;284.346;273;343;278.6;278.6;495.804;495.081;50;273.156;;;161.428;1;1
1231;1;50.3009;32.4;7.09966;39.7772;31;310;344.936;284.433;273;343;278.6;278.6;495.804;495.226;50;273.166;;;160.665;1;1
1232;1;50.4022;32.4;7.06111;39.5775;31;309;344.907;284.484;273;343;278.6;278.6;495.804;495.226;50;273.17;;;159.423;1;1
1233;1;50.7118;32.4;7.10448;39.6152;31;323;344.85;284.484;273;343;278.6;278.6;495.804;495.37;50;273.173;;;159.043;1;1
1234;1;50.6047;32.4;7.07181;39.6759;31;324;344.821;284.433;273;343;278.6;278.6;495.949;495.226;50;273.176;;;157.593;1;1
1235;1;50.9115;32.4;7.11467;39.5718;31;321;344.835;284.411;273;343;278.6;278.6;495.949;495.226;50;273.19;;;157.318;1;1
1236;1;50.8131;32.4;7.04767;39.4705;31;323;344.821;284.447;273;343;278.6;278.6;495.949;495.37;50;273.207;;;156.427;1;1
1237;1;50.7031;32.4;6.99699;39.5747;31;320;344.806;284.433;273;343;278.6;278.6;495.949;495.37;50;273.229;;;155.604;1;1
1238;1;50.7234;32.4;6.99979;39.5747;31;315;344.85;284.339;273;343;278.6;278.6;495.949;495.37;50;273.248;;;154.658;1;1
1239;1;50.599;32.4;6.91189;39.6759;31;307;344.835;284.346;273;343;278.6;278.6;495.949;495.37;50;273.26;;;153.446;1;1
1240;1;50.7321;32.4;6.89462;39.5747;31;300;344.792;284.324;273;343;278.6;278.6;496.094;495.37;50;273.265;;;153.277;1;1
1241;1;50.8102;32.4;6.90524;39.5747;31;304;344.748;284.368;273;343;278.6;278.6;495.949;495.226;50;273.272;;;152.458;1;1
1242;1;50.7089;32.4;6.83834;39.5718;31;304;344.719;284.353;273;343;278.6;278.6;495.949;495.37;50;273.232;;;151.337;1;1
1243;1;50.6047;32.4;6.85964;39.6528;31;295;344.69;284.288;273;343;278.6;278.6;495.949;495.37;50;273.211;;;150.792;1;1
1244;1;50.7089;32.4;6.80291;39.7772;31;285;344.69;284.295;273;343;278.6;278.6;495.804;495.226;50;273.206;;;149.553;1;1
1245;1;50.5064;32.4;6.81102;39.8148;31;288;344.661;284.339;273;343;278.6;278.6;495.804;495.226;50;273.158;;;149.282;1;1
1246;1;50.6887;32.4;6.74704;39.8814;31;292;344.661;284.346;273;343;278.6;278.6;495.804;495.226;50;273.087;;;148.052;1;1
1247;1;50.7089;32.4;6.71431;39.8785;31;294;344.719;284.303;273;343;278.6;278.6;495.804;495.37;50;273.045;;;147.239;1;1
1248;1;50.9086;32.4;6.68739;39.8785;31;302;344.748;284.303;273;343;278.6;278.6;495.949;495.37;50;273.027;;;146.833;1;1
1249;1;50.8449;32.4;6.64348;39.8785;31;308;344.097;284.274;273;343;278.6;278.6;495.949;495.515;50;273.033;;;146.157;1;1
1250;1;50.8102;32.4;6.65672;39.9797;31;320;344.068;284.31;273;343;278.6;278.6;496.094;495.515;50;273.05;;;145.192;1;1
1251;1;50.5035;32.4;6.58122;39.6759;31;335;344.039;284.31;273;343;278.6;278.6;496.094;495.515;50;273.073;;;143.855;1;1
1252;1;50.9028;32.3;6.25209;39.5747;31;340;344.01;284.288;273;343;278.6;278.6;496.094;495.515;50;273.11;;;143.506;1;1
1253;1;50.8102;32.3;6.25847;39.6759;31;341;343.996;284.295;273;343;278.6;278.6;496.094;495.515;50;273.154;;;142.564;1;1
1254;1;50.8102;32.3;6.18747;39.5747;31;340;344.097;284.339;273;343;278.6;278.6;496.094;495.37;50;273.161;;;141.77;1;1
1255;1;50.625;32.3;6.1826;39.7772;31;339;343.649;284.534;273;343;278.6;278.6;496.094;495.515;50;273.121;"CU-ETP      ";;140.591;1;1
1256;1;50.9115;32.3;6.14642;39.8351;31;339;343.678;284.512;273;343;278.6;278.6;496.094;495.515;50;273.114;;;139.805;1;1
1257;1;51.2413;32.3;6.20414;39.8785;31;352;343.62;284.505;273;343;278.6;278.6;496.094;495.66;50;273.122;;;139.671;1;1
1258;1;51.522;32.3;6.20213;39.89;31;356;343.576;284.505;273;343;278.6;278.6;496.094;495.66;50;273.128;;;138.601;1;1
1259;1;51.93;32.3;6.21496;40.3877;31;351;343.519;284.476;273;343;278.6;278.6;496.094;495.66;50;273.11;;;137.485;1;1
1260;1;52.0747;32.3;6.21408;40.4427;31;349;343.504;284.512;273;343;278.6;278.6;496.094;495.515;50;273.091;;;137.309;1;1
1261;1;52.4306;32.3;6.23824;40.3877;31;349;343.562;284.52;273;343;278.6;278.6;496.383;495.804;50;273.076;"CU-ETP      ";;135.965;1;1
1262;1;52.1325;32.3;6.20278;40.2865;31;352;343.649;284.491;273;343;278.6;278.6;496.383;495.66;50;273.067;;;135.272;1;1
1263;1;52.5405;32.3;6.17788;39.9826;31;350;343.75;284.361;273;343;278.6;278.6;496.383;495.804;50;273.071;;;134.249;1;1
1264;1;52.7778;32.3;6.11359;39.9769;31;354;343.707;284.368;273;343;278.6;278.6;496.383;495.804;50;273.075;;;133.483;1;1
1265;1;52.7459;32.3;6.1099;40.0839;31;354;343.273;284.346;273;343;278.6;278.6;496.383;495.66;50;273.093;;;133.372;1;1
1266;1;52.9485;32.3;6.15186;40.3877;31;351;343.678;284.31;273;343;278.6;278.6;496.238;495.66;50;273.127;;;132.049;1;1
1267;1;52.5405;32.3;6.06775;40.5903;31.1;346;343.764;284.303;273;343;278.6;278.6;496.238;495.515;50;273.175;;;131.256;1;1
1268;1;52.2193;32.3;6.03066;40.5035;31.1;348;343.244;284.281;273;343;278.6;278.6;496.238;495.515;50;273.224;;;130.653;1;1
1269;1;52.2367;32.3;5.99614;40.489;31.1;347;343.186;284.339;273;343;278.6;278.6;496.238;495.66;50;273.277;;;129.994;1;1
1270;1;52.4392;32.3;6.03774;40.5903;31.1;346;343.186;284.317;273;343;278.6;278.6;496.238;495.66;50;273.324;;;128.85;1;1
1271;1;52.3351;32.3;5.98915;40.5932;31.1;336;343.215;284.281;273;343;278.6;278.6;496.238;495.66;50;273.359;;;128.455;1;1
1272;1;52.5579;32.3;5.97793;40.3877;31.1;325;343.302;284.288;273;343;278.6;278.6;496.238;495.804;50;273.394;;;127.405;1;1
1273;1;52.3351;32.3;5.87946;40.489;31.1;321;344.112;284.361;273;343;278.6;278.6;496.238;495.804;50;273.44;;;126.486;1;1
1274;1;52.4306;32.3;5.9085;40.2865;31.1;299;344.068;284.281;273;343;278.6;278.6;496.383;495.949;50;273.492;;;125.962;1;1
1275;1;52.4363;32.3;5.83585;40.2865;31.1;280;344.039;284.303;273;343;278.6;278.6;496.672;495.949;50;273.542;"CU-ETP      ";;124.602;1;1
1276;1;52.5434;32.3;5.84777;40.489;31.1;275;344.01;284.259;273;343;278.6;278.6;496.528;496.094;50;273.593;;;124.471;1;1
1277;1;52.6418;32.3;5.85872;40.6047;31.1;262;344.01;284.65;273;343;278.6;278.6;496.672;496.094;50;273.627;;;123.479;1;1
1278;1;52.7431;32.3;5.83314;40.7957;31.1;247;344.068;284.657;273;343;278.6;278.6;496.528;495.949;50;273.649;"CU-ETP      ";;122.046;1;1
1279;1;52.2338;32.3;5.75857;40.5903;31.1;235;344.112;284.664;273;343;278.6;278.6;496.672;496.094;50;273.634;;;121.786;1;1
1280;1;52.4392;32.3;5.74458;40.3848;31.2;222;344.083;284.621;273;343;278.6;278.6;496.672;495.949;50;273.6;;;120.357;1;1
1281;1;52.4392;32.3;5.70794;40.3877;31.2;214;343.576;284.614;273;343;278.6;278.6;496.672;495.949;50;273.571;;;119.709;1;1
1282;1;52.4421;32.3;5.72658;40.2865;31.2;209;343.302;284.643;273;343;278.6;278.6;496.672;496.094;50;273.537;;;119.177;1;1
1283;1;52.5376;32.3;5.71865;40.489;31.2;217;343.287;284.65;273;343;278.6;278.6;496.672;496.094;50;273.504;"CU-ETP      ";;118.503;1;1
1284;1;52.7431;32.3;5.66728;40.489;31.2;225;343.475;284.635;273;343;278.6;278.6;496.528;495.804;50;273.481;;;117.537;1;1
1285;1;52.7431;32.3;5.66728;40.489;31.2;225;343.027;284.643;273;343;278.6;278.6;496.528;495.804;50;273.458;;;116.751;1;1
1286;1;52.4392;32.3;5.61632;40.6944;31.2;227;343.084;284.635;273;343;278.6;278.6;496.528;495.949;50;273.435;;;116.058;1;1
1287;1;52.1325;32.3;5.58347;40.4919;31.2;238;342.405;284.65;273;343;278.6;278.6;496.528;495.949;50;273.417;;;115.366;1;1
1288;1;52.0312;32.3;5.46354;40.3877;31.2;248;342.462;284.621;273;343;278.6;278.6;496.528;495.949;50;273.392;;;114.378;1;1
1289;1;52.1325;32.3;5.47418;40.3877;31.2;260;341.999;284.621;273;343;278.6;278.6;496.672;495.949;50;273.32;;;113.152;1;1
1290;1;52.1152;32.3;5.47235;40.5903;31.2;271;341.97;284.628;273;343;278.6;278.6;496.672;496.094;50;273.271;;;112.896;1;1
1291;1;52.0023;32.3;5.44234;40.6916;31.2;288;341.696;284.65;273;343;278.6;278.6;496.672;496.094;50;273.24;;;111.883;1;1
1292;1;52.2367;32.3;5.46686;40.5903;31.2;302;341.319;284.643;273;343;278.6;278.6;496.672;496.094;50;273.212;;;110.996;1;1
1293;1;52.5434;32.3;5.49896;40.5903;31.2;319;341.059;284.606;273;343;278.6;278.6;496.817;496.094;50;273.197;;;110.617;1;1
1294;1;52.6418;32.3;5.47248;40.4572;31.2;329;341.045;284.614;273;343;278.6;278.6;496.672;496.094;50;273.185;;;109.577;1;1
1295;1;52.8443;32.3;5.512;40.3877;31.2;348;341.001;284.621;273;343;278.6;278.6;496.528;495.949;50;273.167;;;108.658;1;1
1296;1;52.8472;32.3;5.47538;40.2865;31.2;364;340.249;284.628;273;343;278.6;278.6;496.528;495.804;50;273.146;;;107.793;1;1
1297;1;52.8588;32.2;5.08077;40.489;31.2;386;340.177;284.635;273;343;278.6;278.6;496.528;495.949;50;273.125;;;107.051;1;1
1298;1;52.5637;32.2;5.03402;40.489;31.1;388;340.148;284.635;273;343;278.6;278.6;496.672;495.949;50;273.109;;;105.784;1;1
1299;1;52.5405;32.2;5.01344;40.2865;31.1;398;340.162;284.606;273;343;278.6;278.6;496.672;495.949;50;273.101;;;105.658;1;1
1300;1;52.9485;32.2;5.05237;40.1823;31.1;412;340.205;284.606;273;343;278.6;278.6;496.817;495.949;50;273.101;;;104.81;1;1
1301;1;52.8472;32.2;5.04271;40.2865;31.1;411;340.249;284.606;273;343;278.6;278.6;496.817;495.949;50;273.101;;;103.76;1;1
1302;1;52.5405;32.2;4.95838;40.3877;31.1;419;340.263;284.614;273;343;278.6;278.6;496.817;496.094;50;273.101;;;103.382;1;1
1303;1;52.4392;32.2;4.9305;40.2865;31.1;423;340.22;284.621;273;343;278.6;278.6;496.817;496.094;50;273.101;;;102.208;1;1
1304;1;52.2338;32.2;4.89294;40.3646;31.1;421;340.205;284.628;273;343;278.6;278.6;496.817;496.094;50;273.101;;;101.84;1;1
1305;1;52.7344;32.2;4.92141;40.1881;31.1;415;340.972;284.614;273;343;278.6;278.6;496.817;496.094;50;273.105;;;100.521;1;1
1306;1;52.6418;32.2;4.89438;40.2865;31.1;415;340.943;284.599;273;343;278.6;278.6;496.817;496.238;50;273.109;;;99.9173;1;1
1307;1;52.5376;32.2;4.90305;40.2865;31.2;415;340.929;284.599;273;343;278.6;278.6;496.672;496.094;50;273.109;;;98.8962;1;1
1308;1;52.4363;32.2;4.8936;40.3877;31.2;420;341.204;284.614;273;343;278.6;278.6;496.528;495.949;50;273.098;;;98.3153;1;1
1309;1;52.5637;32.2;4.88712;40.3877;31.2;401;342.086;284.621;273;343;278.6;278.6;496.672;496.094;50;273.083;;;97.6912;1;1
1310;1;52.4392;32.2;4.78393;40.0839;31.2;402;342.057;284.628;273;343;278.6;278.6;496.672;496.238;50;273.074;;;96.694;1;1
1311;1;52.5405;32.2;4.79317;40.1881;31.2;401;342.216;284.614;273;343;278.6;278.6;496.817;496.094;50;273.091;;;95.8944;1;1
1312;1;52.8472;32.2;4.82115;40.0839;31.2;392;342.231;284.592;273;343;278.6;278.6;496.817;496.238;50;273.119;;;94.9215;1;1
1313;1;52.7431;32.2;4.77479;40.1852;31.2;388;343.027;284.606;273;343;278.6;278.6;496.962;496.238;50;273.141;;;94.4893;1;1
1314;1;52.7431;32.2;4.75637;40.1852;31.3;373;343.215;284.614;273;343;278.6;278.6;496.962;496.238;50;273.165;;;93.0822;1;1
1315;1;52.6447;32.2;4.71069;40.1823;31.3;354;343.215;284.621;273;343;278.6;278.6;496.962;496.238;50;273.192;;;93.0249;1;1
1316;1;52.6418;32.2;4.76563;40.2054;31.3;335;344.083;284.621;273;343;278.6;278.6;496.962;496.094;50;273.204;;;91.4849;1;1
1317;1;52.6418;32.2;4.72885;40.2865;31.3;321;344.112;284.621;273;343;278.6;278.6;496.962;496.238;50;273.208;;;90.8158;1;1
1318;1;52.6418;32.2;4.72885;40.489;31.3;318;344.314;284.599;273;343;278.6;278.6;497.107;496.238;50;273.205;;;90.4817;1;1
1319;1;52.5434;32.2;4.68327;40.3877;31.3;315;344.285;284.599;273;343;278.6;278.6;496.962;496.238;50;273.195;;;89.1214;1;1
1320;1;52.1904;32.2;4.61534;39.9797;31.4;289;345.067;284.606;273;343;278.6;278.6;496.962;496.383;50;273.2;;;88.385;1;1
1321;1;52.1441;32.2;4.61125;40.0839;31.4;286;345.067;284.614;273;343;278.6;278.6;496.962;496.383;50;273.233;;;87.8087;1;1
1322;1;52.4479;32.3;4.95755;40.3877;31.4;279;345.038;284.621;273;343;278.6;278.6;496.962;496.238;50;273.271;;;86.7467;1;1
1323;1;52.9485;32.3;4.98637;40.2141;31.4;275;345.139;284.621;273;343;278.6;278.6;496.817;496.094;50;273.309;;;86.0753;1;1
1324;1;52.8328;32.3;5.03084;40.081;31.4;267;345.153;284.599;273;343;278.6;278.6;496.672;496.094;50;273.345;;;85.5436;1;1
1325;1;52.5405;32.3;4.98466;40.081;31.4;262;345.124;284.599;273;343;278.6;278.6;496.672;496.094;50;273.394;;;84.131;1;1
1326;1;52.338;32.3;4.92888;40.1852;31.4;258;345.095;284.606;273;343;278.6;278.6;496.817;496.238;50;273.447;;;83.919;1;1
1327;1;52.5405;32.3;4.91124;40.2865;31.4;253;345.067;284.614;273;343;278.6;278.6;496.962;496.238;50;273.495;;;82.9258;1;1
